"","SA","Household Size","Family household type","Households count"
"1","Brunswick West","One person","One family household: Couple family with no children",0
"2","Brunswick West","One person","One family household: Couple family with children",0
"3","Brunswick West","One person","One family household: One parent family",0
"4","Brunswick West","One person","One family household: Other family",0
"5","Brunswick West","One person","Two or more family household: Couple family with no children",0
"6","Brunswick West","One person","Two or more family household: Couple family with children",0
"7","Brunswick West","One person","Two or more family household: One parent family",0
"8","Brunswick West","One person","Two or more family household: Other family",0
"9","Brunswick West","One person","Lone person household",1898
"10","Brunswick West","One person","Group household",0
"11","Brunswick West","Two persons","One family household: Couple family with no children",2330
"12","Brunswick West","Two persons","One family household: Couple family with children",0
"13","Brunswick West","Two persons","One family household: One parent family",458
"14","Brunswick West","Two persons","One family household: Other family",178
"15","Brunswick West","Two persons","Two or more family household: Couple family with no children",0
"16","Brunswick West","Two persons","Two or more family household: Couple family with children",0
"17","Brunswick West","Two persons","Two or more family household: One parent family",0
"18","Brunswick West","Two persons","Two or more family household: Other family",0
"19","Brunswick West","Two persons","Lone person household",0
"20","Brunswick West","Two persons","Group household",692
"21","Brunswick West","Three persons","One family household: Couple family with no children",231
"22","Brunswick West","Three persons","One family household: Couple family with children",1503
"23","Brunswick West","Three persons","One family household: One parent family",378
"24","Brunswick West","Three persons","One family household: Other family",75
"25","Brunswick West","Three persons","Two or more family household: Couple family with no children",0
"26","Brunswick West","Three persons","Two or more family household: Couple family with children",0
"27","Brunswick West","Three persons","Two or more family household: One parent family",0
"28","Brunswick West","Three persons","Two or more family household: Other family",0
"29","Brunswick West","Three persons","Lone person household",0
"30","Brunswick West","Three persons","Group household",432
"31","Brunswick West","Four persons","One family household: Couple family with no children",80
"32","Brunswick West","Four persons","One family household: Couple family with children",2060
"33","Brunswick West","Four persons","One family household: One parent family",168
"34","Brunswick West","Four persons","One family household: Other family",32
"35","Brunswick West","Four persons","Two or more family household: Couple family with no children",36
"36","Brunswick West","Four persons","Two or more family household: Couple family with children",0
"37","Brunswick West","Four persons","Two or more family household: One parent family",28
"38","Brunswick West","Four persons","Two or more family household: Other family",0
"39","Brunswick West","Four persons","Lone person household",0
"40","Brunswick West","Four persons","Group household",264
"41","Brunswick West","Five persons","One family household: Couple family with no children",45
"42","Brunswick West","Five persons","One family household: Couple family with children",840
"43","Brunswick West","Five persons","One family household: One parent family",60
"44","Brunswick West","Five persons","One family household: Other family",0
"45","Brunswick West","Five persons","Two or more family household: Couple family with no children",0
"46","Brunswick West","Five persons","Two or more family household: Couple family with children",45
"47","Brunswick West","Five persons","Two or more family household: One parent family",0
"48","Brunswick West","Five persons","Two or more family household: Other family",0
"49","Brunswick West","Five persons","Lone person household",0
"50","Brunswick West","Five persons","Group household",55
"51","Brunswick West","Six or more persons","One family household: Couple family with no children",18
"52","Brunswick West","Six or more persons","One family household: Couple family with children",288
"53","Brunswick West","Six or more persons","One family household: One parent family",18
"54","Brunswick West","Six or more persons","One family household: Other family",0
"55","Brunswick West","Six or more persons","Two or more family household: Couple family with no children",18
"56","Brunswick West","Six or more persons","Two or more family household: Couple family with children",96
"57","Brunswick West","Six or more persons","Two or more family household: One parent family",18
"58","Brunswick West","Six or more persons","Two or more family household: Other family",0
"59","Brunswick West","Six or more persons","Lone person household",0
"60","Brunswick West","Six or more persons","Group household",24
