"","SA","Household Size","Family household type","Households count"
"1","Upwey - Tecoma","One person","One family household: Couple family with no children",0
"2","Upwey - Tecoma","One person","One family household: Couple family with children",0
"3","Upwey - Tecoma","One person","One family household: One parent family",0
"4","Upwey - Tecoma","One person","One family household: Other family",0
"5","Upwey - Tecoma","One person","Two or more family household: Couple family with no children",0
"6","Upwey - Tecoma","One person","Two or more family household: Couple family with children",0
"7","Upwey - Tecoma","One person","Two or more family household: One parent family",0
"8","Upwey - Tecoma","One person","Two or more family household: Other family",0
"9","Upwey - Tecoma","One person","Lone person household",666
"10","Upwey - Tecoma","One person","Group household",0
"11","Upwey - Tecoma","Two persons","One family household: Couple family with no children",1524
"12","Upwey - Tecoma","Two persons","One family household: Couple family with children",0
"13","Upwey - Tecoma","Two persons","One family household: One parent family",394
"14","Upwey - Tecoma","Two persons","One family household: Other family",54
"15","Upwey - Tecoma","Two persons","Two or more family household: Couple family with no children",0
"16","Upwey - Tecoma","Two persons","Two or more family household: Couple family with children",0
"17","Upwey - Tecoma","Two persons","Two or more family household: One parent family",0
"18","Upwey - Tecoma","Two persons","Two or more family household: Other family",0
"19","Upwey - Tecoma","Two persons","Lone person household",0
"20","Upwey - Tecoma","Two persons","Group household",150
"21","Upwey - Tecoma","Three persons","One family household: Couple family with no children",102
"22","Upwey - Tecoma","Three persons","One family household: Couple family with children",1269
"23","Upwey - Tecoma","Three persons","One family household: One parent family",417
"24","Upwey - Tecoma","Three persons","One family household: Other family",27
"25","Upwey - Tecoma","Three persons","Two or more family household: Couple family with no children",0
"26","Upwey - Tecoma","Three persons","Two or more family household: Couple family with children",0
"27","Upwey - Tecoma","Three persons","Two or more family household: One parent family",0
"28","Upwey - Tecoma","Three persons","Two or more family household: Other family",0
"29","Upwey - Tecoma","Three persons","Lone person household",0
"30","Upwey - Tecoma","Three persons","Group household",33
"31","Upwey - Tecoma","Four persons","One family household: Couple family with no children",0
"32","Upwey - Tecoma","Four persons","One family household: Couple family with children",2428
"33","Upwey - Tecoma","Four persons","One family household: One parent family",196
"34","Upwey - Tecoma","Four persons","One family household: Other family",0
"35","Upwey - Tecoma","Four persons","Two or more family household: Couple family with no children",16
"36","Upwey - Tecoma","Four persons","Two or more family household: Couple family with children",0
"37","Upwey - Tecoma","Four persons","Two or more family household: One parent family",28
"38","Upwey - Tecoma","Four persons","Two or more family household: Other family",0
"39","Upwey - Tecoma","Four persons","Lone person household",0
"40","Upwey - Tecoma","Four persons","Group household",12
"41","Upwey - Tecoma","Five persons","One family household: Couple family with no children",0
"42","Upwey - Tecoma","Five persons","One family household: Couple family with children",1265
"43","Upwey - Tecoma","Five persons","One family household: One parent family",70
"44","Upwey - Tecoma","Five persons","One family household: Other family",0
"45","Upwey - Tecoma","Five persons","Two or more family household: Couple family with no children",0
"46","Upwey - Tecoma","Five persons","Two or more family household: Couple family with children",35
"47","Upwey - Tecoma","Five persons","Two or more family household: One parent family",35
"48","Upwey - Tecoma","Five persons","Two or more family household: Other family",0
"49","Upwey - Tecoma","Five persons","Lone person household",0
"50","Upwey - Tecoma","Five persons","Group household",0
"51","Upwey - Tecoma","Six or more persons","One family household: Couple family with no children",0
"52","Upwey - Tecoma","Six or more persons","One family household: Couple family with children",504
"53","Upwey - Tecoma","Six or more persons","One family household: One parent family",24
"54","Upwey - Tecoma","Six or more persons","One family household: Other family",0
"55","Upwey - Tecoma","Six or more persons","Two or more family household: Couple family with no children",0
"56","Upwey - Tecoma","Six or more persons","Two or more family household: Couple family with children",24
"57","Upwey - Tecoma","Six or more persons","Two or more family household: One parent family",18
"58","Upwey - Tecoma","Six or more persons","Two or more family household: Other family",0
"59","Upwey - Tecoma","Six or more persons","Lone person household",0
"60","Upwey - Tecoma","Six or more persons","Group household",0
