"","SA","Household Size","Family household type","Households count"
"1","Clarinda - Oakleigh South","One person","One family household: Couple family with no children",0
"2","Clarinda - Oakleigh South","One person","One family household: Couple family with children",0
"3","Clarinda - Oakleigh South","One person","One family household: One parent family",0
"4","Clarinda - Oakleigh South","One person","One family household: Other family",0
"5","Clarinda - Oakleigh South","One person","Two or more family household: Couple family with no children",0
"6","Clarinda - Oakleigh South","One person","Two or more family household: Couple family with children",0
"7","Clarinda - Oakleigh South","One person","Two or more family household: One parent family",0
"8","Clarinda - Oakleigh South","One person","Two or more family household: Other family",0
"9","Clarinda - Oakleigh South","One person","Lone person household",687
"10","Clarinda - Oakleigh South","One person","Group household",0
"11","Clarinda - Oakleigh South","Two persons","One family household: Couple family with no children",1562
"12","Clarinda - Oakleigh South","Two persons","One family household: Couple family with children",0
"13","Clarinda - Oakleigh South","Two persons","One family household: One parent family",392
"14","Clarinda - Oakleigh South","Two persons","One family household: Other family",98
"15","Clarinda - Oakleigh South","Two persons","Two or more family household: Couple family with no children",0
"16","Clarinda - Oakleigh South","Two persons","Two or more family household: Couple family with children",0
"17","Clarinda - Oakleigh South","Two persons","Two or more family household: One parent family",0
"18","Clarinda - Oakleigh South","Two persons","Two or more family household: Other family",0
"19","Clarinda - Oakleigh South","Two persons","Lone person household",0
"20","Clarinda - Oakleigh South","Two persons","Group household",132
"21","Clarinda - Oakleigh South","Three persons","One family household: Couple family with no children",186
"22","Clarinda - Oakleigh South","Three persons","One family household: Couple family with children",1608
"23","Clarinda - Oakleigh South","Three persons","One family household: One parent family",486
"24","Clarinda - Oakleigh South","Three persons","One family household: Other family",33
"25","Clarinda - Oakleigh South","Three persons","Two or more family household: Couple family with no children",0
"26","Clarinda - Oakleigh South","Three persons","Two or more family household: Couple family with children",0
"27","Clarinda - Oakleigh South","Three persons","Two or more family household: One parent family",0
"28","Clarinda - Oakleigh South","Three persons","Two or more family household: Other family",0
"29","Clarinda - Oakleigh South","Three persons","Lone person household",0
"30","Clarinda - Oakleigh South","Three persons","Group household",48
"31","Clarinda - Oakleigh South","Four persons","One family household: Couple family with no children",32
"32","Clarinda - Oakleigh South","Four persons","One family household: Couple family with children",2820
"33","Clarinda - Oakleigh South","Four persons","One family household: One parent family",248
"34","Clarinda - Oakleigh South","Four persons","One family household: Other family",12
"35","Clarinda - Oakleigh South","Four persons","Two or more family household: Couple family with no children",76
"36","Clarinda - Oakleigh South","Four persons","Two or more family household: Couple family with children",0
"37","Clarinda - Oakleigh South","Four persons","Two or more family household: One parent family",56
"38","Clarinda - Oakleigh South","Four persons","Two or more family household: Other family",0
"39","Clarinda - Oakleigh South","Four persons","Lone person household",0
"40","Clarinda - Oakleigh South","Four persons","Group household",28
"41","Clarinda - Oakleigh South","Five persons","One family household: Couple family with no children",15
"42","Clarinda - Oakleigh South","Five persons","One family household: Couple family with children",1325
"43","Clarinda - Oakleigh South","Five persons","One family household: One parent family",70
"44","Clarinda - Oakleigh South","Five persons","One family household: Other family",0
"45","Clarinda - Oakleigh South","Five persons","Two or more family household: Couple family with no children",20
"46","Clarinda - Oakleigh South","Five persons","Two or more family household: Couple family with children",150
"47","Clarinda - Oakleigh South","Five persons","Two or more family household: One parent family",80
"48","Clarinda - Oakleigh South","Five persons","Two or more family household: Other family",0
"49","Clarinda - Oakleigh South","Five persons","Lone person household",0
"50","Clarinda - Oakleigh South","Five persons","Group household",15
"51","Clarinda - Oakleigh South","Six or more persons","One family household: Couple family with no children",0
"52","Clarinda - Oakleigh South","Six or more persons","One family household: Couple family with children",516
"53","Clarinda - Oakleigh South","Six or more persons","One family household: One parent family",0
"54","Clarinda - Oakleigh South","Six or more persons","One family household: Other family",0
"55","Clarinda - Oakleigh South","Six or more persons","Two or more family household: Couple family with no children",0
"56","Clarinda - Oakleigh South","Six or more persons","Two or more family household: Couple family with children",258
"57","Clarinda - Oakleigh South","Six or more persons","Two or more family household: One parent family",48
"58","Clarinda - Oakleigh South","Six or more persons","Two or more family household: Other family",0
"59","Clarinda - Oakleigh South","Six or more persons","Lone person household",0
"60","Clarinda - Oakleigh South","Six or more persons","Group household",0
