"","SA","Household Size","Family household type","Households count"
"1","Yarra - North","One person","One family household: Couple family with no children",0
"2","Yarra - North","One person","One family household: Couple family with children",0
"3","Yarra - North","One person","One family household: One parent family",0
"4","Yarra - North","One person","One family household: Other family",0
"5","Yarra - North","One person","Two or more family household: Couple family with no children",0
"6","Yarra - North","One person","Two or more family household: Couple family with children",0
"7","Yarra - North","One person","Two or more family household: One parent family",0
"8","Yarra - North","One person","Two or more family household: Other family",0
"9","Yarra - North","One person","Lone person household",884
"10","Yarra - North","One person","Group household",0
"11","Yarra - North","Two persons","One family household: Couple family with no children",1612
"12","Yarra - North","Two persons","One family household: Couple family with children",0
"13","Yarra - North","Two persons","One family household: One parent family",310
"14","Yarra - North","Two persons","One family household: Other family",50
"15","Yarra - North","Two persons","Two or more family household: Couple family with no children",0
"16","Yarra - North","Two persons","Two or more family household: Couple family with children",0
"17","Yarra - North","Two persons","Two or more family household: One parent family",0
"18","Yarra - North","Two persons","Two or more family household: Other family",0
"19","Yarra - North","Two persons","Lone person household",0
"20","Yarra - North","Two persons","Group household",410
"21","Yarra - North","Three persons","One family household: Couple family with no children",93
"22","Yarra - North","Three persons","One family household: Couple family with children",891
"23","Yarra - North","Three persons","One family household: One parent family",222
"24","Yarra - North","Three persons","One family household: Other family",24
"25","Yarra - North","Three persons","Two or more family household: Couple family with no children",0
"26","Yarra - North","Three persons","Two or more family household: Couple family with children",0
"27","Yarra - North","Three persons","Two or more family household: One parent family",0
"28","Yarra - North","Three persons","Two or more family household: Other family",0
"29","Yarra - North","Three persons","Lone person household",0
"30","Yarra - North","Three persons","Group household",315
"31","Yarra - North","Four persons","One family household: Couple family with no children",44
"32","Yarra - North","Four persons","One family household: Couple family with children",1540
"33","Yarra - North","Four persons","One family household: One parent family",92
"34","Yarra - North","Four persons","One family household: Other family",0
"35","Yarra - North","Four persons","Two or more family household: Couple family with no children",12
"36","Yarra - North","Four persons","Two or more family household: Couple family with children",0
"37","Yarra - North","Four persons","Two or more family household: One parent family",0
"38","Yarra - North","Four persons","Two or more family household: Other family",0
"39","Yarra - North","Four persons","Lone person household",0
"40","Yarra - North","Four persons","Group household",100
"41","Yarra - North","Five persons","One family household: Couple family with no children",15
"42","Yarra - North","Five persons","One family household: Couple family with children",520
"43","Yarra - North","Five persons","One family household: One parent family",15
"44","Yarra - North","Five persons","One family household: Other family",0
"45","Yarra - North","Five persons","Two or more family household: Couple family with no children",0
"46","Yarra - North","Five persons","Two or more family household: Couple family with children",15
"47","Yarra - North","Five persons","Two or more family household: One parent family",20
"48","Yarra - North","Five persons","Two or more family household: Other family",0
"49","Yarra - North","Five persons","Lone person household",0
"50","Yarra - North","Five persons","Group household",15
"51","Yarra - North","Six or more persons","One family household: Couple family with no children",0
"52","Yarra - North","Six or more persons","One family household: Couple family with children",90
"53","Yarra - North","Six or more persons","One family household: One parent family",0
"54","Yarra - North","Six or more persons","One family household: Other family",0
"55","Yarra - North","Six or more persons","Two or more family household: Couple family with no children",0
"56","Yarra - North","Six or more persons","Two or more family household: Couple family with children",36
"57","Yarra - North","Six or more persons","Two or more family household: One parent family",0
"58","Yarra - North","Six or more persons","Two or more family household: Other family",0
"59","Yarra - North","Six or more persons","Lone person household",0
"60","Yarra - North","Six or more persons","Group household",0
