"","SA","Household Size","Family household type","Households count"
"1","Rockbank - Mount Cottrell","One person","One family household: Couple family with no children",0
"2","Rockbank - Mount Cottrell","One person","One family household: Couple family with children",0
"3","Rockbank - Mount Cottrell","One person","One family household: One parent family",0
"4","Rockbank - Mount Cottrell","One person","One family household: Other family",0
"5","Rockbank - Mount Cottrell","One person","Two or more family household: Couple family with no children",0
"6","Rockbank - Mount Cottrell","One person","Two or more family household: Couple family with children",0
"7","Rockbank - Mount Cottrell","One person","Two or more family household: One parent family",0
"8","Rockbank - Mount Cottrell","One person","Two or more family household: Other family",0
"9","Rockbank - Mount Cottrell","One person","Lone person household",165
"10","Rockbank - Mount Cottrell","One person","Group household",0
"11","Rockbank - Mount Cottrell","Two persons","One family household: Couple family with no children",242
"12","Rockbank - Mount Cottrell","Two persons","One family household: Couple family with children",0
"13","Rockbank - Mount Cottrell","Two persons","One family household: One parent family",58
"14","Rockbank - Mount Cottrell","Two persons","One family household: Other family",12
"15","Rockbank - Mount Cottrell","Two persons","Two or more family household: Couple family with no children",0
"16","Rockbank - Mount Cottrell","Two persons","Two or more family household: Couple family with children",0
"17","Rockbank - Mount Cottrell","Two persons","Two or more family household: One parent family",0
"18","Rockbank - Mount Cottrell","Two persons","Two or more family household: Other family",0
"19","Rockbank - Mount Cottrell","Two persons","Lone person household",0
"20","Rockbank - Mount Cottrell","Two persons","Group household",24
"21","Rockbank - Mount Cottrell","Three persons","One family household: Couple family with no children",27
"22","Rockbank - Mount Cottrell","Three persons","One family household: Couple family with children",177
"23","Rockbank - Mount Cottrell","Three persons","One family household: One parent family",66
"24","Rockbank - Mount Cottrell","Three persons","One family household: Other family",0
"25","Rockbank - Mount Cottrell","Three persons","Two or more family household: Couple family with no children",0
"26","Rockbank - Mount Cottrell","Three persons","Two or more family household: Couple family with children",0
"27","Rockbank - Mount Cottrell","Three persons","Two or more family household: One parent family",0
"28","Rockbank - Mount Cottrell","Three persons","Two or more family household: Other family",0
"29","Rockbank - Mount Cottrell","Three persons","Lone person household",0
"30","Rockbank - Mount Cottrell","Three persons","Group household",0
"31","Rockbank - Mount Cottrell","Four persons","One family household: Couple family with no children",0
"32","Rockbank - Mount Cottrell","Four persons","One family household: Couple family with children",300
"33","Rockbank - Mount Cottrell","Four persons","One family household: One parent family",32
"34","Rockbank - Mount Cottrell","Four persons","One family household: Other family",0
"35","Rockbank - Mount Cottrell","Four persons","Two or more family household: Couple family with no children",0
"36","Rockbank - Mount Cottrell","Four persons","Two or more family household: Couple family with children",0
"37","Rockbank - Mount Cottrell","Four persons","Two or more family household: One parent family",0
"38","Rockbank - Mount Cottrell","Four persons","Two or more family household: Other family",0
"39","Rockbank - Mount Cottrell","Four persons","Lone person household",0
"40","Rockbank - Mount Cottrell","Four persons","Group household",0
"41","Rockbank - Mount Cottrell","Five persons","One family household: Couple family with no children",0
"42","Rockbank - Mount Cottrell","Five persons","One family household: Couple family with children",185
"43","Rockbank - Mount Cottrell","Five persons","One family household: One parent family",0
"44","Rockbank - Mount Cottrell","Five persons","One family household: Other family",0
"45","Rockbank - Mount Cottrell","Five persons","Two or more family household: Couple family with no children",0
"46","Rockbank - Mount Cottrell","Five persons","Two or more family household: Couple family with children",30
"47","Rockbank - Mount Cottrell","Five persons","Two or more family household: One parent family",15
"48","Rockbank - Mount Cottrell","Five persons","Two or more family household: Other family",0
"49","Rockbank - Mount Cottrell","Five persons","Lone person household",0
"50","Rockbank - Mount Cottrell","Five persons","Group household",0
"51","Rockbank - Mount Cottrell","Six or more persons","One family household: Couple family with no children",0
"52","Rockbank - Mount Cottrell","Six or more persons","One family household: Couple family with children",84
"53","Rockbank - Mount Cottrell","Six or more persons","One family household: One parent family",24
"54","Rockbank - Mount Cottrell","Six or more persons","One family household: Other family",0
"55","Rockbank - Mount Cottrell","Six or more persons","Two or more family household: Couple family with no children",0
"56","Rockbank - Mount Cottrell","Six or more persons","Two or more family household: Couple family with children",90
"57","Rockbank - Mount Cottrell","Six or more persons","Two or more family household: One parent family",0
"58","Rockbank - Mount Cottrell","Six or more persons","Two or more family household: Other family",0
"59","Rockbank - Mount Cottrell","Six or more persons","Lone person household",0
"60","Rockbank - Mount Cottrell","Six or more persons","Group household",0
