"","SA","Household Size","Family household type","Households count"
"1","Surrey Hills (West) - Canterbury","One person","One family household: Couple family with no children",0
"2","Surrey Hills (West) - Canterbury","One person","One family household: Couple family with children",0
"3","Surrey Hills (West) - Canterbury","One person","One family household: One parent family",0
"4","Surrey Hills (West) - Canterbury","One person","One family household: Other family",0
"5","Surrey Hills (West) - Canterbury","One person","Two or more family household: Couple family with no children",0
"6","Surrey Hills (West) - Canterbury","One person","Two or more family household: Couple family with children",0
"7","Surrey Hills (West) - Canterbury","One person","Two or more family household: One parent family",0
"8","Surrey Hills (West) - Canterbury","One person","Two or more family household: Other family",0
"9","Surrey Hills (West) - Canterbury","One person","Lone person household",1177
"10","Surrey Hills (West) - Canterbury","One person","Group household",0
"11","Surrey Hills (West) - Canterbury","Two persons","One family household: Couple family with no children",2476
"12","Surrey Hills (West) - Canterbury","Two persons","One family household: Couple family with children",0
"13","Surrey Hills (West) - Canterbury","Two persons","One family household: One parent family",486
"14","Surrey Hills (West) - Canterbury","Two persons","One family household: Other family",100
"15","Surrey Hills (West) - Canterbury","Two persons","Two or more family household: Couple family with no children",0
"16","Surrey Hills (West) - Canterbury","Two persons","Two or more family household: Couple family with children",0
"17","Surrey Hills (West) - Canterbury","Two persons","Two or more family household: One parent family",0
"18","Surrey Hills (West) - Canterbury","Two persons","Two or more family household: Other family",0
"19","Surrey Hills (West) - Canterbury","Two persons","Lone person household",0
"20","Surrey Hills (West) - Canterbury","Two persons","Group household",196
"21","Surrey Hills (West) - Canterbury","Three persons","One family household: Couple family with no children",123
"22","Surrey Hills (West) - Canterbury","Three persons","One family household: Couple family with children",1890
"23","Surrey Hills (West) - Canterbury","Three persons","One family household: One parent family",354
"24","Surrey Hills (West) - Canterbury","Three persons","One family household: Other family",30
"25","Surrey Hills (West) - Canterbury","Three persons","Two or more family household: Couple family with no children",0
"26","Surrey Hills (West) - Canterbury","Three persons","Two or more family household: Couple family with children",0
"27","Surrey Hills (West) - Canterbury","Three persons","Two or more family household: One parent family",0
"28","Surrey Hills (West) - Canterbury","Three persons","Two or more family household: Other family",0
"29","Surrey Hills (West) - Canterbury","Three persons","Lone person household",0
"30","Surrey Hills (West) - Canterbury","Three persons","Group household",93
"31","Surrey Hills (West) - Canterbury","Four persons","One family household: Couple family with no children",40
"32","Surrey Hills (West) - Canterbury","Four persons","One family household: Couple family with children",4356
"33","Surrey Hills (West) - Canterbury","Four persons","One family household: One parent family",188
"34","Surrey Hills (West) - Canterbury","Four persons","One family household: Other family",20
"35","Surrey Hills (West) - Canterbury","Four persons","Two or more family household: Couple family with no children",56
"36","Surrey Hills (West) - Canterbury","Four persons","Two or more family household: Couple family with children",0
"37","Surrey Hills (West) - Canterbury","Four persons","Two or more family household: One parent family",20
"38","Surrey Hills (West) - Canterbury","Four persons","Two or more family household: Other family",0
"39","Surrey Hills (West) - Canterbury","Four persons","Lone person household",0
"40","Surrey Hills (West) - Canterbury","Four persons","Group household",32
"41","Surrey Hills (West) - Canterbury","Five persons","One family household: Couple family with no children",15
"42","Surrey Hills (West) - Canterbury","Five persons","One family household: Couple family with children",2585
"43","Surrey Hills (West) - Canterbury","Five persons","One family household: One parent family",35
"44","Surrey Hills (West) - Canterbury","Five persons","One family household: Other family",0
"45","Surrey Hills (West) - Canterbury","Five persons","Two or more family household: Couple family with no children",15
"46","Surrey Hills (West) - Canterbury","Five persons","Two or more family household: Couple family with children",20
"47","Surrey Hills (West) - Canterbury","Five persons","Two or more family household: One parent family",30
"48","Surrey Hills (West) - Canterbury","Five persons","Two or more family household: Other family",0
"49","Surrey Hills (West) - Canterbury","Five persons","Lone person household",0
"50","Surrey Hills (West) - Canterbury","Five persons","Group household",0
"51","Surrey Hills (West) - Canterbury","Six or more persons","One family household: Couple family with no children",0
"52","Surrey Hills (West) - Canterbury","Six or more persons","One family household: Couple family with children",642
"53","Surrey Hills (West) - Canterbury","Six or more persons","One family household: One parent family",30
"54","Surrey Hills (West) - Canterbury","Six or more persons","One family household: Other family",0
"55","Surrey Hills (West) - Canterbury","Six or more persons","Two or more family household: Couple family with no children",0
"56","Surrey Hills (West) - Canterbury","Six or more persons","Two or more family household: Couple family with children",72
"57","Surrey Hills (West) - Canterbury","Six or more persons","Two or more family household: One parent family",0
"58","Surrey Hills (West) - Canterbury","Six or more persons","Two or more family household: Other family",0
"59","Surrey Hills (West) - Canterbury","Six or more persons","Lone person household",0
"60","Surrey Hills (West) - Canterbury","Six or more persons","Group household",18
