"","SA","Household Size","Family household type","Households count"
"1","Bundoora - North","One person","One family household: Couple family with no children",0
"2","Bundoora - North","One person","One family household: Couple family with children",0
"3","Bundoora - North","One person","One family household: One parent family",0
"4","Bundoora - North","One person","One family household: Other family",0
"5","Bundoora - North","One person","Two or more family household: Couple family with no children",0
"6","Bundoora - North","One person","Two or more family household: Couple family with children",0
"7","Bundoora - North","One person","Two or more family household: One parent family",0
"8","Bundoora - North","One person","Two or more family household: Other family",0
"9","Bundoora - North","One person","Lone person household",293
"10","Bundoora - North","One person","Group household",0
"11","Bundoora - North","Two persons","One family household: Couple family with no children",752
"12","Bundoora - North","Two persons","One family household: Couple family with children",0
"13","Bundoora - North","Two persons","One family household: One parent family",126
"14","Bundoora - North","Two persons","One family household: Other family",42
"15","Bundoora - North","Two persons","Two or more family household: Couple family with no children",0
"16","Bundoora - North","Two persons","Two or more family household: Couple family with children",0
"17","Bundoora - North","Two persons","Two or more family household: One parent family",0
"18","Bundoora - North","Two persons","Two or more family household: Other family",0
"19","Bundoora - North","Two persons","Lone person household",0
"20","Bundoora - North","Two persons","Group household",74
"21","Bundoora - North","Three persons","One family household: Couple family with no children",66
"22","Bundoora - North","Three persons","One family household: Couple family with children",624
"23","Bundoora - North","Three persons","One family household: One parent family",153
"24","Bundoora - North","Three persons","One family household: Other family",9
"25","Bundoora - North","Three persons","Two or more family household: Couple family with no children",0
"26","Bundoora - North","Three persons","Two or more family household: Couple family with children",0
"27","Bundoora - North","Three persons","Two or more family household: One parent family",0
"28","Bundoora - North","Three persons","Two or more family household: Other family",0
"29","Bundoora - North","Three persons","Lone person household",0
"30","Bundoora - North","Three persons","Group household",66
"31","Bundoora - North","Four persons","One family household: Couple family with no children",32
"32","Bundoora - North","Four persons","One family household: Couple family with children",1476
"33","Bundoora - North","Four persons","One family household: One parent family",72
"34","Bundoora - North","Four persons","One family household: Other family",28
"35","Bundoora - North","Four persons","Two or more family household: Couple family with no children",24
"36","Bundoora - North","Four persons","Two or more family household: Couple family with children",0
"37","Bundoora - North","Four persons","Two or more family household: One parent family",20
"38","Bundoora - North","Four persons","Two or more family household: Other family",0
"39","Bundoora - North","Four persons","Lone person household",0
"40","Bundoora - North","Four persons","Group household",40
"41","Bundoora - North","Five persons","One family household: Couple family with no children",0
"42","Bundoora - North","Five persons","One family household: Couple family with children",715
"43","Bundoora - North","Five persons","One family household: One parent family",20
"44","Bundoora - North","Five persons","One family household: Other family",0
"45","Bundoora - North","Five persons","Two or more family household: Couple family with no children",0
"46","Bundoora - North","Five persons","Two or more family household: Couple family with children",55
"47","Bundoora - North","Five persons","Two or more family household: One parent family",0
"48","Bundoora - North","Five persons","Two or more family household: Other family",0
"49","Bundoora - North","Five persons","Lone person household",0
"50","Bundoora - North","Five persons","Group household",15
"51","Bundoora - North","Six or more persons","One family household: Couple family with no children",18
"52","Bundoora - North","Six or more persons","One family household: Couple family with children",258
"53","Bundoora - North","Six or more persons","One family household: One parent family",0
"54","Bundoora - North","Six or more persons","One family household: Other family",0
"55","Bundoora - North","Six or more persons","Two or more family household: Couple family with no children",0
"56","Bundoora - North","Six or more persons","Two or more family household: Couple family with children",90
"57","Bundoora - North","Six or more persons","Two or more family household: One parent family",0
"58","Bundoora - North","Six or more persons","Two or more family household: Other family",18
"59","Bundoora - North","Six or more persons","Lone person household",0
"60","Bundoora - North","Six or more persons","Group household",18
