SA2;FT statistic;FT p-value;FT degrees of freedom
Abbotsford;0.0713617458993;1;nan
Airport West;1.19152070886819;0.98019801980198;nan
Albert Park;2.70531601435951;0.881188118811881;nan
Alphington - Fairfield;0.935549865627323;0.99009900990099;nan
Altona;5.61861150867952;0.544554455445545;nan
Altona Meadows;8.24986499060855;0.188118811881188;nan
Altona North;0.558703428536547;1;nan
Ardeer - Albion;0.110541091356942;1;nan
Armadale;0.686567816975256;1;nan
Ascot Vale;3.66462213930057;0.762376237623762;nan
Ashburton (Vic.);1.31611605615905;0.99009900990099;nan
Ashwood - Chadstone;1.97135742380524;0.900990099009901;nan
Aspendale Gardens - Waterways;0.842759981676214;1;nan
Bacchus Marsh;2.36533607891499;0.871287128712871;nan
Balwyn;4.65373906023272;0.683168316831683;nan
Balwyn North;5.47516630002531;0.485148514851485;nan
Bayswater;0.573986045377789;1;nan
Bayswater North;3.88631067052164;0.722772277227723;nan
Beaconsfield - Officer;0.354164519256587;1;nan
Beaumaris;2.56871079106488;0.920792079207921;nan
Belgrave - Selby;5.7090690577509;0.435643564356436;nan
Bentleigh - McKinnon;3.26032556298074;0.782178217821782;nan
Bentleigh East;4.88494051723222;0.574257425742574;nan
Berwick - North;6.23525477619101;0.386138613861386;nan
Berwick - South;1.06430586128231;0.98019801980198;nan
Blackburn;1.67519020000004;0.95049504950495;nan
Blackburn South;1.28873747178705;0.97029702970297;nan
Boronia - The Basin;5.61449280279566;0.495049504950495;nan
Box Hill;1.39993302191335;1;nan
Box Hill North;1.54639692457838;0.940594059405941;nan
Braeside;7.02943725152286;0.336633663366337;nan
Braybrook;0.439256006170557;0.99009900990099;nan
Brighton (Vic.);12.9020661405357;0.0495049504950495;nan
Brighton East;4.82044128708237;0.584158415841584;nan
Broadmeadows;0.104904532953228;1;nan
Brunswick;0.412067710661501;1;nan
Brunswick East;0.595006868705499;1;nan
Brunswick West;0.558745450283321;0.99009900990099;nan
Bulleen;2.807641845259;0.821782178217822;nan
Bundoora - East;0.833879272678234;0.98019801980198;nan
Bundoora - North;0.285049851592936;1;nan
Bundoora - West;1.26079918179284;0.97029702970297;nan
Bunyip - Garfield;0.0504630442941813;1;nan
Burwood;0.143315829657139;1;nan
Burwood East;0.688182552185108;0.99009900990099;nan
Cairnlea;0.870515926936477;0.99009900990099;nan
Camberwell;5.78162520905797;0.495049504950495;nan
Campbellfield - Coolaroo;0.156785337643276;1;nan
Carlton;0.0284583692850074;1;nan
Carlton North - Princes Hill;0.0722463211905347;1;nan
Carnegie;0.203796203246242;1;nan
Caroline Springs;1.64413086749313;0.97029702970297;nan
Carrum - Patterson Lakes;1.76105237357001;0.930693069306931;nan
Carrum Downs;3.47044258693291;0.762376237623762;nan
Caulfield - North;1.74928183846312;0.940594059405941;nan
Caulfield - South;3.89323750056746;0.673267326732673;nan
Chelsea - Bonbeach;3.84969945594917;0.653465346534653;nan
Chelsea Heights;1.27663295776742;0.96039603960396;nan
Cheltenham - Highett (East);1.62483619277188;0.95049504950495;nan
Cheltenham - Highett (West);2.4753862239274;0.871287128712871;nan
Chirnside Park;3.23932099423253;0.811881188118812;nan
Clarinda - Oakleigh South;2.51661584395431;0.851485148514851;nan
Clayton;0.751532147980711;1;nan
Clayton South;0.857105683302354;1;nan
Coburg;3.85704231256973;0.732673267326733;nan
Coburg North;0.594662606881797;1;nan
Collingwood;0.049264100104888;1;nan
