"","SA","Household Size","Family household type","Households count"
"1","Greensborough","One person","One family household: Couple family with no children",0
"2","Greensborough","One person","One family household: Couple family with children",0
"3","Greensborough","One person","One family household: One parent family",0
"4","Greensborough","One person","One family household: Other family",0
"5","Greensborough","One person","Two or more family household: Couple family with no children",0
"6","Greensborough","One person","Two or more family household: Couple family with children",0
"7","Greensborough","One person","Two or more family household: One parent family",0
"8","Greensborough","One person","Two or more family household: Other family",0
"9","Greensborough","One person","Lone person household",1423
"10","Greensborough","One person","Group household",0
"11","Greensborough","Two persons","One family household: Couple family with no children",3512
"12","Greensborough","Two persons","One family household: Couple family with children",0
"13","Greensborough","Two persons","One family household: One parent family",762
"14","Greensborough","Two persons","One family household: Other family",118
"15","Greensborough","Two persons","Two or more family household: Couple family with no children",0
"16","Greensborough","Two persons","Two or more family household: Couple family with children",0
"17","Greensborough","Two persons","Two or more family household: One parent family",0
"18","Greensborough","Two persons","Two or more family household: Other family",0
"19","Greensborough","Two persons","Lone person household",0
"20","Greensborough","Two persons","Group household",212
"21","Greensborough","Three persons","One family household: Couple family with no children",183
"22","Greensborough","Three persons","One family household: Couple family with children",2694
"23","Greensborough","Three persons","One family household: One parent family",834
"24","Greensborough","Three persons","One family household: Other family",42
"25","Greensborough","Three persons","Two or more family household: Couple family with no children",0
"26","Greensborough","Three persons","Two or more family household: Couple family with children",0
"27","Greensborough","Three persons","Two or more family household: One parent family",0
"28","Greensborough","Three persons","Two or more family household: Other family",0
"29","Greensborough","Three persons","Lone person household",0
"30","Greensborough","Three persons","Group household",63
"31","Greensborough","Four persons","One family household: Couple family with no children",16
"32","Greensborough","Four persons","One family household: Couple family with children",5324
"33","Greensborough","Four persons","One family household: One parent family",356
"34","Greensborough","Four persons","One family household: Other family",0
"35","Greensborough","Four persons","Two or more family household: Couple family with no children",92
"36","Greensborough","Four persons","Two or more family household: Couple family with children",0
"37","Greensborough","Four persons","Two or more family household: One parent family",44
"38","Greensborough","Four persons","Two or more family household: Other family",0
"39","Greensborough","Four persons","Lone person household",0
"40","Greensborough","Four persons","Group household",20
"41","Greensborough","Five persons","One family household: Couple family with no children",0
"42","Greensborough","Five persons","One family household: Couple family with children",2390
"43","Greensborough","Five persons","One family household: One parent family",175
"44","Greensborough","Five persons","One family household: Other family",0
"45","Greensborough","Five persons","Two or more family household: Couple family with no children",0
"46","Greensborough","Five persons","Two or more family household: Couple family with children",75
"47","Greensborough","Five persons","Two or more family household: One parent family",45
"48","Greensborough","Five persons","Two or more family household: Other family",0
"49","Greensborough","Five persons","Lone person household",0
"50","Greensborough","Five persons","Group household",25
"51","Greensborough","Six or more persons","One family household: Couple family with no children",18
"52","Greensborough","Six or more persons","One family household: Couple family with children",714
"53","Greensborough","Six or more persons","One family household: One parent family",18
"54","Greensborough","Six or more persons","One family household: Other family",0
"55","Greensborough","Six or more persons","Two or more family household: Couple family with no children",18
"56","Greensborough","Six or more persons","Two or more family household: Couple family with children",174
"57","Greensborough","Six or more persons","Two or more family household: One parent family",36
"58","Greensborough","Six or more persons","Two or more family household: Other family",0
"59","Greensborough","Six or more persons","Lone person household",0
"60","Greensborough","Six or more persons","Group household",0
