"","SA","Household Size","Family household type","Households count"
"1","Koo Wee Rup","One person","One family household: Couple family with no children",0
"2","Koo Wee Rup","One person","One family household: Couple family with children",0
"3","Koo Wee Rup","One person","One family household: One parent family",0
"4","Koo Wee Rup","One person","One family household: Other family",0
"5","Koo Wee Rup","One person","Two or more family household: Couple family with no children",0
"6","Koo Wee Rup","One person","Two or more family household: Couple family with children",0
"7","Koo Wee Rup","One person","Two or more family household: One parent family",0
"8","Koo Wee Rup","One person","Two or more family household: Other family",0
"9","Koo Wee Rup","One person","Lone person household",517
"10","Koo Wee Rup","One person","Group household",0
"11","Koo Wee Rup","Two persons","One family household: Couple family with no children",1216
"12","Koo Wee Rup","Two persons","One family household: Couple family with children",0
"13","Koo Wee Rup","Two persons","One family household: One parent family",224
"14","Koo Wee Rup","Two persons","One family household: Other family",30
"15","Koo Wee Rup","Two persons","Two or more family household: Couple family with no children",0
"16","Koo Wee Rup","Two persons","Two or more family household: Couple family with children",0
"17","Koo Wee Rup","Two persons","Two or more family household: One parent family",0
"18","Koo Wee Rup","Two persons","Two or more family household: Other family",0
"19","Koo Wee Rup","Two persons","Lone person household",0
"20","Koo Wee Rup","Two persons","Group household",88
"21","Koo Wee Rup","Three persons","One family household: Couple family with no children",66
"22","Koo Wee Rup","Three persons","One family household: Couple family with children",753
"23","Koo Wee Rup","Three persons","One family household: One parent family",237
"24","Koo Wee Rup","Three persons","One family household: Other family",0
"25","Koo Wee Rup","Three persons","Two or more family household: Couple family with no children",0
"26","Koo Wee Rup","Three persons","Two or more family household: Couple family with children",0
"27","Koo Wee Rup","Three persons","Two or more family household: One parent family",0
"28","Koo Wee Rup","Three persons","Two or more family household: Other family",0
"29","Koo Wee Rup","Three persons","Lone person household",0
"30","Koo Wee Rup","Three persons","Group household",18
"31","Koo Wee Rup","Four persons","One family household: Couple family with no children",0
"32","Koo Wee Rup","Four persons","One family household: Couple family with children",1352
"33","Koo Wee Rup","Four persons","One family household: One parent family",176
"34","Koo Wee Rup","Four persons","One family household: Other family",0
"35","Koo Wee Rup","Four persons","Two or more family household: Couple family with no children",12
"36","Koo Wee Rup","Four persons","Two or more family household: Couple family with children",0
"37","Koo Wee Rup","Four persons","Two or more family household: One parent family",12
"38","Koo Wee Rup","Four persons","Two or more family household: Other family",0
"39","Koo Wee Rup","Four persons","Lone person household",0
"40","Koo Wee Rup","Four persons","Group household",0
"41","Koo Wee Rup","Five persons","One family household: Couple family with no children",0
"42","Koo Wee Rup","Five persons","One family household: Couple family with children",845
"43","Koo Wee Rup","Five persons","One family household: One parent family",25
"44","Koo Wee Rup","Five persons","One family household: Other family",0
"45","Koo Wee Rup","Five persons","Two or more family household: Couple family with no children",0
"46","Koo Wee Rup","Five persons","Two or more family household: Couple family with children",15
"47","Koo Wee Rup","Five persons","Two or more family household: One parent family",0
"48","Koo Wee Rup","Five persons","Two or more family household: Other family",0
"49","Koo Wee Rup","Five persons","Lone person household",0
"50","Koo Wee Rup","Five persons","Group household",0
"51","Koo Wee Rup","Six or more persons","One family household: Couple family with no children",0
"52","Koo Wee Rup","Six or more persons","One family household: Couple family with children",426
"53","Koo Wee Rup","Six or more persons","One family household: One parent family",54
"54","Koo Wee Rup","Six or more persons","One family household: Other family",0
"55","Koo Wee Rup","Six or more persons","Two or more family household: Couple family with no children",0
"56","Koo Wee Rup","Six or more persons","Two or more family household: Couple family with children",66
"57","Koo Wee Rup","Six or more persons","Two or more family household: One parent family",18
"58","Koo Wee Rup","Six or more persons","Two or more family household: Other family",0
"59","Koo Wee Rup","Six or more persons","Lone person household",0
"60","Koo Wee Rup","Six or more persons","Group household",0
