"","SA","Household Size","Family household type","Households count"
"1","Donvale - Park Orchards","One person","One family household: Couple family with no children",0
"2","Donvale - Park Orchards","One person","One family household: Couple family with children",0
"3","Donvale - Park Orchards","One person","One family household: One parent family",0
"4","Donvale - Park Orchards","One person","One family household: Other family",0
"5","Donvale - Park Orchards","One person","Two or more family household: Couple family with no children",0
"6","Donvale - Park Orchards","One person","Two or more family household: Couple family with children",0
"7","Donvale - Park Orchards","One person","Two or more family household: One parent family",0
"8","Donvale - Park Orchards","One person","Two or more family household: Other family",0
"9","Donvale - Park Orchards","One person","Lone person household",829
"10","Donvale - Park Orchards","One person","Group household",0
"11","Donvale - Park Orchards","Two persons","One family household: Couple family with no children",2668
"12","Donvale - Park Orchards","Two persons","One family household: Couple family with children",0
"13","Donvale - Park Orchards","Two persons","One family household: One parent family",364
"14","Donvale - Park Orchards","Two persons","One family household: Other family",64
"15","Donvale - Park Orchards","Two persons","Two or more family household: Couple family with no children",0
"16","Donvale - Park Orchards","Two persons","Two or more family household: Couple family with children",0
"17","Donvale - Park Orchards","Two persons","Two or more family household: One parent family",0
"18","Donvale - Park Orchards","Two persons","Two or more family household: Other family",0
"19","Donvale - Park Orchards","Two persons","Lone person household",0
"20","Donvale - Park Orchards","Two persons","Group household",98
"21","Donvale - Park Orchards","Three persons","One family household: Couple family with no children",96
"22","Donvale - Park Orchards","Three persons","One family household: Couple family with children",1935
"23","Donvale - Park Orchards","Three persons","One family household: One parent family",432
"24","Donvale - Park Orchards","Three persons","One family household: Other family",18
"25","Donvale - Park Orchards","Three persons","Two or more family household: Couple family with no children",0
"26","Donvale - Park Orchards","Three persons","Two or more family household: Couple family with children",0
"27","Donvale - Park Orchards","Three persons","Two or more family household: One parent family",0
"28","Donvale - Park Orchards","Three persons","Two or more family household: Other family",0
"29","Donvale - Park Orchards","Three persons","Lone person household",0
"30","Donvale - Park Orchards","Three persons","Group household",27
"31","Donvale - Park Orchards","Four persons","One family household: Couple family with no children",0
"32","Donvale - Park Orchards","Four persons","One family household: Couple family with children",4040
"33","Donvale - Park Orchards","Four persons","One family household: One parent family",236
"34","Donvale - Park Orchards","Four persons","One family household: Other family",0
"35","Donvale - Park Orchards","Four persons","Two or more family household: Couple family with no children",56
"36","Donvale - Park Orchards","Four persons","Two or more family household: Couple family with children",0
"37","Donvale - Park Orchards","Four persons","Two or more family household: One parent family",40
"38","Donvale - Park Orchards","Four persons","Two or more family household: Other family",16
"39","Donvale - Park Orchards","Four persons","Lone person household",0
"40","Donvale - Park Orchards","Four persons","Group household",16
"41","Donvale - Park Orchards","Five persons","One family household: Couple family with no children",15
"42","Donvale - Park Orchards","Five persons","One family household: Couple family with children",2445
"43","Donvale - Park Orchards","Five persons","One family household: One parent family",80
"44","Donvale - Park Orchards","Five persons","One family household: Other family",0
"45","Donvale - Park Orchards","Five persons","Two or more family household: Couple family with no children",20
"46","Donvale - Park Orchards","Five persons","Two or more family household: Couple family with children",80
"47","Donvale - Park Orchards","Five persons","Two or more family household: One parent family",50
"48","Donvale - Park Orchards","Five persons","Two or more family household: Other family",0
"49","Donvale - Park Orchards","Five persons","Lone person household",0
"50","Donvale - Park Orchards","Five persons","Group household",0
"51","Donvale - Park Orchards","Six or more persons","One family household: Couple family with no children",0
"52","Donvale - Park Orchards","Six or more persons","One family household: Couple family with children",840
"53","Donvale - Park Orchards","Six or more persons","One family household: One parent family",42
"54","Donvale - Park Orchards","Six or more persons","One family household: Other family",0
"55","Donvale - Park Orchards","Six or more persons","Two or more family household: Couple family with no children",0
"56","Donvale - Park Orchards","Six or more persons","Two or more family household: Couple family with children",240
"57","Donvale - Park Orchards","Six or more persons","Two or more family household: One parent family",0
"58","Donvale - Park Orchards","Six or more persons","Two or more family household: Other family",0
"59","Donvale - Park Orchards","Six or more persons","Lone person household",0
"60","Donvale - Park Orchards","Six or more persons","Group household",0
