"","SA","Household Size","Family household type","Households count"
"1","Mount Waverley - North","One person","One family household: Couple family with no children",0
"2","Mount Waverley - North","One person","One family household: Couple family with children",0
"3","Mount Waverley - North","One person","One family household: One parent family",0
"4","Mount Waverley - North","One person","One family household: Other family",0
"5","Mount Waverley - North","One person","Two or more family household: Couple family with no children",0
"6","Mount Waverley - North","One person","Two or more family household: Couple family with children",0
"7","Mount Waverley - North","One person","Two or more family household: One parent family",0
"8","Mount Waverley - North","One person","Two or more family household: Other family",0
"9","Mount Waverley - North","One person","Lone person household",1073
"10","Mount Waverley - North","One person","Group household",0
"11","Mount Waverley - North","Two persons","One family household: Couple family with no children",2760
"12","Mount Waverley - North","Two persons","One family household: Couple family with children",0
"13","Mount Waverley - North","Two persons","One family household: One parent family",534
"14","Mount Waverley - North","Two persons","One family household: Other family",92
"15","Mount Waverley - North","Two persons","Two or more family household: Couple family with no children",0
"16","Mount Waverley - North","Two persons","Two or more family household: Couple family with children",0
"17","Mount Waverley - North","Two persons","Two or more family household: One parent family",0
"18","Mount Waverley - North","Two persons","Two or more family household: Other family",0
"19","Mount Waverley - North","Two persons","Lone person household",0
"20","Mount Waverley - North","Two persons","Group household",160
"21","Mount Waverley - North","Three persons","One family household: Couple family with no children",165
"22","Mount Waverley - North","Three persons","One family household: Couple family with children",2043
"23","Mount Waverley - North","Three persons","One family household: One parent family",561
"24","Mount Waverley - North","Three persons","One family household: Other family",36
"25","Mount Waverley - North","Three persons","Two or more family household: Couple family with no children",0
"26","Mount Waverley - North","Three persons","Two or more family household: Couple family with children",0
"27","Mount Waverley - North","Three persons","Two or more family household: One parent family",0
"28","Mount Waverley - North","Three persons","Two or more family household: Other family",0
"29","Mount Waverley - North","Three persons","Lone person household",0
"30","Mount Waverley - North","Three persons","Group household",105
"31","Mount Waverley - North","Four persons","One family household: Couple family with no children",80
"32","Mount Waverley - North","Four persons","One family household: Couple family with children",3804
"33","Mount Waverley - North","Four persons","One family household: One parent family",276
"34","Mount Waverley - North","Four persons","One family household: Other family",16
"35","Mount Waverley - North","Four persons","Two or more family household: Couple family with no children",52
"36","Mount Waverley - North","Four persons","Two or more family household: Couple family with children",0
"37","Mount Waverley - North","Four persons","Two or more family household: One parent family",44
"38","Mount Waverley - North","Four persons","Two or more family household: Other family",0
"39","Mount Waverley - North","Four persons","Lone person household",0
"40","Mount Waverley - North","Four persons","Group household",108
"41","Mount Waverley - North","Five persons","One family household: Couple family with no children",45
"42","Mount Waverley - North","Five persons","One family household: Couple family with children",1525
"43","Mount Waverley - North","Five persons","One family household: One parent family",85
"44","Mount Waverley - North","Five persons","One family household: Other family",20
"45","Mount Waverley - North","Five persons","Two or more family household: Couple family with no children",0
"46","Mount Waverley - North","Five persons","Two or more family household: Couple family with children",70
"47","Mount Waverley - North","Five persons","Two or more family household: One parent family",15
"48","Mount Waverley - North","Five persons","Two or more family household: Other family",0
"49","Mount Waverley - North","Five persons","Lone person household",0
"50","Mount Waverley - North","Five persons","Group household",70
"51","Mount Waverley - North","Six or more persons","One family household: Couple family with no children",0
"52","Mount Waverley - North","Six or more persons","One family household: Couple family with children",498
"53","Mount Waverley - North","Six or more persons","One family household: One parent family",30
"54","Mount Waverley - North","Six or more persons","One family household: Other family",0
"55","Mount Waverley - North","Six or more persons","Two or more family household: Couple family with no children",0
"56","Mount Waverley - North","Six or more persons","Two or more family household: Couple family with children",186
"57","Mount Waverley - North","Six or more persons","Two or more family household: One parent family",18
"58","Mount Waverley - North","Six or more persons","Two or more family household: Other family",0
"59","Mount Waverley - North","Six or more persons","Lone person household",0
"60","Mount Waverley - North","Six or more persons","Group household",36
