SA2;FT statistic;FT p-value;FT degrees of freedom
Abbotsford;0.412183890442559;1;nan
Airport West;2.74592292141474;1;nan
Albert Park;5.51519316311041;1;nan
Alphington - Fairfield;1.84757682949445;1;nan
Altona;7.91427814084785;1;nan
Altona Meadows;17.8271686609754;1;nan
Altona North;2.35275561260299;1;nan
Ardeer - Albion;1.35510021788349;1;nan
Armadale;2.29938976188978;1;nan
Ascot Vale;8.10631558168358;1;nan
Ashburton (Vic.);2.90876031158134;1;nan
Ashwood - Chadstone;5.77394162606375;1;nan
Aspendale Gardens - Waterways;7.05813539323411;1;nan
Bacchus Marsh;5.41671671746869;1;nan
Balwyn;12.6879453986451;1;nan
Balwyn North;12.8394964987709;1;nan
Bayswater;4.19875739032931;1;nan
Bayswater North;7.41083726053167;1;nan
Beaconsfield - Officer;5.70707983639648;1;nan
Beaumaris;7.29617354654033;1;nan
Belgrave - Selby;9.57941199697953;1;nan
Bentleigh - McKinnon;9.23197541782576;1;nan
Bentleigh East;12.2055588356343;1;nan
Berwick - North;11.3330526756079;1;nan
Berwick - South;9.73672403415374;1;nan
Blackburn;5.60108103544376;1;nan
Blackburn South;3.36530044936381;1;nan
Boronia - The Basin;12.28558294133;1;nan
Box Hill;6.4003397590491;1;nan
Box Hill North;4.92832819141195;1;nan
Braeside;7.02943725152286;0.254745254745255;nan
Braybrook;2.71648585936399;1;nan
Brighton (Vic.);19.3576291526949;1;nan
Brighton East;8.77519268196925;1;nan
Broadmeadows;1.49456245933783;1;nan
Brunswick;4.38122836942409;1;nan
Brunswick East;1.83853438242341;1;nan
Brunswick West;4.06874007216201;1;nan
Bulleen;8.03497167317084;1;nan
Bundoora - East;2.69725715278071;1;nan
Bundoora - North;5.76337561794397;1;nan
Bundoora - West;2.41808918263757;1;nan
Bunyip - Garfield;0.642271549121137;1;nan
Burwood;1.65265306513712;1;nan
Burwood East;2.41852063920191;1;nan
Cairnlea;2.767225074602;1;nan
Camberwell;12.7576002834804;1;nan
Campbellfield - Coolaroo;1.57078084639522;1;nan
Carlton;0.142515850308426;1;nan
Carlton North - Princes Hill;1.58674455376948;1;nan
Carnegie;1.55823239768839;1;nan
Caroline Springs;20.598958498026;1;nan
Carrum - Patterson Lakes;4.64802191662479;1;nan
Carrum Downs;7.44359131284865;1;nan
Caulfield - North;8.06554260847351;1;nan
