SA2,FT statistic,FT p-value,FT degrees of freedom
Abbotsford,0.334943247749152,0.999309197414957,6
Airport West,6.04484239596783,0.41818561272918,6
Albert Park,7.43954896787161,0.282101814980359,6
Alphington - Fairfield,4.3825130327876,0.625059179197076,6
Altona,4.75443125831558,0.575672703677147,6
Altona Meadows,18.9469607592518,0.00425415210024723,6
Altona North,12.6304067208704,0.0492953261141559,6
Ardeer - Albion,0.452423972291259,0.99837019532042,6
Armadale,1.54240628220504,0.956628052932527,6
Ascot Vale,6.30870302721115,0.389512043679978,6
Ashburton (Vic.),7.56256421650922,0.271933352605125,6
Ashwood - Chadstone,4.44911322715422,0.616136666092709,6
Aspendale Gardens - Waterways,5.86700467538203,0.438252172491769,6
Bacchus Marsh,8.86436631069853,0.18135093247631,6
Balwyn,13.3413491455849,0.0379244225526659,6
Balwyn North,30.2937755404298,3.45621246891261e-05,6
Bayswater,3.08977169864376,0.797498158141783,6
Bayswater North,4.37810268643691,0.625650999938233,6
Beaconsfield - Officer,1.27673306594032,0.972925154967138,6
Beaumaris,39.3705405035471,6.05483013762565e-07,6
Belgrave - Selby,9.54198447050761,0.145312714464589,6
Bentleigh East,23.0438489944222,0.000781924644161265,6
Bentleigh - McKinnon,12.2848527524849,0.0559075553287115,6
Berwick - North,11.1797376247383,0.0829777516798512,6
Berwick - South,8.57773756254475,0.198755167582538,6
Blackburn,16.1665096992242,0.0128876046586828,6
Blackburn South,10.758915208276,0.0961194004537348,6
Boronia - The Basin,9.24414775916818,0.16030578165527,6
Box Hill,5.38829982315557,0.495058637740174,6
Box Hill North,9.08430877177759,0.168891830218651,6
Braeside,12,0.061968804416659,6
Braybrook,1.71219722411363,0.944175741040805,6
Brighton East,24.5979112876658,0.00040521465783134,6
Brighton (Vic.),83.2354510418577,7.65668966113305e-16,6
Broadmeadows,0.972870811985083,0.986619847635576,6
Brunswick,3.83910273282064,0.69843951332312,6
Brunswick East,0.82479520487725,0.991392296274084,6
Brunswick West,2.18805038803756,0.901616581627748,6
Bulleen,25.7377326485475,0.00024913017588967,6
Bundoora - East,6.30353820619486,0.390060450868021,6
