"","SA","Household Size","Family household type","Households count"
"1","Brighton (Vic.)","One person","One family household: Couple family with no children",0
"2","Brighton (Vic.)","One person","One family household: Couple family with children",0
"3","Brighton (Vic.)","One person","One family household: One parent family",0
"4","Brighton (Vic.)","One person","One family household: Other family",0
"5","Brighton (Vic.)","One person","Two or more family household: Couple family with no children",0
"6","Brighton (Vic.)","One person","Two or more family household: Couple family with children",0
"7","Brighton (Vic.)","One person","Two or more family household: One parent family",0
"8","Brighton (Vic.)","One person","Two or more family household: Other family",0
"9","Brighton (Vic.)","One person","Lone person household",1873
"10","Brighton (Vic.)","One person","Group household",0
"11","Brighton (Vic.)","Two persons","One family household: Couple family with no children",4138
"12","Brighton (Vic.)","Two persons","One family household: Couple family with children",0
"13","Brighton (Vic.)","Two persons","One family household: One parent family",676
"14","Brighton (Vic.)","Two persons","One family household: Other family",154
"15","Brighton (Vic.)","Two persons","Two or more family household: Couple family with no children",0
"16","Brighton (Vic.)","Two persons","Two or more family household: Couple family with children",0
"17","Brighton (Vic.)","Two persons","Two or more family household: One parent family",0
"18","Brighton (Vic.)","Two persons","Two or more family household: Other family",0
"19","Brighton (Vic.)","Two persons","Lone person household",0
"20","Brighton (Vic.)","Two persons","Group household",344
"21","Brighton (Vic.)","Three persons","One family household: Couple family with no children",132
"22","Brighton (Vic.)","Three persons","One family household: Couple family with children",2436
"23","Brighton (Vic.)","Three persons","One family household: One parent family",642
"24","Brighton (Vic.)","Three persons","One family household: Other family",42
"25","Brighton (Vic.)","Three persons","Two or more family household: Couple family with no children",0
"26","Brighton (Vic.)","Three persons","Two or more family household: Couple family with children",0
"27","Brighton (Vic.)","Three persons","Two or more family household: One parent family",0
"28","Brighton (Vic.)","Three persons","Two or more family household: Other family",0
"29","Brighton (Vic.)","Three persons","Lone person household",0
"30","Brighton (Vic.)","Three persons","Group household",60
"31","Brighton (Vic.)","Four persons","One family household: Couple family with no children",40
"32","Brighton (Vic.)","Four persons","One family household: Couple family with children",5032
"33","Brighton (Vic.)","Four persons","One family household: One parent family",264
"34","Brighton (Vic.)","Four persons","One family household: Other family",12
"35","Brighton (Vic.)","Four persons","Two or more family household: Couple family with no children",36
"36","Brighton (Vic.)","Four persons","Two or more family household: Couple family with children",0
"37","Brighton (Vic.)","Four persons","Two or more family household: One parent family",40
"38","Brighton (Vic.)","Four persons","Two or more family household: Other family",0
"39","Brighton (Vic.)","Four persons","Lone person household",0
"40","Brighton (Vic.)","Four persons","Group household",16
"41","Brighton (Vic.)","Five persons","One family household: Couple family with no children",20
"42","Brighton (Vic.)","Five persons","One family household: Couple family with children",2640
"43","Brighton (Vic.)","Five persons","One family household: One parent family",70
"44","Brighton (Vic.)","Five persons","One family household: Other family",0
"45","Brighton (Vic.)","Five persons","Two or more family household: Couple family with no children",0
"46","Brighton (Vic.)","Five persons","Two or more family household: Couple family with children",45
"47","Brighton (Vic.)","Five persons","Two or more family household: One parent family",15
"48","Brighton (Vic.)","Five persons","Two or more family household: Other family",0
"49","Brighton (Vic.)","Five persons","Lone person household",0
"50","Brighton (Vic.)","Five persons","Group household",0
"51","Brighton (Vic.)","Six or more persons","One family household: Couple family with no children",0
"52","Brighton (Vic.)","Six or more persons","One family household: Couple family with children",792
"53","Brighton (Vic.)","Six or more persons","One family household: One parent family",0
"54","Brighton (Vic.)","Six or more persons","One family household: Other family",0
"55","Brighton (Vic.)","Six or more persons","Two or more family household: Couple family with no children",0
"56","Brighton (Vic.)","Six or more persons","Two or more family household: Couple family with children",36
"57","Brighton (Vic.)","Six or more persons","Two or more family household: One parent family",0
"58","Brighton (Vic.)","Six or more persons","Two or more family household: Other family",0
"59","Brighton (Vic.)","Six or more persons","Lone person household",0
"60","Brighton (Vic.)","Six or more persons","Group household",18
