"","SA","Household Size","Family household type","Households count"
"1","Wandin - Seville","One person","One family household: Couple family with no children",0
"2","Wandin - Seville","One person","One family household: Couple family with children",0
"3","Wandin - Seville","One person","One family household: One parent family",0
"4","Wandin - Seville","One person","One family household: Other family",0
"5","Wandin - Seville","One person","Two or more family household: Couple family with no children",0
"6","Wandin - Seville","One person","Two or more family household: Couple family with children",0
"7","Wandin - Seville","One person","Two or more family household: One parent family",0
"8","Wandin - Seville","One person","Two or more family household: Other family",0
"9","Wandin - Seville","One person","Lone person household",430
"10","Wandin - Seville","One person","Group household",0
"11","Wandin - Seville","Two persons","One family household: Couple family with no children",1270
"12","Wandin - Seville","Two persons","One family household: Couple family with children",0
"13","Wandin - Seville","Two persons","One family household: One parent family",186
"14","Wandin - Seville","Two persons","One family household: Other family",32
"15","Wandin - Seville","Two persons","Two or more family household: Couple family with no children",0
"16","Wandin - Seville","Two persons","Two or more family household: Couple family with children",0
"17","Wandin - Seville","Two persons","Two or more family household: One parent family",0
"18","Wandin - Seville","Two persons","Two or more family household: Other family",0
"19","Wandin - Seville","Two persons","Lone person household",0
"20","Wandin - Seville","Two persons","Group household",54
"21","Wandin - Seville","Three persons","One family household: Couple family with no children",66
"22","Wandin - Seville","Three persons","One family household: Couple family with children",876
"23","Wandin - Seville","Three persons","One family household: One parent family",198
"24","Wandin - Seville","Three persons","One family household: Other family",9
"25","Wandin - Seville","Three persons","Two or more family household: Couple family with no children",0
"26","Wandin - Seville","Three persons","Two or more family household: Couple family with children",0
"27","Wandin - Seville","Three persons","Two or more family household: One parent family",0
"28","Wandin - Seville","Three persons","Two or more family household: Other family",0
"29","Wandin - Seville","Three persons","Lone person household",0
"30","Wandin - Seville","Three persons","Group household",27
"31","Wandin - Seville","Four persons","One family household: Couple family with no children",12
"32","Wandin - Seville","Four persons","One family household: Couple family with children",1820
"33","Wandin - Seville","Four persons","One family household: One parent family",180
"34","Wandin - Seville","Four persons","One family household: Other family",0
"35","Wandin - Seville","Four persons","Two or more family household: Couple family with no children",32
"36","Wandin - Seville","Four persons","Two or more family household: Couple family with children",0
"37","Wandin - Seville","Four persons","Two or more family household: One parent family",0
"38","Wandin - Seville","Four persons","Two or more family household: Other family",0
"39","Wandin - Seville","Four persons","Lone person household",0
"40","Wandin - Seville","Four persons","Group household",0
"41","Wandin - Seville","Five persons","One family household: Couple family with no children",0
"42","Wandin - Seville","Five persons","One family household: Couple family with children",1190
"43","Wandin - Seville","Five persons","One family household: One parent family",30
"44","Wandin - Seville","Five persons","One family household: Other family",0
"45","Wandin - Seville","Five persons","Two or more family household: Couple family with no children",0
"46","Wandin - Seville","Five persons","Two or more family household: Couple family with children",60
"47","Wandin - Seville","Five persons","Two or more family household: One parent family",20
"48","Wandin - Seville","Five persons","Two or more family household: Other family",0
"49","Wandin - Seville","Five persons","Lone person household",0
"50","Wandin - Seville","Five persons","Group household",0
"51","Wandin - Seville","Six or more persons","One family household: Couple family with no children",0
"52","Wandin - Seville","Six or more persons","One family household: Couple family with children",480
"53","Wandin - Seville","Six or more persons","One family household: One parent family",0
"54","Wandin - Seville","Six or more persons","One family household: Other family",0
"55","Wandin - Seville","Six or more persons","Two or more family household: Couple family with no children",0
"56","Wandin - Seville","Six or more persons","Two or more family household: Couple family with children",48
"57","Wandin - Seville","Six or more persons","Two or more family household: One parent family",18
"58","Wandin - Seville","Six or more persons","Two or more family household: Other family",0
"59","Wandin - Seville","Six or more persons","Lone person household",0
"60","Wandin - Seville","Six or more persons","Group household",0
