"","SA","Household Size","Family household type","Households count"
"1","Deer Park - Derrimut","One person","One family household: Couple family with no children",0
"2","Deer Park - Derrimut","One person","One family household: Couple family with children",0
"3","Deer Park - Derrimut","One person","One family household: One parent family",0
"4","Deer Park - Derrimut","One person","One family household: Other family",0
"5","Deer Park - Derrimut","One person","Two or more family household: Couple family with no children",0
"6","Deer Park - Derrimut","One person","Two or more family household: Couple family with children",0
"7","Deer Park - Derrimut","One person","Two or more family household: One parent family",0
"8","Deer Park - Derrimut","One person","Two or more family household: Other family",0
"9","Deer Park - Derrimut","One person","Lone person household",1171
"10","Deer Park - Derrimut","One person","Group household",0
"11","Deer Park - Derrimut","Two persons","One family household: Couple family with no children",2910
"12","Deer Park - Derrimut","Two persons","One family household: Couple family with children",0
"13","Deer Park - Derrimut","Two persons","One family household: One parent family",808
"14","Deer Park - Derrimut","Two persons","One family household: Other family",176
"15","Deer Park - Derrimut","Two persons","Two or more family household: Couple family with no children",0
"16","Deer Park - Derrimut","Two persons","Two or more family household: Couple family with children",0
"17","Deer Park - Derrimut","Two persons","Two or more family household: One parent family",0
"18","Deer Park - Derrimut","Two persons","Two or more family household: Other family",0
"19","Deer Park - Derrimut","Two persons","Lone person household",0
"20","Deer Park - Derrimut","Two persons","Group household",336
"21","Deer Park - Derrimut","Three persons","One family household: Couple family with no children",318
"22","Deer Park - Derrimut","Three persons","One family household: Couple family with children",2868
"23","Deer Park - Derrimut","Three persons","One family household: One parent family",984
"24","Deer Park - Derrimut","Three persons","One family household: Other family",60
"25","Deer Park - Derrimut","Three persons","Two or more family household: Couple family with no children",0
"26","Deer Park - Derrimut","Three persons","Two or more family household: Couple family with children",0
"27","Deer Park - Derrimut","Three persons","Two or more family household: One parent family",0
"28","Deer Park - Derrimut","Three persons","Two or more family household: Other family",0
"29","Deer Park - Derrimut","Three persons","Lone person household",0
"30","Deer Park - Derrimut","Three persons","Group household",96
"31","Deer Park - Derrimut","Four persons","One family household: Couple family with no children",64
"32","Deer Park - Derrimut","Four persons","One family household: Couple family with children",4208
"33","Deer Park - Derrimut","Four persons","One family household: One parent family",568
"34","Deer Park - Derrimut","Four persons","One family household: Other family",28
"35","Deer Park - Derrimut","Four persons","Two or more family household: Couple family with no children",108
"36","Deer Park - Derrimut","Four persons","Two or more family household: Couple family with children",0
"37","Deer Park - Derrimut","Four persons","Two or more family household: One parent family",84
"38","Deer Park - Derrimut","Four persons","Two or more family household: Other family",12
"39","Deer Park - Derrimut","Four persons","Lone person household",0
"40","Deer Park - Derrimut","Four persons","Group household",64
"41","Deer Park - Derrimut","Five persons","One family household: Couple family with no children",35
"42","Deer Park - Derrimut","Five persons","One family household: Couple family with children",2355
"43","Deer Park - Derrimut","Five persons","One family household: One parent family",400
"44","Deer Park - Derrimut","Five persons","One family household: Other family",30
"45","Deer Park - Derrimut","Five persons","Two or more family household: Couple family with no children",30
"46","Deer Park - Derrimut","Five persons","Two or more family household: Couple family with children",155
"47","Deer Park - Derrimut","Five persons","Two or more family household: One parent family",120
"48","Deer Park - Derrimut","Five persons","Two or more family household: Other family",0
"49","Deer Park - Derrimut","Five persons","Lone person household",0
"50","Deer Park - Derrimut","Five persons","Group household",35
"51","Deer Park - Derrimut","Six or more persons","One family household: Couple family with no children",0
"52","Deer Park - Derrimut","Six or more persons","One family household: Couple family with children",1452
"53","Deer Park - Derrimut","Six or more persons","One family household: One parent family",240
"54","Deer Park - Derrimut","Six or more persons","One family household: Other family",30
"55","Deer Park - Derrimut","Six or more persons","Two or more family household: Couple family with no children",36
"56","Deer Park - Derrimut","Six or more persons","Two or more family household: Couple family with children",540
"57","Deer Park - Derrimut","Six or more persons","Two or more family household: One parent family",168
"58","Deer Park - Derrimut","Six or more persons","Two or more family household: Other family",0
"59","Deer Park - Derrimut","Six or more persons","Lone person household",0
"60","Deer Park - Derrimut","Six or more persons","Group household",36
