"","SA","Household Size","Family household type","Households count"
"1","Balwyn","One person","One family household: Couple family with no children",0
"2","Balwyn","One person","One family household: Couple family with children",0
"3","Balwyn","One person","One family household: One parent family",0
"4","Balwyn","One person","One family household: Other family",0
"5","Balwyn","One person","Two or more family household: Couple family with no children",0
"6","Balwyn","One person","Two or more family household: Couple family with children",0
"7","Balwyn","One person","Two or more family household: One parent family",0
"8","Balwyn","One person","Two or more family household: Other family",0
"9","Balwyn","One person","Lone person household",1406
"10","Balwyn","One person","Group household",0
"11","Balwyn","Two persons","One family household: Couple family with no children",2342
"12","Balwyn","Two persons","One family household: Couple family with children",0
"13","Balwyn","Two persons","One family household: One parent family",526
"14","Balwyn","Two persons","One family household: Other family",128
"15","Balwyn","Two persons","Two or more family household: Couple family with no children",0
"16","Balwyn","Two persons","Two or more family household: Couple family with children",0
"17","Balwyn","Two persons","Two or more family household: One parent family",0
"18","Balwyn","Two persons","Two or more family household: Other family",0
"19","Balwyn","Two persons","Lone person household",0
"20","Balwyn","Two persons","Group household",218
"21","Balwyn","Three persons","One family household: Couple family with no children",129
"22","Balwyn","Three persons","One family household: Couple family with children",1932
"23","Balwyn","Three persons","One family household: One parent family",612
"24","Balwyn","Three persons","One family household: Other family",57
"25","Balwyn","Three persons","Two or more family household: Couple family with no children",0
"26","Balwyn","Three persons","Two or more family household: Couple family with children",0
"27","Balwyn","Three persons","Two or more family household: One parent family",0
"28","Balwyn","Three persons","Two or more family household: Other family",0
"29","Balwyn","Three persons","Lone person household",0
"30","Balwyn","Three persons","Group household",135
"31","Balwyn","Four persons","One family household: Couple family with no children",36
"32","Balwyn","Four persons","One family household: Couple family with children",3772
"33","Balwyn","Four persons","One family household: One parent family",208
"34","Balwyn","Four persons","One family household: Other family",24
"35","Balwyn","Four persons","Two or more family household: Couple family with no children",56
"36","Balwyn","Four persons","Two or more family household: Couple family with children",0
"37","Balwyn","Four persons","Two or more family household: One parent family",16
"38","Balwyn","Four persons","Two or more family household: Other family",0
"39","Balwyn","Four persons","Lone person household",0
"40","Balwyn","Four persons","Group household",64
"41","Balwyn","Five persons","One family household: Couple family with no children",0
"42","Balwyn","Five persons","One family household: Couple family with children",2135
"43","Balwyn","Five persons","One family household: One parent family",35
"44","Balwyn","Five persons","One family household: Other family",0
"45","Balwyn","Five persons","Two or more family household: Couple family with no children",0
"46","Balwyn","Five persons","Two or more family household: Couple family with children",85
"47","Balwyn","Five persons","Two or more family household: One parent family",70
"48","Balwyn","Five persons","Two or more family household: Other family",0
"49","Balwyn","Five persons","Lone person household",0
"50","Balwyn","Five persons","Group household",30
"51","Balwyn","Six or more persons","One family household: Couple family with no children",0
"52","Balwyn","Six or more persons","One family household: Couple family with children",672
"53","Balwyn","Six or more persons","One family household: One parent family",18
"54","Balwyn","Six or more persons","One family household: Other family",0
"55","Balwyn","Six or more persons","Two or more family household: Couple family with no children",18
"56","Balwyn","Six or more persons","Two or more family household: Couple family with children",126
"57","Balwyn","Six or more persons","Two or more family household: One parent family",18
"58","Balwyn","Six or more persons","Two or more family household: Other family",0
"59","Balwyn","Six or more persons","Lone person household",0
"60","Balwyn","Six or more persons","Group household",0
