SA2,FT statistic,FT p-value,FT degrees of freedom
Abbotsford,12.0988432728021,1,89
Airport West,51.6193200572846,0.999480642806536,89
Albert Park,80.702225161582,0.723075809479714,89
Alphington - Fairfield,35.7186751379602,0.999999917846704,89
Altona,90.8498827641436,0.425589177348119,89
Altona Meadows,38.4252716905799,0.999999425429703,89
Altona North,106.089259547535,0.104510028171056,89
Ardeer - Albion,21.9172922811656,0.999999999999976,89
Armadale,19.0626361907905,1,89
Ascot Vale,28.2594605883782,0.999999999910013,89
Ashburton (Vic.),96.5841318640963,0.273348713259606,89
Ashwood - Chadstone,78.9544896848823,0.768164363313405,89
Aspendale Gardens - Waterways,26.44538036487,0.999999999988681,89
Bacchus Marsh,96.5826628886693,0.27338338534835,89
Balwyn,86.9087724774749,0.542960534536275,89
Balwyn North,162.750068875954,3.05042861467818e-06,89
Bayswater,61.1549149532204,0.989400182815092,89
Bayswater North,18.6511886475863,1,89
Beaconsfield - Officer,21.8923923715473,0.999999999999977,89
Beaumaris,259.131072500233,1.57491513089516e-18,89
Belgrave - Selby,42.4024697928542,0.99999321593455,89
Bentleigh - McKinnon,135.749503679702,0.00104448304800167,89
Bentleigh East (North),81.2007734748796,0.709598664333119,89
Bentleigh East (South),108.622163960561,0.077242469601539,89
Berwick - North,136.083798722878,0.000979895060771118,89
Berwick - South,69.9680218631699,0.932174115322598,89
Blackburn,154.257033810519,2.19578182472915e-05,89
Blackburn South,87.7933848664042,0.516272141975542,89
Boronia,105.681433116474,0.109529554477444,89
Box Hill,69.2950783226243,0.939626980600835,89
Box Hill North,105.276494990888,0.114695793385163,89
Braeside,12.669761658074,1,89
Braybrook,74.8629574079578,0.857888793420776,89
Brighton (Vic.),262.605782710875,4.91554055689709e-19,89
Brighton East,213.38258805128,3.23240178117669e-12,89
Broadmeadows,29.5051903954936,0.999999999664392,89
Brunswick,16.5266719430955,1,89
Brunswick East,13.0119184455282,1,89
Brunswick West,20.4706001826827,0.999999999999998,89
Bulleen,117.755490003277,0.0223321235368373,89
Bundoora - East,79.1075099017051,0.764361597839258,89
Bundoora - North,16.2778799708973,1,89
Bundoora - West,30.0634403822723,0.99999999941021,89
Bunyip - Garfield,120.70173199024,0.0142678817746714,89
Burnside,8.61276627699386,1,89
Burnside Heights,4.63632689550125,1,89
Burwood,48.7400300955164,0.999840175767288,89
Burwood East,88.2004325636256,0.504020306528576,89
Cairnlea,12.6339288902211,1,89
Camberwell,174.132690345435,1.82405134847086e-07,89
Campbellfield - Coolaroo,24.0551022168387,0.999999999999467,89
Carlton,3.97863688051346,1,89
Carlton North - Princes Hill,22.5917284397357,0.999999999999934,89
Carnegie,56.5903991144262,0.997084016000317,89
Caroline Springs,26.0184629341132,0.999999999993252,89
Carrum - Patterson Lakes,67.7077011752389,0.954820186274229,89
Carrum Downs,39.6760515695342,0.999998691597984,89
Caulfield - North,234.784602515954,4.39123331078192e-15,89
Caulfield - South,166.547909907659,1.21687072343524e-06,89
Chelsea - Bonbeach,83.5533053184234,0.643052859425196,89
Chelsea Heights,40.3434084639473,0.999998006674907,89
Cheltenham - Highett (East),97.0539386820052,0.262390410820108,89
Cheltenham - Highett (West),94.4108950862515,0.327303207140488,89
Chirnside Park,74.048108756531,0.872792655281218,89
Clarinda - Oakleigh South,47.0608564194749,0.999924982221872,89
Clayton,65.1788317675698,0.972838753203996,89
Clayton South,51.1760524646422,0.999562817718923,89
Coburg,75.2745475643814,0.849973094199751,89
Coburg North,27.7085650856396,0.999999999951063,89
Collingwood,3.89753427062368,1,89
Craigieburn - Central,13.1119598275579,1,89
Craigieburn - North,9.76359657384904,1,89
Craigieburn - South,12.3764015993632,1,89
Craigieburn - West,9.55776425483914,1,89
Cranbourne,50.0954901264786,0.999716639174646,89
Cranbourne East,51.4778401237781,0.999508251923163,89
Cranbourne North,20.0611151885628,0.999999999999999,89
Cranbourne South,49.6917825576539,0.999760255379426,89
Cranbourne West,12.9474572283664,1,89
Croydon - East,64.7992060016002,0.974968277340338,89
Croydon - West,76.4575301925647,0.825795640684523,89
Croydon Hills - Warranwood,76.2555026518853,0.830072582758062,89
Croydon South,29.7583090389057,0.999999999565794,89
Dandenong,117.525355756239,0.0231055843013313,89
Dandenong North,96.9259398427361,0.265350089640334,89
Deer Park - Derrimut,41.3583209973713,0.999996304527982,89
Delahey,17.4869858989979,1,89
Dingley Village,120.258224762608,0.0152850367329973,89
Docklands,2.5758905881165,1,89
Doncaster,169.471838412984,5.91138409293748e-07,89
Doncaster East (North),97.0535584440302,0.262399174033226,89
Doncaster East (South),67.4895148978803,0.956660127532254,89
Donvale - Park Orchards,182.027817976477,2.32961707228384e-08,89
Doreen,57.5462079545246,0.99609598997319,89
Doveton,25.096893240875,0.99999999999788,89
Dromana,131.695499983255,0.00222245697397614,89
East Melbourne,10.8122511148598,1,89
Edithvale - Aspendale,87.8978393403173,0.513125532995641,89
Elsternwick,56.0373335111849,0.997550679969414,89
Eltham,195.455193220237,5.90674481044572e-10,89
Elwood,16.7611604233564,1,89
