"","SA","Household Size","Family household type","Households count"
"1","Ferntree Gully","One person","One family household: Couple family with no children",0
"2","Ferntree Gully","One person","One family household: Couple family with children",0
"3","Ferntree Gully","One person","One family household: One parent family",0
"4","Ferntree Gully","One person","One family household: Other family",0
"5","Ferntree Gully","One person","Two or more family household: Couple family with no children",0
"6","Ferntree Gully","One person","Two or more family household: Couple family with children",0
"7","Ferntree Gully","One person","Two or more family household: One parent family",0
"8","Ferntree Gully","One person","Two or more family household: Other family",0
"9","Ferntree Gully","One person","Lone person household",2348
"10","Ferntree Gully","One person","Group household",0
"11","Ferntree Gully","Two persons","One family household: Couple family with no children",4846
"12","Ferntree Gully","Two persons","One family household: Couple family with children",0
"13","Ferntree Gully","Two persons","One family household: One parent family",1178
"14","Ferntree Gully","Two persons","One family household: Other family",182
"15","Ferntree Gully","Two persons","Two or more family household: Couple family with no children",0
"16","Ferntree Gully","Two persons","Two or more family household: Couple family with children",0
"17","Ferntree Gully","Two persons","Two or more family household: One parent family",0
"18","Ferntree Gully","Two persons","Two or more family household: Other family",0
"19","Ferntree Gully","Two persons","Lone person household",0
"20","Ferntree Gully","Two persons","Group household",502
"21","Ferntree Gully","Three persons","One family household: Couple family with no children",246
"22","Ferntree Gully","Three persons","One family household: Couple family with children",3597
"23","Ferntree Gully","Three persons","One family household: One parent family",1305
"24","Ferntree Gully","Three persons","One family household: Other family",42
"25","Ferntree Gully","Three persons","Two or more family household: Couple family with no children",0
"26","Ferntree Gully","Three persons","Two or more family household: Couple family with children",0
"27","Ferntree Gully","Three persons","Two or more family household: One parent family",0
"28","Ferntree Gully","Three persons","Two or more family household: Other family",0
"29","Ferntree Gully","Three persons","Lone person household",0
"30","Ferntree Gully","Three persons","Group household",111
"31","Ferntree Gully","Four persons","One family household: Couple family with no children",52
"32","Ferntree Gully","Four persons","One family household: Couple family with children",6244
"33","Ferntree Gully","Four persons","One family household: One parent family",716
"34","Ferntree Gully","Four persons","One family household: Other family",12
"35","Ferntree Gully","Four persons","Two or more family household: Couple family with no children",76
"36","Ferntree Gully","Four persons","Two or more family household: Couple family with children",0
"37","Ferntree Gully","Four persons","Two or more family household: One parent family",128
"38","Ferntree Gully","Four persons","Two or more family household: Other family",0
"39","Ferntree Gully","Four persons","Lone person household",0
"40","Ferntree Gully","Four persons","Group household",28
"41","Ferntree Gully","Five persons","One family household: Couple family with no children",0
"42","Ferntree Gully","Five persons","One family household: Couple family with children",3025
"43","Ferntree Gully","Five persons","One family household: One parent family",190
"44","Ferntree Gully","Five persons","One family household: Other family",0
"45","Ferntree Gully","Five persons","Two or more family household: Couple family with no children",20
"46","Ferntree Gully","Five persons","Two or more family household: Couple family with children",100
"47","Ferntree Gully","Five persons","Two or more family household: One parent family",125
"48","Ferntree Gully","Five persons","Two or more family household: Other family",0
"49","Ferntree Gully","Five persons","Lone person household",0
"50","Ferntree Gully","Five persons","Group household",0
"51","Ferntree Gully","Six or more persons","One family household: Couple family with no children",0
"52","Ferntree Gully","Six or more persons","One family household: Couple family with children",1344
"53","Ferntree Gully","Six or more persons","One family household: One parent family",48
"54","Ferntree Gully","Six or more persons","One family household: Other family",0
"55","Ferntree Gully","Six or more persons","Two or more family household: Couple family with no children",0
"56","Ferntree Gully","Six or more persons","Two or more family household: Couple family with children",276
"57","Ferntree Gully","Six or more persons","Two or more family household: One parent family",60
"58","Ferntree Gully","Six or more persons","Two or more family household: Other family",0
"59","Ferntree Gully","Six or more persons","Lone person household",0
"60","Ferntree Gully","Six or more persons","Group household",0
