"","SA","Household Size","Family household type","Households count"
"1","Essendon - Aberfeldie","One person","One family household: Couple family with no children",0
"2","Essendon - Aberfeldie","One person","One family household: Couple family with children",0
"3","Essendon - Aberfeldie","One person","One family household: One parent family",0
"4","Essendon - Aberfeldie","One person","One family household: Other family",0
"5","Essendon - Aberfeldie","One person","Two or more family household: Couple family with no children",0
"6","Essendon - Aberfeldie","One person","Two or more family household: Couple family with children",0
"7","Essendon - Aberfeldie","One person","Two or more family household: One parent family",0
"8","Essendon - Aberfeldie","One person","Two or more family household: Other family",0
"9","Essendon - Aberfeldie","One person","Lone person household",2698
"10","Essendon - Aberfeldie","One person","Group household",0
"11","Essendon - Aberfeldie","Two persons","One family household: Couple family with no children",3852
"12","Essendon - Aberfeldie","Two persons","One family household: Couple family with children",0
"13","Essendon - Aberfeldie","Two persons","One family household: One parent family",822
"14","Essendon - Aberfeldie","Two persons","One family household: Other family",260
"15","Essendon - Aberfeldie","Two persons","Two or more family household: Couple family with no children",0
"16","Essendon - Aberfeldie","Two persons","Two or more family household: Couple family with children",0
"17","Essendon - Aberfeldie","Two persons","Two or more family household: One parent family",0
"18","Essendon - Aberfeldie","Two persons","Two or more family household: Other family",0
"19","Essendon - Aberfeldie","Two persons","Lone person household",0
"20","Essendon - Aberfeldie","Two persons","Group household",630
"21","Essendon - Aberfeldie","Three persons","One family household: Couple family with no children",249
"22","Essendon - Aberfeldie","Three persons","One family household: Couple family with children",2721
"23","Essendon - Aberfeldie","Three persons","One family household: One parent family",735
"24","Essendon - Aberfeldie","Three persons","One family household: Other family",72
"25","Essendon - Aberfeldie","Three persons","Two or more family household: Couple family with no children",0
"26","Essendon - Aberfeldie","Three persons","Two or more family household: Couple family with children",0
"27","Essendon - Aberfeldie","Three persons","Two or more family household: One parent family",0
"28","Essendon - Aberfeldie","Three persons","Two or more family household: Other family",0
"29","Essendon - Aberfeldie","Three persons","Lone person household",0
"30","Essendon - Aberfeldie","Three persons","Group household",222
"31","Essendon - Aberfeldie","Four persons","One family household: Couple family with no children",76
"32","Essendon - Aberfeldie","Four persons","One family household: Couple family with children",5756
"33","Essendon - Aberfeldie","Four persons","One family household: One parent family",284
"34","Essendon - Aberfeldie","Four persons","One family household: Other family",40
"35","Essendon - Aberfeldie","Four persons","Two or more family household: Couple family with no children",64
"36","Essendon - Aberfeldie","Four persons","Two or more family household: Couple family with children",0
"37","Essendon - Aberfeldie","Four persons","Two or more family household: One parent family",20
"38","Essendon - Aberfeldie","Four persons","Two or more family household: Other family",0
"39","Essendon - Aberfeldie","Four persons","Lone person household",0
"40","Essendon - Aberfeldie","Four persons","Group household",108
"41","Essendon - Aberfeldie","Five persons","One family household: Couple family with no children",30
"42","Essendon - Aberfeldie","Five persons","One family household: Couple family with children",3275
"43","Essendon - Aberfeldie","Five persons","One family household: One parent family",45
"44","Essendon - Aberfeldie","Five persons","One family household: Other family",20
"45","Essendon - Aberfeldie","Five persons","Two or more family household: Couple family with no children",0
"46","Essendon - Aberfeldie","Five persons","Two or more family household: Couple family with children",55
"47","Essendon - Aberfeldie","Five persons","Two or more family household: One parent family",20
"48","Essendon - Aberfeldie","Five persons","Two or more family household: Other family",0
"49","Essendon - Aberfeldie","Five persons","Lone person household",0
"50","Essendon - Aberfeldie","Five persons","Group household",35
"51","Essendon - Aberfeldie","Six or more persons","One family household: Couple family with no children",24
"52","Essendon - Aberfeldie","Six or more persons","One family household: Couple family with children",954
"53","Essendon - Aberfeldie","Six or more persons","One family household: One parent family",24
"54","Essendon - Aberfeldie","Six or more persons","One family household: Other family",0
"55","Essendon - Aberfeldie","Six or more persons","Two or more family household: Couple family with no children",0
"56","Essendon - Aberfeldie","Six or more persons","Two or more family household: Couple family with children",96
"57","Essendon - Aberfeldie","Six or more persons","Two or more family household: One parent family",0
"58","Essendon - Aberfeldie","Six or more persons","Two or more family household: Other family",0
"59","Essendon - Aberfeldie","Six or more persons","Lone person household",0
"60","Essendon - Aberfeldie","Six or more persons","Group household",18
