"","SA","Household Size","Family household type","Households count"
"1","Seddon - Kingsville","One person","One family household: Couple family with no children",0
"2","Seddon - Kingsville","One person","One family household: Couple family with children",0
"3","Seddon - Kingsville","One person","One family household: One parent family",0
"4","Seddon - Kingsville","One person","One family household: Other family",0
"5","Seddon - Kingsville","One person","Two or more family household: Couple family with no children",0
"6","Seddon - Kingsville","One person","Two or more family household: Couple family with children",0
"7","Seddon - Kingsville","One person","Two or more family household: One parent family",0
"8","Seddon - Kingsville","One person","Two or more family household: Other family",0
"9","Seddon - Kingsville","One person","Lone person household",982
"10","Seddon - Kingsville","One person","Group household",0
"11","Seddon - Kingsville","Two persons","One family household: Couple family with no children",1590
"12","Seddon - Kingsville","Two persons","One family household: Couple family with children",0
"13","Seddon - Kingsville","Two persons","One family household: One parent family",340
"14","Seddon - Kingsville","Two persons","One family household: Other family",58
"15","Seddon - Kingsville","Two persons","Two or more family household: Couple family with no children",0
"16","Seddon - Kingsville","Two persons","Two or more family household: Couple family with children",0
"17","Seddon - Kingsville","Two persons","Two or more family household: One parent family",0
"18","Seddon - Kingsville","Two persons","Two or more family household: Other family",0
"19","Seddon - Kingsville","Two persons","Lone person household",0
"20","Seddon - Kingsville","Two persons","Group household",328
"21","Seddon - Kingsville","Three persons","One family household: Couple family with no children",141
"22","Seddon - Kingsville","Three persons","One family household: Couple family with children",1197
"23","Seddon - Kingsville","Three persons","One family household: One parent family",312
"24","Seddon - Kingsville","Three persons","One family household: Other family",39
"25","Seddon - Kingsville","Three persons","Two or more family household: Couple family with no children",0
"26","Seddon - Kingsville","Three persons","Two or more family household: Couple family with children",0
"27","Seddon - Kingsville","Three persons","Two or more family household: One parent family",0
"28","Seddon - Kingsville","Three persons","Two or more family household: Other family",0
"29","Seddon - Kingsville","Three persons","Lone person household",0
"30","Seddon - Kingsville","Three persons","Group household",156
"31","Seddon - Kingsville","Four persons","One family household: Couple family with no children",44
"32","Seddon - Kingsville","Four persons","One family household: Couple family with children",1608
"33","Seddon - Kingsville","Four persons","One family household: One parent family",96
"34","Seddon - Kingsville","Four persons","One family household: Other family",12
"35","Seddon - Kingsville","Four persons","Two or more family household: Couple family with no children",28
"36","Seddon - Kingsville","Four persons","Two or more family household: Couple family with children",0
"37","Seddon - Kingsville","Four persons","Two or more family household: One parent family",0
"38","Seddon - Kingsville","Four persons","Two or more family household: Other family",0
"39","Seddon - Kingsville","Four persons","Lone person household",0
"40","Seddon - Kingsville","Four persons","Group household",52
"41","Seddon - Kingsville","Five persons","One family household: Couple family with no children",0
"42","Seddon - Kingsville","Five persons","One family household: Couple family with children",515
"43","Seddon - Kingsville","Five persons","One family household: One parent family",60
"44","Seddon - Kingsville","Five persons","One family household: Other family",0
"45","Seddon - Kingsville","Five persons","Two or more family household: Couple family with no children",0
"46","Seddon - Kingsville","Five persons","Two or more family household: Couple family with children",35
"47","Seddon - Kingsville","Five persons","Two or more family household: One parent family",20
"48","Seddon - Kingsville","Five persons","Two or more family household: Other family",0
"49","Seddon - Kingsville","Five persons","Lone person household",0
"50","Seddon - Kingsville","Five persons","Group household",20
"51","Seddon - Kingsville","Six or more persons","One family household: Couple family with no children",0
"52","Seddon - Kingsville","Six or more persons","One family household: Couple family with children",168
"53","Seddon - Kingsville","Six or more persons","One family household: One parent family",0
"54","Seddon - Kingsville","Six or more persons","One family household: Other family",0
"55","Seddon - Kingsville","Six or more persons","Two or more family household: Couple family with no children",0
"56","Seddon - Kingsville","Six or more persons","Two or more family household: Couple family with children",18
"57","Seddon - Kingsville","Six or more persons","Two or more family household: One parent family",18
"58","Seddon - Kingsville","Six or more persons","Two or more family household: Other family",0
"59","Seddon - Kingsville","Six or more persons","Lone person household",0
"60","Seddon - Kingsville","Six or more persons","Group household",0
