"","SA","Household Size","Family household type","Households count"
"1","Cranbourne West","One person","One family household: Couple family with no children",0
"2","Cranbourne West","One person","One family household: Couple family with children",0
"3","Cranbourne West","One person","One family household: One parent family",0
"4","Cranbourne West","One person","One family household: Other family",0
"5","Cranbourne West","One person","Two or more family household: Couple family with no children",0
"6","Cranbourne West","One person","Two or more family household: Couple family with children",0
"7","Cranbourne West","One person","Two or more family household: One parent family",0
"8","Cranbourne West","One person","Two or more family household: Other family",0
"9","Cranbourne West","One person","Lone person household",472
"10","Cranbourne West","One person","Group household",0
"11","Cranbourne West","Two persons","One family household: Couple family with no children",946
"12","Cranbourne West","Two persons","One family household: Couple family with children",0
"13","Cranbourne West","Two persons","One family household: One parent family",290
"14","Cranbourne West","Two persons","One family household: Other family",48
"15","Cranbourne West","Two persons","Two or more family household: Couple family with no children",0
"16","Cranbourne West","Two persons","Two or more family household: Couple family with children",0
"17","Cranbourne West","Two persons","Two or more family household: One parent family",0
"18","Cranbourne West","Two persons","Two or more family household: Other family",0
"19","Cranbourne West","Two persons","Lone person household",0
"20","Cranbourne West","Two persons","Group household",156
"21","Cranbourne West","Three persons","One family household: Couple family with no children",108
"22","Cranbourne West","Three persons","One family household: Couple family with children",1086
"23","Cranbourne West","Three persons","One family household: One parent family",510
"24","Cranbourne West","Three persons","One family household: Other family",27
"25","Cranbourne West","Three persons","Two or more family household: Couple family with no children",0
"26","Cranbourne West","Three persons","Two or more family household: Couple family with children",0
"27","Cranbourne West","Three persons","Two or more family household: One parent family",0
"28","Cranbourne West","Three persons","Two or more family household: Other family",0
"29","Cranbourne West","Three persons","Lone person household",0
"30","Cranbourne West","Three persons","Group household",42
"31","Cranbourne West","Four persons","One family household: Couple family with no children",12
"32","Cranbourne West","Four persons","One family household: Couple family with children",1792
"33","Cranbourne West","Four persons","One family household: One parent family",304
"34","Cranbourne West","Four persons","One family household: Other family",0
"35","Cranbourne West","Four persons","Two or more family household: Couple family with no children",20
"36","Cranbourne West","Four persons","Two or more family household: Couple family with children",0
"37","Cranbourne West","Four persons","Two or more family household: One parent family",0
"38","Cranbourne West","Four persons","Two or more family household: Other family",0
"39","Cranbourne West","Four persons","Lone person household",0
"40","Cranbourne West","Four persons","Group household",16
"41","Cranbourne West","Five persons","One family household: Couple family with no children",15
"42","Cranbourne West","Five persons","One family household: Couple family with children",1080
"43","Cranbourne West","Five persons","One family household: One parent family",150
"44","Cranbourne West","Five persons","One family household: Other family",0
"45","Cranbourne West","Five persons","Two or more family household: Couple family with no children",25
"46","Cranbourne West","Five persons","Two or more family household: Couple family with children",15
"47","Cranbourne West","Five persons","Two or more family household: One parent family",45
"48","Cranbourne West","Five persons","Two or more family household: Other family",0
"49","Cranbourne West","Five persons","Lone person household",0
"50","Cranbourne West","Five persons","Group household",0
"51","Cranbourne West","Six or more persons","One family household: Couple family with no children",0
"52","Cranbourne West","Six or more persons","One family household: Couple family with children",798
"53","Cranbourne West","Six or more persons","One family household: One parent family",126
"54","Cranbourne West","Six or more persons","One family household: Other family",0
"55","Cranbourne West","Six or more persons","Two or more family household: Couple family with no children",0
"56","Cranbourne West","Six or more persons","Two or more family household: Couple family with children",180
"57","Cranbourne West","Six or more persons","Two or more family household: One parent family",72
"58","Cranbourne West","Six or more persons","Two or more family household: Other family",0
"59","Cranbourne West","Six or more persons","Lone person household",0
"60","Cranbourne West","Six or more persons","Group household",0
