"","SA","Household Size","Family household type","Households count"
"1","Cranbourne North","One person","One family household: Couple family with no children",0
"2","Cranbourne North","One person","One family household: Couple family with children",0
"3","Cranbourne North","One person","One family household: One parent family",0
"4","Cranbourne North","One person","One family household: Other family",0
"5","Cranbourne North","One person","Two or more family household: Couple family with no children",0
"6","Cranbourne North","One person","Two or more family household: Couple family with children",0
"7","Cranbourne North","One person","Two or more family household: One parent family",0
"8","Cranbourne North","One person","Two or more family household: Other family",0
"9","Cranbourne North","One person","Lone person household",679
"10","Cranbourne North","One person","Group household",0
"11","Cranbourne North","Two persons","One family household: Couple family with no children",1928
"12","Cranbourne North","Two persons","One family household: Couple family with children",0
"13","Cranbourne North","Two persons","One family household: One parent family",496
"14","Cranbourne North","Two persons","One family household: Other family",110
"15","Cranbourne North","Two persons","Two or more family household: Couple family with no children",0
"16","Cranbourne North","Two persons","Two or more family household: Couple family with children",0
"17","Cranbourne North","Two persons","Two or more family household: One parent family",0
"18","Cranbourne North","Two persons","Two or more family household: Other family",0
"19","Cranbourne North","Two persons","Lone person household",0
"20","Cranbourne North","Two persons","Group household",182
"21","Cranbourne North","Three persons","One family household: Couple family with no children",204
"22","Cranbourne North","Three persons","One family household: Couple family with children",1728
"23","Cranbourne North","Three persons","One family household: One parent family",762
"24","Cranbourne North","Three persons","One family household: Other family",33
"25","Cranbourne North","Three persons","Two or more family household: Couple family with no children",0
"26","Cranbourne North","Three persons","Two or more family household: Couple family with children",0
"27","Cranbourne North","Three persons","Two or more family household: One parent family",0
"28","Cranbourne North","Three persons","Two or more family household: Other family",0
"29","Cranbourne North","Three persons","Lone person household",0
"30","Cranbourne North","Three persons","Group household",42
"31","Cranbourne North","Four persons","One family household: Couple family with no children",64
"32","Cranbourne North","Four persons","One family household: Couple family with children",3500
"33","Cranbourne North","Four persons","One family household: One parent family",492
"34","Cranbourne North","Four persons","One family household: Other family",12
"35","Cranbourne North","Four persons","Two or more family household: Couple family with no children",24
"36","Cranbourne North","Four persons","Two or more family household: Couple family with children",0
"37","Cranbourne North","Four persons","Two or more family household: One parent family",72
"38","Cranbourne North","Four persons","Two or more family household: Other family",0
"39","Cranbourne North","Four persons","Lone person household",0
"40","Cranbourne North","Four persons","Group household",24
"41","Cranbourne North","Five persons","One family household: Couple family with no children",15
"42","Cranbourne North","Five persons","One family household: Couple family with children",1725
"43","Cranbourne North","Five persons","One family household: One parent family",145
"44","Cranbourne North","Five persons","One family household: Other family",0
"45","Cranbourne North","Five persons","Two or more family household: Couple family with no children",20
"46","Cranbourne North","Five persons","Two or more family household: Couple family with children",135
"47","Cranbourne North","Five persons","Two or more family household: One parent family",40
"48","Cranbourne North","Five persons","Two or more family household: Other family",0
"49","Cranbourne North","Five persons","Lone person household",0
"50","Cranbourne North","Five persons","Group household",0
"51","Cranbourne North","Six or more persons","One family household: Couple family with no children",0
"52","Cranbourne North","Six or more persons","One family household: Couple family with children",996
"53","Cranbourne North","Six or more persons","One family household: One parent family",90
"54","Cranbourne North","Six or more persons","One family household: Other family",0
"55","Cranbourne North","Six or more persons","Two or more family household: Couple family with no children",18
"56","Cranbourne North","Six or more persons","Two or more family household: Couple family with children",234
"57","Cranbourne North","Six or more persons","Two or more family household: One parent family",48
"58","Cranbourne North","Six or more persons","Two or more family household: Other family",0
"59","Cranbourne North","Six or more persons","Lone person household",0
"60","Cranbourne North","Six or more persons","Group household",0
