"","SA","Household Size","Family household type","Households count"
"1","Richmond (Vic.)","One person","One family household: Couple family with no children",0
"2","Richmond (Vic.)","One person","One family household: Couple family with children",0
"3","Richmond (Vic.)","One person","One family household: One parent family",0
"4","Richmond (Vic.)","One person","One family household: Other family",0
"5","Richmond (Vic.)","One person","Two or more family household: Couple family with no children",0
"6","Richmond (Vic.)","One person","Two or more family household: Couple family with children",0
"7","Richmond (Vic.)","One person","Two or more family household: One parent family",0
"8","Richmond (Vic.)","One person","Two or more family household: Other family",0
"9","Richmond (Vic.)","One person","Lone person household",3681
"10","Richmond (Vic.)","One person","Group household",0
"11","Richmond (Vic.)","Two persons","One family household: Couple family with no children",5808
"12","Richmond (Vic.)","Two persons","One family household: Couple family with children",0
"13","Richmond (Vic.)","Two persons","One family household: One parent family",992
"14","Richmond (Vic.)","Two persons","One family household: Other family",368
"15","Richmond (Vic.)","Two persons","Two or more family household: Couple family with no children",0
"16","Richmond (Vic.)","Two persons","Two or more family household: Couple family with children",0
"17","Richmond (Vic.)","Two persons","Two or more family household: One parent family",0
"18","Richmond (Vic.)","Two persons","Two or more family household: Other family",0
"19","Richmond (Vic.)","Two persons","Lone person household",0
"20","Richmond (Vic.)","Two persons","Group household",1956
"21","Richmond (Vic.)","Three persons","One family household: Couple family with no children",507
"22","Richmond (Vic.)","Three persons","One family household: Couple family with children",2505
"23","Richmond (Vic.)","Three persons","One family household: One parent family",792
"24","Richmond (Vic.)","Three persons","One family household: Other family",174
"25","Richmond (Vic.)","Three persons","Two or more family household: Couple family with no children",0
"26","Richmond (Vic.)","Three persons","Two or more family household: Couple family with children",0
"27","Richmond (Vic.)","Three persons","Two or more family household: One parent family",0
"28","Richmond (Vic.)","Three persons","Two or more family household: Other family",0
"29","Richmond (Vic.)","Three persons","Lone person household",0
"30","Richmond (Vic.)","Three persons","Group household",1338
"31","Richmond (Vic.)","Four persons","One family household: Couple family with no children",168
"32","Richmond (Vic.)","Four persons","One family household: Couple family with children",2728
"33","Richmond (Vic.)","Four persons","One family household: One parent family",320
"34","Richmond (Vic.)","Four persons","One family household: Other family",32
"35","Richmond (Vic.)","Four persons","Two or more family household: Couple family with no children",48
"36","Richmond (Vic.)","Four persons","Two or more family household: Couple family with children",0
"37","Richmond (Vic.)","Four persons","Two or more family household: One parent family",48
"38","Richmond (Vic.)","Four persons","Two or more family household: Other family",0
"39","Richmond (Vic.)","Four persons","Lone person household",0
"40","Richmond (Vic.)","Four persons","Group household",488
"41","Richmond (Vic.)","Five persons","One family household: Couple family with no children",40
"42","Richmond (Vic.)","Five persons","One family household: Couple family with children",1015
"43","Richmond (Vic.)","Five persons","One family household: One parent family",125
"44","Richmond (Vic.)","Five persons","One family household: Other family",0
"45","Richmond (Vic.)","Five persons","Two or more family household: Couple family with no children",15
"46","Richmond (Vic.)","Five persons","Two or more family household: Couple family with children",35
"47","Richmond (Vic.)","Five persons","Two or more family household: One parent family",55
"48","Richmond (Vic.)","Five persons","Two or more family household: Other family",0
"49","Richmond (Vic.)","Five persons","Lone person household",0
"50","Richmond (Vic.)","Five persons","Group household",135
"51","Richmond (Vic.)","Six or more persons","One family household: Couple family with no children",24
"52","Richmond (Vic.)","Six or more persons","One family household: Couple family with children",354
"53","Richmond (Vic.)","Six or more persons","One family household: One parent family",18
"54","Richmond (Vic.)","Six or more persons","One family household: Other family",0
"55","Richmond (Vic.)","Six or more persons","Two or more family household: Couple family with no children",0
"56","Richmond (Vic.)","Six or more persons","Two or more family household: Couple family with children",30
"57","Richmond (Vic.)","Six or more persons","Two or more family household: One parent family",48
"58","Richmond (Vic.)","Six or more persons","Two or more family household: Other family",18
"59","Richmond (Vic.)","Six or more persons","Lone person household",0
"60","Richmond (Vic.)","Six or more persons","Group household",24
