"","SA","Household Size","Family household type","Households count"
"1","Templestowe Lower","One person","One family household: Couple family with no children",0
"2","Templestowe Lower","One person","One family household: Couple family with children",0
"3","Templestowe Lower","One person","One family household: One parent family",0
"4","Templestowe Lower","One person","One family household: Other family",0
"5","Templestowe Lower","One person","Two or more family household: Couple family with no children",0
"6","Templestowe Lower","One person","Two or more family household: Couple family with children",0
"7","Templestowe Lower","One person","Two or more family household: One parent family",0
"8","Templestowe Lower","One person","Two or more family household: Other family",0
"9","Templestowe Lower","One person","Lone person household",860
"10","Templestowe Lower","One person","Group household",0
"11","Templestowe Lower","Two persons","One family household: Couple family with no children",2584
"12","Templestowe Lower","Two persons","One family household: Couple family with children",0
"13","Templestowe Lower","Two persons","One family household: One parent family",446
"14","Templestowe Lower","Two persons","One family household: Other family",108
"15","Templestowe Lower","Two persons","Two or more family household: Couple family with no children",0
"16","Templestowe Lower","Two persons","Two or more family household: Couple family with children",0
"17","Templestowe Lower","Two persons","Two or more family household: One parent family",0
"18","Templestowe Lower","Two persons","Two or more family household: Other family",0
"19","Templestowe Lower","Two persons","Lone person household",0
"20","Templestowe Lower","Two persons","Group household",122
"21","Templestowe Lower","Three persons","One family household: Couple family with no children",144
"22","Templestowe Lower","Three persons","One family household: Couple family with children",1899
"23","Templestowe Lower","Three persons","One family household: One parent family",441
"24","Templestowe Lower","Three persons","One family household: Other family",27
"25","Templestowe Lower","Three persons","Two or more family household: Couple family with no children",0
"26","Templestowe Lower","Three persons","Two or more family household: Couple family with children",0
"27","Templestowe Lower","Three persons","Two or more family household: One parent family",0
"28","Templestowe Lower","Three persons","Two or more family household: Other family",0
"29","Templestowe Lower","Three persons","Lone person household",0
"30","Templestowe Lower","Three persons","Group household",60
"31","Templestowe Lower","Four persons","One family household: Couple family with no children",32
"32","Templestowe Lower","Four persons","One family household: Couple family with children",3140
"33","Templestowe Lower","Four persons","One family household: One parent family",200
"34","Templestowe Lower","Four persons","One family household: Other family",0
"35","Templestowe Lower","Four persons","Two or more family household: Couple family with no children",20
"36","Templestowe Lower","Four persons","Two or more family household: Couple family with children",0
"37","Templestowe Lower","Four persons","Two or more family household: One parent family",16
"38","Templestowe Lower","Four persons","Two or more family household: Other family",0
"39","Templestowe Lower","Four persons","Lone person household",0
"40","Templestowe Lower","Four persons","Group household",20
"41","Templestowe Lower","Five persons","One family household: Couple family with no children",0
"42","Templestowe Lower","Five persons","One family household: Couple family with children",1505
"43","Templestowe Lower","Five persons","One family household: One parent family",85
"44","Templestowe Lower","Five persons","One family household: Other family",0
"45","Templestowe Lower","Five persons","Two or more family household: Couple family with no children",30
"46","Templestowe Lower","Five persons","Two or more family household: Couple family with children",55
"47","Templestowe Lower","Five persons","Two or more family household: One parent family",35
"48","Templestowe Lower","Five persons","Two or more family household: Other family",0
"49","Templestowe Lower","Five persons","Lone person household",0
"50","Templestowe Lower","Five persons","Group household",0
"51","Templestowe Lower","Six or more persons","One family household: Couple family with no children",0
"52","Templestowe Lower","Six or more persons","One family household: Couple family with children",324
"53","Templestowe Lower","Six or more persons","One family household: One parent family",18
"54","Templestowe Lower","Six or more persons","One family household: Other family",0
"55","Templestowe Lower","Six or more persons","Two or more family household: Couple family with no children",0
"56","Templestowe Lower","Six or more persons","Two or more family household: Couple family with children",180
"57","Templestowe Lower","Six or more persons","Two or more family household: One parent family",18
"58","Templestowe Lower","Six or more persons","Two or more family household: Other family",0
"59","Templestowe Lower","Six or more persons","Lone person household",0
"60","Templestowe Lower","Six or more persons","Group household",0
