"","SA","Household Size","Family household type","Households count"
"1","Carrum - Patterson Lakes","One person","One family household: Couple family with no children",0
"2","Carrum - Patterson Lakes","One person","One family household: Couple family with children",0
"3","Carrum - Patterson Lakes","One person","One family household: One parent family",0
"4","Carrum - Patterson Lakes","One person","One family household: Other family",0
"5","Carrum - Patterson Lakes","One person","Two or more family household: Couple family with no children",0
"6","Carrum - Patterson Lakes","One person","Two or more family household: Couple family with children",0
"7","Carrum - Patterson Lakes","One person","Two or more family household: One parent family",0
"8","Carrum - Patterson Lakes","One person","Two or more family household: Other family",0
"9","Carrum - Patterson Lakes","One person","Lone person household",1241
"10","Carrum - Patterson Lakes","One person","Group household",0
"11","Carrum - Patterson Lakes","Two persons","One family household: Couple family with no children",2268
"12","Carrum - Patterson Lakes","Two persons","One family household: Couple family with children",0
"13","Carrum - Patterson Lakes","Two persons","One family household: One parent family",426
"14","Carrum - Patterson Lakes","Two persons","One family household: Other family",70
"15","Carrum - Patterson Lakes","Two persons","Two or more family household: Couple family with no children",0
"16","Carrum - Patterson Lakes","Two persons","Two or more family household: Couple family with children",0
"17","Carrum - Patterson Lakes","Two persons","Two or more family household: One parent family",0
"18","Carrum - Patterson Lakes","Two persons","Two or more family household: Other family",0
"19","Carrum - Patterson Lakes","Two persons","Lone person household",0
"20","Carrum - Patterson Lakes","Two persons","Group household",200
"21","Carrum - Patterson Lakes","Three persons","One family household: Couple family with no children",129
"22","Carrum - Patterson Lakes","Three persons","One family household: Couple family with children",1437
"23","Carrum - Patterson Lakes","Three persons","One family household: One parent family",477
"24","Carrum - Patterson Lakes","Three persons","One family household: Other family",18
"25","Carrum - Patterson Lakes","Three persons","Two or more family household: Couple family with no children",0
"26","Carrum - Patterson Lakes","Three persons","Two or more family household: Couple family with children",0
"27","Carrum - Patterson Lakes","Three persons","Two or more family household: One parent family",0
"28","Carrum - Patterson Lakes","Three persons","Two or more family household: Other family",0
"29","Carrum - Patterson Lakes","Three persons","Lone person household",0
"30","Carrum - Patterson Lakes","Three persons","Group household",24
"31","Carrum - Patterson Lakes","Four persons","One family household: Couple family with no children",12
"32","Carrum - Patterson Lakes","Four persons","One family household: Couple family with children",2308
"33","Carrum - Patterson Lakes","Four persons","One family household: One parent family",188
"34","Carrum - Patterson Lakes","Four persons","One family household: Other family",0
"35","Carrum - Patterson Lakes","Four persons","Two or more family household: Couple family with no children",40
"36","Carrum - Patterson Lakes","Four persons","Two or more family household: Couple family with children",0
"37","Carrum - Patterson Lakes","Four persons","Two or more family household: One parent family",20
"38","Carrum - Patterson Lakes","Four persons","Two or more family household: Other family",0
"39","Carrum - Patterson Lakes","Four persons","Lone person household",0
"40","Carrum - Patterson Lakes","Four persons","Group household",0
"41","Carrum - Patterson Lakes","Five persons","One family household: Couple family with no children",0
"42","Carrum - Patterson Lakes","Five persons","One family household: Couple family with children",1015
"43","Carrum - Patterson Lakes","Five persons","One family household: One parent family",75
"44","Carrum - Patterson Lakes","Five persons","One family household: Other family",0
"45","Carrum - Patterson Lakes","Five persons","Two or more family household: Couple family with no children",0
"46","Carrum - Patterson Lakes","Five persons","Two or more family household: Couple family with children",55
"47","Carrum - Patterson Lakes","Five persons","Two or more family household: One parent family",45
"48","Carrum - Patterson Lakes","Five persons","Two or more family household: Other family",0
"49","Carrum - Patterson Lakes","Five persons","Lone person household",0
"50","Carrum - Patterson Lakes","Five persons","Group household",0
"51","Carrum - Patterson Lakes","Six or more persons","One family household: Couple family with no children",0
"52","Carrum - Patterson Lakes","Six or more persons","One family household: Couple family with children",318
"53","Carrum - Patterson Lakes","Six or more persons","One family household: One parent family",36
"54","Carrum - Patterson Lakes","Six or more persons","One family household: Other family",0
"55","Carrum - Patterson Lakes","Six or more persons","Two or more family household: Couple family with no children",0
"56","Carrum - Patterson Lakes","Six or more persons","Two or more family household: Couple family with children",96
"57","Carrum - Patterson Lakes","Six or more persons","Two or more family household: One parent family",0
"58","Carrum - Patterson Lakes","Six or more persons","Two or more family household: Other family",0
"59","Carrum - Patterson Lakes","Six or more persons","Lone person household",0
"60","Carrum - Patterson Lakes","Six or more persons","Group household",0
