"","SA","Household Size","Family household type","Households count"
"1","Broadmeadows","One person","One family household: Couple family with no children",0
"2","Broadmeadows","One person","One family household: Couple family with children",0
"3","Broadmeadows","One person","One family household: One parent family",0
"4","Broadmeadows","One person","One family household: Other family",0
"5","Broadmeadows","One person","Two or more family household: Couple family with no children",0
"6","Broadmeadows","One person","Two or more family household: Couple family with children",0
"7","Broadmeadows","One person","Two or more family household: One parent family",0
"8","Broadmeadows","One person","Two or more family household: Other family",0
"9","Broadmeadows","One person","Lone person household",918
"10","Broadmeadows","One person","Group household",0
"11","Broadmeadows","Two persons","One family household: Couple family with no children",1126
"12","Broadmeadows","Two persons","One family household: Couple family with children",0
"13","Broadmeadows","Two persons","One family household: One parent family",568
"14","Broadmeadows","Two persons","One family household: Other family",116
"15","Broadmeadows","Two persons","Two or more family household: Couple family with no children",0
"16","Broadmeadows","Two persons","Two or more family household: Couple family with children",0
"17","Broadmeadows","Two persons","Two or more family household: One parent family",0
"18","Broadmeadows","Two persons","Two or more family household: Other family",0
"19","Broadmeadows","Two persons","Lone person household",0
"20","Broadmeadows","Two persons","Group household",150
"21","Broadmeadows","Three persons","One family household: Couple family with no children",117
"22","Broadmeadows","Three persons","One family household: Couple family with children",1095
"23","Broadmeadows","Three persons","One family household: One parent family",648
"24","Broadmeadows","Three persons","One family household: Other family",48
"25","Broadmeadows","Three persons","Two or more family household: Couple family with no children",0
"26","Broadmeadows","Three persons","Two or more family household: Couple family with children",0
"27","Broadmeadows","Three persons","Two or more family household: One parent family",0
"28","Broadmeadows","Three persons","Two or more family household: Other family",0
"29","Broadmeadows","Three persons","Lone person household",0
"30","Broadmeadows","Three persons","Group household",75
"31","Broadmeadows","Four persons","One family household: Couple family with no children",44
"32","Broadmeadows","Four persons","One family household: Couple family with children",1316
"33","Broadmeadows","Four persons","One family household: One parent family",432
"34","Broadmeadows","Four persons","One family household: Other family",12
"35","Broadmeadows","Four persons","Two or more family household: Couple family with no children",48
"36","Broadmeadows","Four persons","Two or more family household: Couple family with children",0
"37","Broadmeadows","Four persons","Two or more family household: One parent family",40
"38","Broadmeadows","Four persons","Two or more family household: Other family",0
"39","Broadmeadows","Four persons","Lone person household",0
"40","Broadmeadows","Four persons","Group household",16
"41","Broadmeadows","Five persons","One family household: Couple family with no children",15
"42","Broadmeadows","Five persons","One family household: Couple family with children",1140
"43","Broadmeadows","Five persons","One family household: One parent family",195
"44","Broadmeadows","Five persons","One family household: Other family",20
"45","Broadmeadows","Five persons","Two or more family household: Couple family with no children",20
"46","Broadmeadows","Five persons","Two or more family household: Couple family with children",70
"47","Broadmeadows","Five persons","Two or more family household: One parent family",45
"48","Broadmeadows","Five persons","Two or more family household: Other family",0
"49","Broadmeadows","Five persons","Lone person household",0
"50","Broadmeadows","Five persons","Group household",40
"51","Broadmeadows","Six or more persons","One family household: Couple family with no children",0
"52","Broadmeadows","Six or more persons","One family household: Couple family with children",1356
"53","Broadmeadows","Six or more persons","One family household: One parent family",168
"54","Broadmeadows","Six or more persons","One family household: Other family",0
"55","Broadmeadows","Six or more persons","Two or more family household: Couple family with no children",0
"56","Broadmeadows","Six or more persons","Two or more family household: Couple family with children",216
"57","Broadmeadows","Six or more persons","Two or more family household: One parent family",132
"58","Broadmeadows","Six or more persons","Two or more family household: Other family",0
"59","Broadmeadows","Six or more persons","Lone person household",0
"60","Broadmeadows","Six or more persons","Group household",0
