"","SA","Household Size","Family household type","Households count"
"1","Hoppers Crossing - North","One person","One family household: Couple family with no children",0
"2","Hoppers Crossing - North","One person","One family household: Couple family with children",0
"3","Hoppers Crossing - North","One person","One family household: One parent family",0
"4","Hoppers Crossing - North","One person","One family household: Other family",0
"5","Hoppers Crossing - North","One person","Two or more family household: Couple family with no children",0
"6","Hoppers Crossing - North","One person","Two or more family household: Couple family with children",0
"7","Hoppers Crossing - North","One person","Two or more family household: One parent family",0
"8","Hoppers Crossing - North","One person","Two or more family household: Other family",0
"9","Hoppers Crossing - North","One person","Lone person household",918
"10","Hoppers Crossing - North","One person","Group household",0
"11","Hoppers Crossing - North","Two persons","One family household: Couple family with no children",2288
"12","Hoppers Crossing - North","Two persons","One family household: Couple family with children",0
"13","Hoppers Crossing - North","Two persons","One family household: One parent family",648
"14","Hoppers Crossing - North","Two persons","One family household: Other family",102
"15","Hoppers Crossing - North","Two persons","Two or more family household: Couple family with no children",0
"16","Hoppers Crossing - North","Two persons","Two or more family household: Couple family with children",0
"17","Hoppers Crossing - North","Two persons","Two or more family household: One parent family",0
"18","Hoppers Crossing - North","Two persons","Two or more family household: Other family",0
"19","Hoppers Crossing - North","Two persons","Lone person household",0
"20","Hoppers Crossing - North","Two persons","Group household",178
"21","Hoppers Crossing - North","Three persons","One family household: Couple family with no children",174
"22","Hoppers Crossing - North","Three persons","One family household: Couple family with children",2391
"23","Hoppers Crossing - North","Three persons","One family household: One parent family",858
"24","Hoppers Crossing - North","Three persons","One family household: Other family",54
"25","Hoppers Crossing - North","Three persons","Two or more family household: Couple family with no children",0
"26","Hoppers Crossing - North","Three persons","Two or more family household: Couple family with children",0
"27","Hoppers Crossing - North","Three persons","Two or more family household: One parent family",0
"28","Hoppers Crossing - North","Three persons","Two or more family household: Other family",0
"29","Hoppers Crossing - North","Three persons","Lone person household",0
"30","Hoppers Crossing - North","Three persons","Group household",39
"31","Hoppers Crossing - North","Four persons","One family household: Couple family with no children",52
"32","Hoppers Crossing - North","Four persons","One family household: Couple family with children",4752
"33","Hoppers Crossing - North","Four persons","One family household: One parent family",548
"34","Hoppers Crossing - North","Four persons","One family household: Other family",0
"35","Hoppers Crossing - North","Four persons","Two or more family household: Couple family with no children",76
"36","Hoppers Crossing - North","Four persons","Two or more family household: Couple family with children",0
"37","Hoppers Crossing - North","Four persons","Two or more family household: One parent family",64
"38","Hoppers Crossing - North","Four persons","Two or more family household: Other family",0
"39","Hoppers Crossing - North","Four persons","Lone person household",0
"40","Hoppers Crossing - North","Four persons","Group household",16
"41","Hoppers Crossing - North","Five persons","One family household: Couple family with no children",20
"42","Hoppers Crossing - North","Five persons","One family household: Couple family with children",2685
"43","Hoppers Crossing - North","Five persons","One family household: One parent family",175
"44","Hoppers Crossing - North","Five persons","One family household: Other family",0
"45","Hoppers Crossing - North","Five persons","Two or more family household: Couple family with no children",30
"46","Hoppers Crossing - North","Five persons","Two or more family household: Couple family with children",120
"47","Hoppers Crossing - North","Five persons","Two or more family household: One parent family",65
"48","Hoppers Crossing - North","Five persons","Two or more family household: Other family",15
"49","Hoppers Crossing - North","Five persons","Lone person household",0
"50","Hoppers Crossing - North","Five persons","Group household",15
"51","Hoppers Crossing - North","Six or more persons","One family household: Couple family with no children",0
"52","Hoppers Crossing - North","Six or more persons","One family household: Couple family with children",1404
"53","Hoppers Crossing - North","Six or more persons","One family household: One parent family",114
"54","Hoppers Crossing - North","Six or more persons","One family household: Other family",0
"55","Hoppers Crossing - North","Six or more persons","Two or more family household: Couple family with no children",60
"56","Hoppers Crossing - North","Six or more persons","Two or more family household: Couple family with children",240
"57","Hoppers Crossing - North","Six or more persons","Two or more family household: One parent family",60
"58","Hoppers Crossing - North","Six or more persons","Two or more family household: Other family",0
"59","Hoppers Crossing - North","Six or more persons","Lone person household",0
"60","Hoppers Crossing - North","Six or more persons","Group household",0
