"","SA","Household Size","Family household type","Households count"
"1","North Melbourne","One person","One family household: Couple family with no children",0
"2","North Melbourne","One person","One family household: Couple family with children",0
"3","North Melbourne","One person","One family household: One parent family",0
"4","North Melbourne","One person","One family household: Other family",0
"5","North Melbourne","One person","Two or more family household: Couple family with no children",0
"6","North Melbourne","One person","Two or more family household: Couple family with children",0
"7","North Melbourne","One person","Two or more family household: One parent family",0
"8","North Melbourne","One person","Two or more family household: Other family",0
"9","North Melbourne","One person","Lone person household",1978
"10","North Melbourne","One person","Group household",0
"11","North Melbourne","Two persons","One family household: Couple family with no children",2652
"12","North Melbourne","Two persons","One family household: Couple family with children",0
"13","North Melbourne","Two persons","One family household: One parent family",546
"14","North Melbourne","Two persons","One family household: Other family",296
"15","North Melbourne","Two persons","Two or more family household: Couple family with no children",0
"16","North Melbourne","Two persons","Two or more family household: Couple family with children",0
"17","North Melbourne","Two persons","Two or more family household: One parent family",0
"18","North Melbourne","Two persons","Two or more family household: Other family",0
"19","North Melbourne","Two persons","Lone person household",0
"20","North Melbourne","Two persons","Group household",1174
"21","North Melbourne","Three persons","One family household: Couple family with no children",345
"22","North Melbourne","Three persons","One family household: Couple family with children",1104
"23","North Melbourne","Three persons","One family household: One parent family",330
"24","North Melbourne","Three persons","One family household: Other family",144
"25","North Melbourne","Three persons","Two or more family household: Couple family with no children",0
"26","North Melbourne","Three persons","Two or more family household: Couple family with children",0
"27","North Melbourne","Three persons","Two or more family household: One parent family",0
"28","North Melbourne","Three persons","Two or more family household: Other family",0
"29","North Melbourne","Three persons","Lone person household",0
"30","North Melbourne","Three persons","Group household",915
"31","North Melbourne","Four persons","One family household: Couple family with no children",136
"32","North Melbourne","Four persons","One family household: Couple family with children",1164
"33","North Melbourne","Four persons","One family household: One parent family",224
"34","North Melbourne","Four persons","One family household: Other family",80
"35","North Melbourne","Four persons","Two or more family household: Couple family with no children",28
"36","North Melbourne","Four persons","Two or more family household: Couple family with children",0
"37","North Melbourne","Four persons","Two or more family household: One parent family",16
"38","North Melbourne","Four persons","Two or more family household: Other family",0
"39","North Melbourne","Four persons","Lone person household",0
"40","North Melbourne","Four persons","Group household",500
"41","North Melbourne","Five persons","One family household: Couple family with no children",35
"42","North Melbourne","Five persons","One family household: Couple family with children",460
"43","North Melbourne","Five persons","One family household: One parent family",70
"44","North Melbourne","Five persons","One family household: Other family",15
"45","North Melbourne","Five persons","Two or more family household: Couple family with no children",15
"46","North Melbourne","Five persons","Two or more family household: Couple family with children",20
"47","North Melbourne","Five persons","Two or more family household: One parent family",0
"48","North Melbourne","Five persons","Two or more family household: Other family",0
"49","North Melbourne","Five persons","Lone person household",0
"50","North Melbourne","Five persons","Group household",140
"51","North Melbourne","Six or more persons","One family household: Couple family with no children",0
"52","North Melbourne","Six or more persons","One family household: Couple family with children",336
"53","North Melbourne","Six or more persons","One family household: One parent family",24
"54","North Melbourne","Six or more persons","One family household: Other family",18
"55","North Melbourne","Six or more persons","Two or more family household: Couple family with no children",0
"56","North Melbourne","Six or more persons","Two or more family household: Couple family with children",18
"57","North Melbourne","Six or more persons","Two or more family household: One parent family",30
"58","North Melbourne","Six or more persons","Two or more family household: Other family",0
"59","North Melbourne","Six or more persons","Lone person household",0
"60","North Melbourne","Six or more persons","Group household",60
