"","SA","Household Size","Family household type","Households count"
"1","Nunawading","One person","One family household: Couple family with no children",0
"2","Nunawading","One person","One family household: Couple family with children",0
"3","Nunawading","One person","One family household: One parent family",0
"4","Nunawading","One person","One family household: Other family",0
"5","Nunawading","One person","Two or more family household: Couple family with no children",0
"6","Nunawading","One person","Two or more family household: Couple family with children",0
"7","Nunawading","One person","Two or more family household: One parent family",0
"8","Nunawading","One person","Two or more family household: Other family",0
"9","Nunawading","One person","Lone person household",1012
"10","Nunawading","One person","Group household",0
"11","Nunawading","Two persons","One family household: Couple family with no children",1932
"12","Nunawading","Two persons","One family household: Couple family with children",0
"13","Nunawading","Two persons","One family household: One parent family",400
"14","Nunawading","Two persons","One family household: Other family",72
"15","Nunawading","Two persons","Two or more family household: Couple family with no children",0
"16","Nunawading","Two persons","Two or more family household: Couple family with children",0
"17","Nunawading","Two persons","Two or more family household: One parent family",0
"18","Nunawading","Two persons","Two or more family household: Other family",0
"19","Nunawading","Two persons","Lone person household",0
"20","Nunawading","Two persons","Group household",246
"21","Nunawading","Three persons","One family household: Couple family with no children",102
"22","Nunawading","Three persons","One family household: Couple family with children",1344
"23","Nunawading","Three persons","One family household: One parent family",408
"24","Nunawading","Three persons","One family household: Other family",33
"25","Nunawading","Three persons","Two or more family household: Couple family with no children",0
"26","Nunawading","Three persons","Two or more family household: Couple family with children",0
"27","Nunawading","Three persons","Two or more family household: One parent family",0
"28","Nunawading","Three persons","Two or more family household: Other family",0
"29","Nunawading","Three persons","Lone person household",0
"30","Nunawading","Three persons","Group household",69
"31","Nunawading","Four persons","One family household: Couple family with no children",52
"32","Nunawading","Four persons","One family household: Couple family with children",2432
"33","Nunawading","Four persons","One family household: One parent family",112
"34","Nunawading","Four persons","One family household: Other family",12
"35","Nunawading","Four persons","Two or more family household: Couple family with no children",24
"36","Nunawading","Four persons","Two or more family household: Couple family with children",0
"37","Nunawading","Four persons","Two or more family household: One parent family",12
"38","Nunawading","Four persons","Two or more family household: Other family",0
"39","Nunawading","Four persons","Lone person household",0
"40","Nunawading","Four persons","Group household",44
"41","Nunawading","Five persons","One family household: Couple family with no children",20
"42","Nunawading","Five persons","One family household: Couple family with children",1155
"43","Nunawading","Five persons","One family household: One parent family",70
"44","Nunawading","Five persons","One family household: Other family",15
"45","Nunawading","Five persons","Two or more family household: Couple family with no children",20
"46","Nunawading","Five persons","Two or more family household: Couple family with children",55
"47","Nunawading","Five persons","Two or more family household: One parent family",20
"48","Nunawading","Five persons","Two or more family household: Other family",0
"49","Nunawading","Five persons","Lone person household",0
"50","Nunawading","Five persons","Group household",20
"51","Nunawading","Six or more persons","One family household: Couple family with no children",0
"52","Nunawading","Six or more persons","One family household: Couple family with children",336
"53","Nunawading","Six or more persons","One family household: One parent family",18
"54","Nunawading","Six or more persons","One family household: Other family",0
"55","Nunawading","Six or more persons","Two or more family household: Couple family with no children",18
"56","Nunawading","Six or more persons","Two or more family household: Couple family with children",120
"57","Nunawading","Six or more persons","Two or more family household: One parent family",18
"58","Nunawading","Six or more persons","Two or more family household: Other family",0
"59","Nunawading","Six or more persons","Lone person household",0
"60","Nunawading","Six or more persons","Group household",18
