"","SA","Household Size","Family household type","Households count"
"1","East Melbourne","One person","One family household: Couple family with no children",0
"2","East Melbourne","One person","One family household: Couple family with children",0
"3","East Melbourne","One person","One family household: One parent family",0
"4","East Melbourne","One person","One family household: Other family",0
"5","East Melbourne","One person","Two or more family household: Couple family with no children",0
"6","East Melbourne","One person","Two or more family household: Couple family with children",0
"7","East Melbourne","One person","Two or more family household: One parent family",0
"8","East Melbourne","One person","Two or more family household: Other family",0
"9","East Melbourne","One person","Lone person household",928
"10","East Melbourne","One person","Group household",0
"11","East Melbourne","Two persons","One family household: Couple family with no children",1462
"12","East Melbourne","Two persons","One family household: Couple family with children",0
"13","East Melbourne","Two persons","One family household: One parent family",76
"14","East Melbourne","Two persons","One family household: Other family",62
"15","East Melbourne","Two persons","Two or more family household: Couple family with no children",0
"16","East Melbourne","Two persons","Two or more family household: Couple family with children",0
"17","East Melbourne","Two persons","Two or more family household: One parent family",0
"18","East Melbourne","Two persons","Two or more family household: Other family",0
"19","East Melbourne","Two persons","Lone person household",0
"20","East Melbourne","Two persons","Group household",316
"21","East Melbourne","Three persons","One family household: Couple family with no children",45
"22","East Melbourne","Three persons","One family household: Couple family with children",459
"23","East Melbourne","Three persons","One family household: One parent family",42
"24","East Melbourne","Three persons","One family household: Other family",0
"25","East Melbourne","Three persons","Two or more family household: Couple family with no children",0
"26","East Melbourne","Three persons","Two or more family household: Couple family with children",0
"27","East Melbourne","Three persons","Two or more family household: One parent family",0
"28","East Melbourne","Three persons","Two or more family household: Other family",0
"29","East Melbourne","Three persons","Lone person household",0
"30","East Melbourne","Three persons","Group household",162
"31","East Melbourne","Four persons","One family household: Couple family with no children",32
"32","East Melbourne","Four persons","One family household: Couple family with children",208
"33","East Melbourne","Four persons","One family household: One parent family",12
"34","East Melbourne","Four persons","One family household: Other family",0
"35","East Melbourne","Four persons","Two or more family household: Couple family with no children",12
"36","East Melbourne","Four persons","Two or more family household: Couple family with children",0
"37","East Melbourne","Four persons","Two or more family household: One parent family",0
"38","East Melbourne","Four persons","Two or more family household: Other family",0
"39","East Melbourne","Four persons","Lone person household",0
"40","East Melbourne","Four persons","Group household",64
"41","East Melbourne","Five persons","One family household: Couple family with no children",0
"42","East Melbourne","Five persons","One family household: Couple family with children",85
"43","East Melbourne","Five persons","One family household: One parent family",0
"44","East Melbourne","Five persons","One family household: Other family",0
"45","East Melbourne","Five persons","Two or more family household: Couple family with no children",0
"46","East Melbourne","Five persons","Two or more family household: Couple family with children",0
"47","East Melbourne","Five persons","Two or more family household: One parent family",0
"48","East Melbourne","Five persons","Two or more family household: Other family",0
"49","East Melbourne","Five persons","Lone person household",0
"50","East Melbourne","Five persons","Group household",55
"51","East Melbourne","Six or more persons","One family household: Couple family with no children",0
"52","East Melbourne","Six or more persons","One family household: Couple family with children",36
"53","East Melbourne","Six or more persons","One family household: One parent family",0
"54","East Melbourne","Six or more persons","One family household: Other family",0
"55","East Melbourne","Six or more persons","Two or more family household: Couple family with no children",0
"56","East Melbourne","Six or more persons","Two or more family household: Couple family with children",0
"57","East Melbourne","Six or more persons","Two or more family household: One parent family",0
"58","East Melbourne","Six or more persons","Two or more family household: Other family",0
"59","East Melbourne","Six or more persons","Lone person household",0
"60","East Melbourne","Six or more persons","Group household",0
