SA2,APD,APD%,Population size
Abbotsford,0.0609490639965172,6.09490639965172,6891
Airport West,0.0428218899695166,4.28218899695166,6889
Albert Park,0.0621503099954635,6.21503099954635,13226
Alphington - Fairfield,0.0544387563990511,5.44387563990511,8009
Altona,0.0489643816621891,4.89643816621891,11539
Altona Meadows,0.0403685574431327,4.03685574431327,17365
Altona North,0.0520774732781484,5.20774732781484,12443
Ardeer - Albion,0.046734483266991,4.6734483266991,6783
Armadale,0.0426720853441707,4.26720853441707,7874
Ascot Vale,0.044309559939302,4.4309559939302,13180
Ashburton (Vic.),0.061137843192754,6.1137843192754,7066
Ashwood - Chadstone,0.0456944185757745,4.56944185757745,16107
Aspendale Gardens - Waterways,0.0350148367952522,3.50148367952522,8425
Bacchus Marsh,0.033763277693475,3.3763277693475,18452
Balwyn,0.0472117925184258,4.72117925184258,14382
Balwyn North,0.0560697661976352,5.60697661976352,18691
Bayswater,0.0410176053092451,4.10176053092451,10849
Bayswater North,0.0314304648300672,3.14304648300672,10563
Beaconsfield - Officer,0.0287318361955086,2.87318361955086,12112
Beaumaris,0.0866402650933484,8.66402650933484,12373
Belgrave - Selby,0.0373348017621145,3.73348017621145,9080
Bentleigh East (North),0.0396243029057822,3.96243029057822,13628
Bentleigh East (South),0.0451866404715128,4.51866404715128,12216
Bentleigh - McKinnon,0.047917380451275,4.7917380451275,20431
Berwick - North,0.0325977693743717,3.25977693743717,20891
Berwick - South,0.0377808873158285,3.77808873158285,24298
Blackburn,0.0415427223304954,4.15427223304954,19498
Blackburn South,0.0516601361105383,5.16601361105383,9698
Boronia,0.0373190781179081,3.73190781179081,19829
Box Hill,0.0745312950677819,7.45312950677819,17335
Box Hill North,0.0489610551200697,4.89610551200697,16074
Braeside,1,100,12
Braybrook,0.054268406919378,5.4268406919378,16013
Brighton East,0.074822270711621,7.4822270711621,14207
Brighton (Vic.),0.071063445925629,7.10634459256289,19954
Broadmeadows,0.0345249541124028,3.45249541124028,11441
Brunswick,0.0614633705427758,6.14633705427758,22127
Brunswick East,0.06253214028592,6.253214028592,9723
Brunswick West,0.0410024650780608,4.10024650780608,12170
Bulleen,0.0491482279224594,4.91482279224594,10214
Bundoora - East,0.0523958799820869,5.23958799820869,8932
Bundoora - North,0.0507029614119055,5.07029614119055,6686
Bundoora - West,0.0596585804132974,5.96585804132974,5565
Bunyip - Garfield,0.0613385315139701,6.13385315139701,7695
Burnside,0.0285779606767261,2.85779606767261,4374
Burnside Heights,0.0336538461538462,3.36538461538462,5616
Burwood,0.086225229579507,8.6225229579507,10345
Burwood East,0.0511612972278711,5.11612972278711,9343
Cairnlea,0.0349340135299989,3.49340135299989,9017
Camberwell,0.0462361081987838,4.62361081987838,19076
Campbellfield - Coolaroo,0.0204766470346528,2.04766470346528,14602
Carlton,0.0443966097134401,4.43966097134401,14866
Carlton North - Princes Hill,0.0704358386182701,7.04358386182701,7411
Carnegie,0.0435751423619708,4.35751423619708,16156
Caroline Springs,0.0278458939567326,2.78458939567326,18351
Carrum Downs,0.0345461426177218,3.45461426177218,18497
Carrum - Patterson Lakes,0.0384763001343312,3.84763001343312,10422
Caulfield - North,0.0683206313172261,6.83206313172261,18501
Caulfield - South,0.0593983521747461,5.93983521747461,15657
Chelsea - Bonbeach,0.0399839743589744,3.99839743589744,12480
Chelsea Heights,0.0510715001001402,5.10715001001402,4993
Cheltenham - Highett (East),0.0333860134334255,3.33860134334255,20248
Cheltenham - Highett (West),0.0518891687657431,5.18891687657431,9925
Chirnside Park,0.0408389745866164,4.08389745866164,9011
Clarinda - Oakleigh South,0.0418516769012754,4.18516769012754,10585
Clayton,0.0825138201920279,8.25138201920279,17185
Clayton South,0.0562231383211999,5.62231383211999,11401
Coburg,0.0527209440529756,5.27209440529756,23558
Coburg North,0.0433487263518546,4.33487263518546,6713
Collingwood,0.0579444522768927,5.79444522768927,7093
Craigieburn - Central,0.031148181936661,3.1148181936661,7673
