SA2;FT statistic;FT p-value;FT degrees of freedom
Abbotsford;7.49947555423588;0.363636363636364;nan
Airport West;7.41279741401421;0.395604395604396;nan
Albert Park;10.3284173314594;0.170829170829171;nan
Alphington - Fairfield;6.64516375317543;0.470529470529471;nan
Altona;15.3325576975399;0.027972027972028;nan
Altona Meadows;39.5958086065805;0.000999000999000999;nan
Altona North;6.3316509696152;0.497502497502497;nan
Ardeer - Albion;15.7319753776498;0.026973026973027;nan
Armadale;8.26805874504113;0.302697302697303;nan
Ascot Vale;11.6592503837222;0.106893106893107;nan
Ashburton (Vic.);10.8078251439092;0.154845154845155;nan
Ashwood - Chadstone;35.4340447934252;0.000999000999000999;nan
Aspendale Gardens - Waterways;5.71751246965636;0.569430569430569;nan
Bacchus Marsh;22.0928894768911;0.003996003996004;nan
Balwyn;30.8724189632135;0.000999000999000999;nan
Balwyn North;23.9771854856933;0.002997002997003;nan
Bayswater;22.0612022493731;0.002997002997003;nan
Bayswater North;15.9222375387187;0.025974025974026;nan
Beaconsfield - Officer;6.52419274376832;0.503496503496504;nan
Beaumaris;15.5229171589714;0.032967032967033;nan
Belgrave - Selby;19.5065797003141;0.003996003996004;nan
Bentleigh - McKinnon;40.4769473177062;0.000999000999000999;nan
Bentleigh East (North);20.3412798850502;0.001998001998002;nan
Bentleigh East (South);11.2952405204812;0.134865134865135;nan
Berwick - North;26.5799684004845;0.000999000999000999;nan
Berwick - South;16.5515359260009;0.020979020979021;nan
Blackburn;38.9227052183557;0.000999000999000999;nan
Blackburn South;15.5436024853222;0.037962037962038;nan
Boronia;39.8499368899769;0.000999000999000999;nan
Box Hill;47.6101979614052;0.000999000999000999;nan
Box Hill North;27.3596342153489;0.001998001998002;nan
Braeside;11.5533301195301;0.037962037962038;nan
Braybrook;61.1456513732537;0.000999000999000999;nan
Brighton (Vic.);25.6375842710886;0.002997002997003;nan
Brighton East;14.7536762553038;0.038961038961039;nan
Broadmeadows;21.6632359619809;0.003996003996004;nan
Brunswick;13.6109162894421;0.0539460539460539;nan
Brunswick East;9.62982051477553;0.1998001998002;nan
Brunswick West;11.375244347219;0.118881118881119;nan
Bulleen;21.3049821183078;0.002997002997003;nan
Bundoora - East;12.9603612181795;0.0809190809190809;nan
Bundoora - North;14.4811954846108;0.051948051948052;nan
Bundoora - West;13.7763201749239;0.0539460539460539;nan
Bunyip - Garfield;14.408683906885;0.045954045954046;nan
Burnside;3.20656357336928;0.848151848151848;nan
Burnside Heights;2.26609571946014;0.943056943056943;nan
Burwood;30.5018832608555;0.000999000999000999;nan
Burwood East;28.6031266986237;0.000999000999000999;nan
Cairnlea;8.74187394935181;0.280719280719281;nan
Camberwell;34.5645030811072;0.000999000999000999;nan
Campbellfield - Coolaroo;5.97056920133386;0.537462537462537;nan
Carlton;2.23712449757789;0.942057942057942;nan
Carlton North - Princes Hill;6.24884354365391;0.513486513486514;nan
Carnegie;20.4949594049911;0.002997002997003;nan
Caroline Springs;5.53355157653037;0.597402597402597;nan
Carrum - Patterson Lakes;13.7674497005266;0.0569430569430569;nan
Carrum Downs;29.2763339874207;0.000999000999000999;nan
Caulfield - North;15.0509100316164;0.041958041958042;nan
Caulfield - South;24.6961007042439;0.000999000999000999;nan
Chelsea - Bonbeach;17.3564691966633;0.017982017982018;nan
Chelsea Heights;9.99356719847641;0.188811188811189;nan
Cheltenham - Highett (East);23.7974389667722;0.001998001998002;nan
Cheltenham - Highett (West);5.70050472089748;0.576423576423576;nan
Chirnside Park;24.3127190424656;0.000999000999000999;nan
Clarinda - Oakleigh South;20.3057907643883;0.00699300699300699;nan
Clayton;54.9306029714832;0.000999000999000999;nan
Clayton South;47.978216610344;0.000999000999000999;nan
Coburg;35.1375147018764;0.000999000999000999;nan
Coburg North;9.20445673556897;0.23976023976024;nan
Collingwood;3.2886930338876;0.856143856143856;nan
Craigieburn - Central;11.1809193720558;0.127872127872128;nan
Craigieburn - North;5.3400569986054;0.586413586413586;nan
Craigieburn - South;9.54304547630896;0.234765234765235;nan
Craigieburn - West;6.90243728411861;0.431568431568432;nan
Cranbourne;42.7002238024384;0.000999000999000999;nan
