"","SA","Household Size","Family household type","Households count"
"1","Heidelberg - Rosanna","One person","One family household: Couple family with no children",0
"2","Heidelberg - Rosanna","One person","One family household: Couple family with children",0
"3","Heidelberg - Rosanna","One person","One family household: One parent family",0
"4","Heidelberg - Rosanna","One person","One family household: Other family",0
"5","Heidelberg - Rosanna","One person","Two or more family household: Couple family with no children",0
"6","Heidelberg - Rosanna","One person","Two or more family household: Couple family with children",0
"7","Heidelberg - Rosanna","One person","Two or more family household: One parent family",0
"8","Heidelberg - Rosanna","One person","Two or more family household: Other family",0
"9","Heidelberg - Rosanna","One person","Lone person household",1381
"10","Heidelberg - Rosanna","One person","Group household",0
"11","Heidelberg - Rosanna","Two persons","One family household: Couple family with no children",2732
"12","Heidelberg - Rosanna","Two persons","One family household: Couple family with children",0
"13","Heidelberg - Rosanna","Two persons","One family household: One parent family",574
"14","Heidelberg - Rosanna","Two persons","One family household: Other family",116
"15","Heidelberg - Rosanna","Two persons","Two or more family household: Couple family with no children",0
"16","Heidelberg - Rosanna","Two persons","Two or more family household: Couple family with children",0
"17","Heidelberg - Rosanna","Two persons","Two or more family household: One parent family",0
"18","Heidelberg - Rosanna","Two persons","Two or more family household: Other family",0
"19","Heidelberg - Rosanna","Two persons","Lone person household",0
"20","Heidelberg - Rosanna","Two persons","Group household",324
"21","Heidelberg - Rosanna","Three persons","One family household: Couple family with no children",165
"22","Heidelberg - Rosanna","Three persons","One family household: Couple family with children",1761
"23","Heidelberg - Rosanna","Three persons","One family household: One parent family",420
"24","Heidelberg - Rosanna","Three persons","One family household: Other family",27
"25","Heidelberg - Rosanna","Three persons","Two or more family household: Couple family with no children",0
"26","Heidelberg - Rosanna","Three persons","Two or more family household: Couple family with children",0
"27","Heidelberg - Rosanna","Three persons","Two or more family household: One parent family",0
"28","Heidelberg - Rosanna","Three persons","Two or more family household: Other family",0
"29","Heidelberg - Rosanna","Three persons","Lone person household",0
"30","Heidelberg - Rosanna","Three persons","Group household",126
"31","Heidelberg - Rosanna","Four persons","One family household: Couple family with no children",52
"32","Heidelberg - Rosanna","Four persons","One family household: Couple family with children",3044
"33","Heidelberg - Rosanna","Four persons","One family household: One parent family",156
"34","Heidelberg - Rosanna","Four persons","One family household: Other family",0
"35","Heidelberg - Rosanna","Four persons","Two or more family household: Couple family with no children",24
"36","Heidelberg - Rosanna","Four persons","Two or more family household: Couple family with children",0
"37","Heidelberg - Rosanna","Four persons","Two or more family household: One parent family",28
"38","Heidelberg - Rosanna","Four persons","Two or more family household: Other family",0
"39","Heidelberg - Rosanna","Four persons","Lone person household",0
"40","Heidelberg - Rosanna","Four persons","Group household",56
"41","Heidelberg - Rosanna","Five persons","One family household: Couple family with no children",0
"42","Heidelberg - Rosanna","Five persons","One family household: Couple family with children",1285
"43","Heidelberg - Rosanna","Five persons","One family household: One parent family",15
"44","Heidelberg - Rosanna","Five persons","One family household: Other family",0
"45","Heidelberg - Rosanna","Five persons","Two or more family household: Couple family with no children",0
"46","Heidelberg - Rosanna","Five persons","Two or more family household: Couple family with children",35
"47","Heidelberg - Rosanna","Five persons","Two or more family household: One parent family",15
"48","Heidelberg - Rosanna","Five persons","Two or more family household: Other family",0
"49","Heidelberg - Rosanna","Five persons","Lone person household",0
"50","Heidelberg - Rosanna","Five persons","Group household",0
"51","Heidelberg - Rosanna","Six or more persons","One family household: Couple family with no children",0
"52","Heidelberg - Rosanna","Six or more persons","One family household: Couple family with children",330
"53","Heidelberg - Rosanna","Six or more persons","One family household: One parent family",0
"54","Heidelberg - Rosanna","Six or more persons","One family household: Other family",0
"55","Heidelberg - Rosanna","Six or more persons","Two or more family household: Couple family with no children",0
"56","Heidelberg - Rosanna","Six or more persons","Two or more family household: Couple family with children",54
"57","Heidelberg - Rosanna","Six or more persons","Two or more family household: One parent family",24
"58","Heidelberg - Rosanna","Six or more persons","Two or more family household: Other family",0
"59","Heidelberg - Rosanna","Six or more persons","Lone person household",0
"60","Heidelberg - Rosanna","Six or more persons","Group household",0
