"","SA","Household Size","Family household type","Households count"
"1","Meadow Heights","One person","One family household: Couple family with no children",0
"2","Meadow Heights","One person","One family household: Couple family with children",0
"3","Meadow Heights","One person","One family household: One parent family",0
"4","Meadow Heights","One person","One family household: Other family",0
"5","Meadow Heights","One person","Two or more family household: Couple family with no children",0
"6","Meadow Heights","One person","Two or more family household: Couple family with children",0
"7","Meadow Heights","One person","Two or more family household: One parent family",0
"8","Meadow Heights","One person","Two or more family household: Other family",0
"9","Meadow Heights","One person","Lone person household",470
"10","Meadow Heights","One person","Group household",0
"11","Meadow Heights","Two persons","One family household: Couple family with no children",1034
"12","Meadow Heights","Two persons","One family household: Couple family with children",0
"13","Meadow Heights","Two persons","One family household: One parent family",540
"14","Meadow Heights","Two persons","One family household: Other family",88
"15","Meadow Heights","Two persons","Two or more family household: Couple family with no children",0
"16","Meadow Heights","Two persons","Two or more family household: Couple family with children",0
"17","Meadow Heights","Two persons","Two or more family household: One parent family",0
"18","Meadow Heights","Two persons","Two or more family household: Other family",0
"19","Meadow Heights","Two persons","Lone person household",0
"20","Meadow Heights","Two persons","Group household",100
"21","Meadow Heights","Three persons","One family household: Couple family with no children",129
"22","Meadow Heights","Three persons","One family household: Couple family with children",1572
"23","Meadow Heights","Three persons","One family household: One parent family",822
"24","Meadow Heights","Three persons","One family household: Other family",18
"25","Meadow Heights","Three persons","Two or more family household: Couple family with no children",0
"26","Meadow Heights","Three persons","Two or more family household: Couple family with children",0
"27","Meadow Heights","Three persons","Two or more family household: One parent family",0
"28","Meadow Heights","Three persons","Two or more family household: Other family",0
"29","Meadow Heights","Three persons","Lone person household",0
"30","Meadow Heights","Three persons","Group household",27
"31","Meadow Heights","Four persons","One family household: Couple family with no children",12
"32","Meadow Heights","Four persons","One family household: Couple family with children",3012
"33","Meadow Heights","Four persons","One family household: One parent family",596
"34","Meadow Heights","Four persons","One family household: Other family",12
"35","Meadow Heights","Four persons","Two or more family household: Couple family with no children",68
"36","Meadow Heights","Four persons","Two or more family household: Couple family with children",0
"37","Meadow Heights","Four persons","Two or more family household: One parent family",76
"38","Meadow Heights","Four persons","Two or more family household: Other family",0
"39","Meadow Heights","Four persons","Lone person household",0
"40","Meadow Heights","Four persons","Group household",12
"41","Meadow Heights","Five persons","One family household: Couple family with no children",0
"42","Meadow Heights","Five persons","One family household: Couple family with children",2270
"43","Meadow Heights","Five persons","One family household: One parent family",305
"44","Meadow Heights","Five persons","One family household: Other family",0
"45","Meadow Heights","Five persons","Two or more family household: Couple family with no children",20
"46","Meadow Heights","Five persons","Two or more family household: Couple family with children",75
"47","Meadow Heights","Five persons","Two or more family household: One parent family",100
"48","Meadow Heights","Five persons","Two or more family household: Other family",0
"49","Meadow Heights","Five persons","Lone person household",0
"50","Meadow Heights","Five persons","Group household",15
"51","Meadow Heights","Six or more persons","One family household: Couple family with no children",0
"52","Meadow Heights","Six or more persons","One family household: Couple family with children",1902
"53","Meadow Heights","Six or more persons","One family household: One parent family",222
"54","Meadow Heights","Six or more persons","One family household: Other family",0
"55","Meadow Heights","Six or more persons","Two or more family household: Couple family with no children",0
"56","Meadow Heights","Six or more persons","Two or more family household: Couple family with children",462
"57","Meadow Heights","Six or more persons","Two or more family household: One parent family",156
"58","Meadow Heights","Six or more persons","Two or more family household: Other family",0
"59","Meadow Heights","Six or more persons","Lone person household",0
"60","Meadow Heights","Six or more persons","Group household",0
