"","SA","Household Size","Family household type","Households count"
"1","Mount Eliza","One person","One family household: Couple family with no children",0
"2","Mount Eliza","One person","One family household: Couple family with children",0
"3","Mount Eliza","One person","One family household: One parent family",0
"4","Mount Eliza","One person","One family household: Other family",0
"5","Mount Eliza","One person","Two or more family household: Couple family with no children",0
"6","Mount Eliza","One person","Two or more family household: Couple family with children",0
"7","Mount Eliza","One person","Two or more family household: One parent family",0
"8","Mount Eliza","One person","Two or more family household: Other family",0
"9","Mount Eliza","One person","Lone person household",1008
"10","Mount Eliza","One person","Group household",0
"11","Mount Eliza","Two persons","One family household: Couple family with no children",3488
"12","Mount Eliza","Two persons","One family household: Couple family with children",0
"13","Mount Eliza","Two persons","One family household: One parent family",448
"14","Mount Eliza","Two persons","One family household: Other family",48
"15","Mount Eliza","Two persons","Two or more family household: Couple family with no children",0
"16","Mount Eliza","Two persons","Two or more family household: Couple family with children",0
"17","Mount Eliza","Two persons","Two or more family household: One parent family",0
"18","Mount Eliza","Two persons","Two or more family household: Other family",0
"19","Mount Eliza","Two persons","Lone person household",0
"20","Mount Eliza","Two persons","Group household",128
"21","Mount Eliza","Three persons","One family household: Couple family with no children",99
"22","Mount Eliza","Three persons","One family household: Couple family with children",2025
"23","Mount Eliza","Three persons","One family household: One parent family",471
"24","Mount Eliza","Three persons","One family household: Other family",30
"25","Mount Eliza","Three persons","Two or more family household: Couple family with no children",0
"26","Mount Eliza","Three persons","Two or more family household: Couple family with children",0
"27","Mount Eliza","Three persons","Two or more family household: One parent family",0
"28","Mount Eliza","Three persons","Two or more family household: Other family",0
"29","Mount Eliza","Three persons","Lone person household",0
"30","Mount Eliza","Three persons","Group household",15
"31","Mount Eliza","Four persons","One family household: Couple family with no children",12
"32","Mount Eliza","Four persons","One family household: Couple family with children",4492
"33","Mount Eliza","Four persons","One family household: One parent family",244
"34","Mount Eliza","Four persons","One family household: Other family",0
"35","Mount Eliza","Four persons","Two or more family household: Couple family with no children",16
"36","Mount Eliza","Four persons","Two or more family household: Couple family with children",0
"37","Mount Eliza","Four persons","Two or more family household: One parent family",36
"38","Mount Eliza","Four persons","Two or more family household: Other family",0
"39","Mount Eliza","Four persons","Lone person household",0
"40","Mount Eliza","Four persons","Group household",0
"41","Mount Eliza","Five persons","One family household: Couple family with no children",0
"42","Mount Eliza","Five persons","One family household: Couple family with children",2510
"43","Mount Eliza","Five persons","One family household: One parent family",30
"44","Mount Eliza","Five persons","One family household: Other family",0
"45","Mount Eliza","Five persons","Two or more family household: Couple family with no children",0
"46","Mount Eliza","Five persons","Two or more family household: Couple family with children",40
"47","Mount Eliza","Five persons","Two or more family household: One parent family",25
"48","Mount Eliza","Five persons","Two or more family household: Other family",0
"49","Mount Eliza","Five persons","Lone person household",0
"50","Mount Eliza","Five persons","Group household",0
"51","Mount Eliza","Six or more persons","One family household: Couple family with no children",0
"52","Mount Eliza","Six or more persons","One family household: Couple family with children",732
"53","Mount Eliza","Six or more persons","One family household: One parent family",0
"54","Mount Eliza","Six or more persons","One family household: Other family",0
"55","Mount Eliza","Six or more persons","Two or more family household: Couple family with no children",0
"56","Mount Eliza","Six or more persons","Two or more family household: Couple family with children",102
"57","Mount Eliza","Six or more persons","Two or more family household: One parent family",18
"58","Mount Eliza","Six or more persons","Two or more family household: Other family",0
"59","Mount Eliza","Six or more persons","Lone person household",0
"60","Mount Eliza","Six or more persons","Group household",0
