"","SA","Household Size","Family household type","Households count"
"1","Rowville - North","One person","One family household: Couple family with no children",0
"2","Rowville - North","One person","One family household: Couple family with children",0
"3","Rowville - North","One person","One family household: One parent family",0
"4","Rowville - North","One person","One family household: Other family",0
"5","Rowville - North","One person","Two or more family household: Couple family with no children",0
"6","Rowville - North","One person","Two or more family household: Couple family with children",0
"7","Rowville - North","One person","Two or more family household: One parent family",0
"8","Rowville - North","One person","Two or more family household: Other family",0
"9","Rowville - North","One person","Lone person household",289
"10","Rowville - North","One person","Group household",0
"11","Rowville - North","Two persons","One family household: Couple family with no children",1040
"12","Rowville - North","Two persons","One family household: Couple family with children",0
"13","Rowville - North","Two persons","One family household: One parent family",174
"14","Rowville - North","Two persons","One family household: Other family",16
"15","Rowville - North","Two persons","Two or more family household: Couple family with no children",0
"16","Rowville - North","Two persons","Two or more family household: Couple family with children",0
"17","Rowville - North","Two persons","Two or more family household: One parent family",0
"18","Rowville - North","Two persons","Two or more family household: Other family",0
"19","Rowville - North","Two persons","Lone person household",0
"20","Rowville - North","Two persons","Group household",50
"21","Rowville - North","Three persons","One family household: Couple family with no children",60
"22","Rowville - North","Three persons","One family household: Couple family with children",1017
"23","Rowville - North","Three persons","One family household: One parent family",285
"24","Rowville - North","Three persons","One family household: Other family",9
"25","Rowville - North","Three persons","Two or more family household: Couple family with no children",0
"26","Rowville - North","Three persons","Two or more family household: Couple family with children",0
"27","Rowville - North","Three persons","Two or more family household: One parent family",0
"28","Rowville - North","Three persons","Two or more family household: Other family",0
"29","Rowville - North","Three persons","Lone person household",0
"30","Rowville - North","Three persons","Group household",0
"31","Rowville - North","Four persons","One family household: Couple family with no children",0
"32","Rowville - North","Four persons","One family household: Couple family with children",2676
"33","Rowville - North","Four persons","One family household: One parent family",152
"34","Rowville - North","Four persons","One family household: Other family",0
"35","Rowville - North","Four persons","Two or more family household: Couple family with no children",44
"36","Rowville - North","Four persons","Two or more family household: Couple family with children",0
"37","Rowville - North","Four persons","Two or more family household: One parent family",0
"38","Rowville - North","Four persons","Two or more family household: Other family",0
"39","Rowville - North","Four persons","Lone person household",0
"40","Rowville - North","Four persons","Group household",0
"41","Rowville - North","Five persons","One family household: Couple family with no children",0
"42","Rowville - North","Five persons","One family household: Couple family with children",1300
"43","Rowville - North","Five persons","One family household: One parent family",50
"44","Rowville - North","Five persons","One family household: Other family",0
"45","Rowville - North","Five persons","Two or more family household: Couple family with no children",0
"46","Rowville - North","Five persons","Two or more family household: Couple family with children",45
"47","Rowville - North","Five persons","Two or more family household: One parent family",25
"48","Rowville - North","Five persons","Two or more family household: Other family",0
"49","Rowville - North","Five persons","Lone person household",0
"50","Rowville - North","Five persons","Group household",0
"51","Rowville - North","Six or more persons","One family household: Couple family with no children",0
"52","Rowville - North","Six or more persons","One family household: Couple family with children",462
"53","Rowville - North","Six or more persons","One family household: One parent family",0
"54","Rowville - North","Six or more persons","One family household: Other family",0
"55","Rowville - North","Six or more persons","Two or more family household: Couple family with no children",0
"56","Rowville - North","Six or more persons","Two or more family household: Couple family with children",102
"57","Rowville - North","Six or more persons","Two or more family household: One parent family",24
"58","Rowville - North","Six or more persons","Two or more family household: Other family",0
"59","Rowville - North","Six or more persons","Lone person household",0
"60","Rowville - North","Six or more persons","Group household",0
