"","SA","Household Size","Family household type","Households count"
"1","Craigieburn - Mickleham","One person","One family household: Couple family with no children",0
"2","Craigieburn - Mickleham","One person","One family household: Couple family with children",0
"3","Craigieburn - Mickleham","One person","One family household: One parent family",0
"4","Craigieburn - Mickleham","One person","One family household: Other family",0
"5","Craigieburn - Mickleham","One person","Two or more family household: Couple family with no children",0
"6","Craigieburn - Mickleham","One person","Two or more family household: Couple family with children",0
"7","Craigieburn - Mickleham","One person","Two or more family household: One parent family",0
"8","Craigieburn - Mickleham","One person","Two or more family household: Other family",0
"9","Craigieburn - Mickleham","One person","Lone person household",1367
"10","Craigieburn - Mickleham","One person","Group household",0
"11","Craigieburn - Mickleham","Two persons","One family household: Couple family with no children",3874
"12","Craigieburn - Mickleham","Two persons","One family household: Couple family with children",0
"13","Craigieburn - Mickleham","Two persons","One family household: One parent family",950
"14","Craigieburn - Mickleham","Two persons","One family household: Other family",166
"15","Craigieburn - Mickleham","Two persons","Two or more family household: Couple family with no children",0
"16","Craigieburn - Mickleham","Two persons","Two or more family household: Couple family with children",0
"17","Craigieburn - Mickleham","Two persons","Two or more family household: One parent family",0
"18","Craigieburn - Mickleham","Two persons","Two or more family household: Other family",0
"19","Craigieburn - Mickleham","Two persons","Lone person household",0
"20","Craigieburn - Mickleham","Two persons","Group household",318
"21","Craigieburn - Mickleham","Three persons","One family household: Couple family with no children",369
"22","Craigieburn - Mickleham","Three persons","One family household: Couple family with children",4407
"23","Craigieburn - Mickleham","Three persons","One family household: One parent family",1599
"24","Craigieburn - Mickleham","Three persons","One family household: Other family",75
"25","Craigieburn - Mickleham","Three persons","Two or more family household: Couple family with no children",0
"26","Craigieburn - Mickleham","Three persons","Two or more family household: Couple family with children",0
"27","Craigieburn - Mickleham","Three persons","Two or more family household: One parent family",0
"28","Craigieburn - Mickleham","Three persons","Two or more family household: Other family",0
"29","Craigieburn - Mickleham","Three persons","Lone person household",0
"30","Craigieburn - Mickleham","Three persons","Group household",78
"31","Craigieburn - Mickleham","Four persons","One family household: Couple family with no children",116
"32","Craigieburn - Mickleham","Four persons","One family household: Couple family with children",8380
"33","Craigieburn - Mickleham","Four persons","One family household: One parent family",984
"34","Craigieburn - Mickleham","Four persons","One family household: Other family",12
"35","Craigieburn - Mickleham","Four persons","Two or more family household: Couple family with no children",180
"36","Craigieburn - Mickleham","Four persons","Two or more family household: Couple family with children",0
"37","Craigieburn - Mickleham","Four persons","Two or more family household: One parent family",128
"38","Craigieburn - Mickleham","Four persons","Two or more family household: Other family",0
"39","Craigieburn - Mickleham","Four persons","Lone person household",0
"40","Craigieburn - Mickleham","Four persons","Group household",44
"41","Craigieburn - Mickleham","Five persons","One family household: Couple family with no children",35
"42","Craigieburn - Mickleham","Five persons","One family household: Couple family with children",4800
"43","Craigieburn - Mickleham","Five persons","One family household: One parent family",425
"44","Craigieburn - Mickleham","Five persons","One family household: Other family",0
"45","Craigieburn - Mickleham","Five persons","Two or more family household: Couple family with no children",45
"46","Craigieburn - Mickleham","Five persons","Two or more family household: Couple family with children",265
"47","Craigieburn - Mickleham","Five persons","Two or more family household: One parent family",170
"48","Craigieburn - Mickleham","Five persons","Two or more family household: Other family",15
"49","Craigieburn - Mickleham","Five persons","Lone person household",0
"50","Craigieburn - Mickleham","Five persons","Group household",15
"51","Craigieburn - Mickleham","Six or more persons","One family household: Couple family with no children",24
"52","Craigieburn - Mickleham","Six or more persons","One family household: Couple family with children",2628
"53","Craigieburn - Mickleham","Six or more persons","One family household: One parent family",258
"54","Craigieburn - Mickleham","Six or more persons","One family household: Other family",0
"55","Craigieburn - Mickleham","Six or more persons","Two or more family household: Couple family with no children",36
"56","Craigieburn - Mickleham","Six or more persons","Two or more family household: Couple family with children",822
"57","Craigieburn - Mickleham","Six or more persons","Two or more family household: One parent family",270
"58","Craigieburn - Mickleham","Six or more persons","Two or more family household: Other family",18
"59","Craigieburn - Mickleham","Six or more persons","Lone person household",0
"60","Craigieburn - Mickleham","Six or more persons","Group household",0
