"","SA","Household Size","Family household type","Households count"
"1","Sunshine","One person","One family household: Couple family with no children",0
"2","Sunshine","One person","One family household: Couple family with children",0
"3","Sunshine","One person","One family household: One parent family",0
"4","Sunshine","One person","One family household: Other family",0
"5","Sunshine","One person","Two or more family household: Couple family with no children",0
"6","Sunshine","One person","Two or more family household: Couple family with children",0
"7","Sunshine","One person","Two or more family household: One parent family",0
"8","Sunshine","One person","Two or more family household: Other family",0
"9","Sunshine","One person","Lone person household",745
"10","Sunshine","One person","Group household",0
"11","Sunshine","Two persons","One family household: Couple family with no children",1140
"12","Sunshine","Two persons","One family household: Couple family with children",0
"13","Sunshine","Two persons","One family household: One parent family",388
"14","Sunshine","Two persons","One family household: Other family",100
"15","Sunshine","Two persons","Two or more family household: Couple family with no children",0
"16","Sunshine","Two persons","Two or more family household: Couple family with children",0
"17","Sunshine","Two persons","Two or more family household: One parent family",0
"18","Sunshine","Two persons","Two or more family household: Other family",0
"19","Sunshine","Two persons","Lone person household",0
"20","Sunshine","Two persons","Group household",188
"21","Sunshine","Three persons","One family household: Couple family with no children",168
"22","Sunshine","Three persons","One family household: Couple family with children",960
"23","Sunshine","Three persons","One family household: One parent family",345
"24","Sunshine","Three persons","One family household: Other family",66
"25","Sunshine","Three persons","Two or more family household: Couple family with no children",0
"26","Sunshine","Three persons","Two or more family household: Couple family with children",0
"27","Sunshine","Three persons","Two or more family household: One parent family",0
"28","Sunshine","Three persons","Two or more family household: Other family",0
"29","Sunshine","Three persons","Lone person household",0
"30","Sunshine","Three persons","Group household",108
"31","Sunshine","Four persons","One family household: Couple family with no children",60
"32","Sunshine","Four persons","One family household: Couple family with children",1336
"33","Sunshine","Four persons","One family household: One parent family",176
"34","Sunshine","Four persons","One family household: Other family",36
"35","Sunshine","Four persons","Two or more family household: Couple family with no children",44
"36","Sunshine","Four persons","Two or more family household: Couple family with children",0
"37","Sunshine","Four persons","Two or more family household: One parent family",24
"38","Sunshine","Four persons","Two or more family household: Other family",0
"39","Sunshine","Four persons","Lone person household",0
"40","Sunshine","Four persons","Group household",100
"41","Sunshine","Five persons","One family household: Couple family with no children",40
"42","Sunshine","Five persons","One family household: Couple family with children",700
"43","Sunshine","Five persons","One family household: One parent family",90
"44","Sunshine","Five persons","One family household: Other family",35
"45","Sunshine","Five persons","Two or more family household: Couple family with no children",20
"46","Sunshine","Five persons","Two or more family household: Couple family with children",85
"47","Sunshine","Five persons","Two or more family household: One parent family",40
"48","Sunshine","Five persons","Two or more family household: Other family",0
"49","Sunshine","Five persons","Lone person household",0
"50","Sunshine","Five persons","Group household",50
"51","Sunshine","Six or more persons","One family household: Couple family with no children",72
"52","Sunshine","Six or more persons","One family household: Couple family with children",498
"53","Sunshine","Six or more persons","One family household: One parent family",60
"54","Sunshine","Six or more persons","One family household: Other family",18
"55","Sunshine","Six or more persons","Two or more family household: Couple family with no children",42
"56","Sunshine","Six or more persons","Two or more family household: Couple family with children",174
"57","Sunshine","Six or more persons","Two or more family household: One parent family",66
"58","Sunshine","Six or more persons","Two or more family household: Other family",0
"59","Sunshine","Six or more persons","Lone person household",0
"60","Sunshine","Six or more persons","Group household",54
