"","SA","Household Size","Family household type","Households count"
"1","Altona Meadows","One person","One family household: Couple family with no children",0
"2","Altona Meadows","One person","One family household: Couple family with children",0
"3","Altona Meadows","One person","One family household: One parent family",0
"4","Altona Meadows","One person","One family household: Other family",0
"5","Altona Meadows","One person","Two or more family household: Couple family with no children",0
"6","Altona Meadows","One person","Two or more family household: Couple family with children",0
"7","Altona Meadows","One person","Two or more family household: One parent family",0
"8","Altona Meadows","One person","Two or more family household: Other family",0
"9","Altona Meadows","One person","Lone person household",1459
"10","Altona Meadows","One person","Group household",0
"11","Altona Meadows","Two persons","One family household: Couple family with no children",2796
"12","Altona Meadows","Two persons","One family household: Couple family with children",0
"13","Altona Meadows","Two persons","One family household: One parent family",834
"14","Altona Meadows","Two persons","One family household: Other family",130
"15","Altona Meadows","Two persons","Two or more family household: Couple family with no children",0
"16","Altona Meadows","Two persons","Two or more family household: Couple family with children",0
"17","Altona Meadows","Two persons","Two or more family household: One parent family",0
"18","Altona Meadows","Two persons","Two or more family household: Other family",0
"19","Altona Meadows","Two persons","Lone person household",0
"20","Altona Meadows","Two persons","Group household",344
"21","Altona Meadows","Three persons","One family household: Couple family with no children",303
"22","Altona Meadows","Three persons","One family household: Couple family with children",2487
"23","Altona Meadows","Three persons","One family household: One parent family",843
"24","Altona Meadows","Three persons","One family household: Other family",60
"25","Altona Meadows","Three persons","Two or more family household: Couple family with no children",0
"26","Altona Meadows","Three persons","Two or more family household: Couple family with children",0
"27","Altona Meadows","Three persons","Two or more family household: One parent family",0
"28","Altona Meadows","Three persons","Two or more family household: Other family",0
"29","Altona Meadows","Three persons","Lone person household",0
"30","Altona Meadows","Three persons","Group household",84
"31","Altona Meadows","Four persons","One family household: Couple family with no children",48
"32","Altona Meadows","Four persons","One family household: Couple family with children",4188
"33","Altona Meadows","Four persons","One family household: One parent family",532
"34","Altona Meadows","Four persons","One family household: Other family",16
"35","Altona Meadows","Four persons","Two or more family household: Couple family with no children",68
"36","Altona Meadows","Four persons","Two or more family household: Couple family with children",0
"37","Altona Meadows","Four persons","Two or more family household: One parent family",68
"38","Altona Meadows","Four persons","Two or more family household: Other family",0
"39","Altona Meadows","Four persons","Lone person household",0
"40","Altona Meadows","Four persons","Group household",40
"41","Altona Meadows","Five persons","One family household: Couple family with no children",45
"42","Altona Meadows","Five persons","One family household: Couple family with children",1830
"43","Altona Meadows","Five persons","One family household: One parent family",165
"44","Altona Meadows","Five persons","One family household: Other family",0
"45","Altona Meadows","Five persons","Two or more family household: Couple family with no children",30
"46","Altona Meadows","Five persons","Two or more family household: Couple family with children",70
"47","Altona Meadows","Five persons","Two or more family household: One parent family",80
"48","Altona Meadows","Five persons","Two or more family household: Other family",0
"49","Altona Meadows","Five persons","Lone person household",0
"50","Altona Meadows","Five persons","Group household",30
"51","Altona Meadows","Six or more persons","One family household: Couple family with no children",18
"52","Altona Meadows","Six or more persons","One family household: Couple family with children",780
"53","Altona Meadows","Six or more persons","One family household: One parent family",60
"54","Altona Meadows","Six or more persons","One family household: Other family",0
"55","Altona Meadows","Six or more persons","Two or more family household: Couple family with no children",18
"56","Altona Meadows","Six or more persons","Two or more family household: Couple family with children",300
"57","Altona Meadows","Six or more persons","Two or more family household: One parent family",126
"58","Altona Meadows","Six or more persons","Two or more family household: Other family",0
"59","Altona Meadows","Six or more persons","Lone person household",0
"60","Altona Meadows","Six or more persons","Group household",0
