"","SA","Household Size","Family household type","Households count"
"1","Campbellfield - Coolaroo","One person","One family household: Couple family with no children",0
"2","Campbellfield - Coolaroo","One person","One family household: Couple family with children",0
"3","Campbellfield - Coolaroo","One person","One family household: One parent family",0
"4","Campbellfield - Coolaroo","One person","One family household: Other family",0
"5","Campbellfield - Coolaroo","One person","Two or more family household: Couple family with no children",0
"6","Campbellfield - Coolaroo","One person","Two or more family household: Couple family with children",0
"7","Campbellfield - Coolaroo","One person","Two or more family household: One parent family",0
"8","Campbellfield - Coolaroo","One person","Two or more family household: Other family",0
"9","Campbellfield - Coolaroo","One person","Lone person household",909
"10","Campbellfield - Coolaroo","One person","Group household",0
"11","Campbellfield - Coolaroo","Two persons","One family household: Couple family with no children",1550
"12","Campbellfield - Coolaroo","Two persons","One family household: Couple family with children",0
"13","Campbellfield - Coolaroo","Two persons","One family household: One parent family",578
"14","Campbellfield - Coolaroo","Two persons","One family household: Other family",90
"15","Campbellfield - Coolaroo","Two persons","Two or more family household: Couple family with no children",0
"16","Campbellfield - Coolaroo","Two persons","Two or more family household: Couple family with children",0
"17","Campbellfield - Coolaroo","Two persons","Two or more family household: One parent family",0
"18","Campbellfield - Coolaroo","Two persons","Two or more family household: Other family",0
"19","Campbellfield - Coolaroo","Two persons","Lone person household",0
"20","Campbellfield - Coolaroo","Two persons","Group household",150
"21","Campbellfield - Coolaroo","Three persons","One family household: Couple family with no children",129
"22","Campbellfield - Coolaroo","Three persons","One family household: Couple family with children",1506
"23","Campbellfield - Coolaroo","Three persons","One family household: One parent family",660
"24","Campbellfield - Coolaroo","Three persons","One family household: Other family",36
"25","Campbellfield - Coolaroo","Three persons","Two or more family household: Couple family with no children",0
"26","Campbellfield - Coolaroo","Three persons","Two or more family household: Couple family with children",0
"27","Campbellfield - Coolaroo","Three persons","Two or more family household: One parent family",0
"28","Campbellfield - Coolaroo","Three persons","Two or more family household: Other family",0
"29","Campbellfield - Coolaroo","Three persons","Lone person household",0
"30","Campbellfield - Coolaroo","Three persons","Group household",84
"31","Campbellfield - Coolaroo","Four persons","One family household: Couple family with no children",48
"32","Campbellfield - Coolaroo","Four persons","One family household: Couple family with children",2148
"33","Campbellfield - Coolaroo","Four persons","One family household: One parent family",492
"34","Campbellfield - Coolaroo","Four persons","One family household: Other family",12
"35","Campbellfield - Coolaroo","Four persons","Two or more family household: Couple family with no children",76
"36","Campbellfield - Coolaroo","Four persons","Two or more family household: Couple family with children",0
"37","Campbellfield - Coolaroo","Four persons","Two or more family household: One parent family",56
"38","Campbellfield - Coolaroo","Four persons","Two or more family household: Other family",0
"39","Campbellfield - Coolaroo","Four persons","Lone person household",0
"40","Campbellfield - Coolaroo","Four persons","Group household",20
"41","Campbellfield - Coolaroo","Five persons","One family household: Couple family with no children",20
"42","Campbellfield - Coolaroo","Five persons","One family household: Couple family with children",2090
"43","Campbellfield - Coolaroo","Five persons","One family household: One parent family",280
"44","Campbellfield - Coolaroo","Five persons","One family household: Other family",15
"45","Campbellfield - Coolaroo","Five persons","Two or more family household: Couple family with no children",55
"46","Campbellfield - Coolaroo","Five persons","Two or more family household: Couple family with children",125
"47","Campbellfield - Coolaroo","Five persons","Two or more family household: One parent family",170
"48","Campbellfield - Coolaroo","Five persons","Two or more family household: Other family",0
"49","Campbellfield - Coolaroo","Five persons","Lone person household",0
"50","Campbellfield - Coolaroo","Five persons","Group household",20
"51","Campbellfield - Coolaroo","Six or more persons","One family household: Couple family with no children",0
"52","Campbellfield - Coolaroo","Six or more persons","One family household: Couple family with children",2310
"53","Campbellfield - Coolaroo","Six or more persons","One family household: One parent family",246
"54","Campbellfield - Coolaroo","Six or more persons","One family household: Other family",0
"55","Campbellfield - Coolaroo","Six or more persons","Two or more family household: Couple family with no children",0
"56","Campbellfield - Coolaroo","Six or more persons","Two or more family household: Couple family with children",444
"57","Campbellfield - Coolaroo","Six or more persons","Two or more family household: One parent family",156
"58","Campbellfield - Coolaroo","Six or more persons","Two or more family household: Other family",0
"59","Campbellfield - Coolaroo","Six or more persons","Lone person household",0
"60","Campbellfield - Coolaroo","Six or more persons","Group household",18
