"","SA","Household Size","Family household type","Households count"
"1","Mordialloc - Parkdale","One person","One family household: Couple family with no children",0
"2","Mordialloc - Parkdale","One person","One family household: Couple family with children",0
"3","Mordialloc - Parkdale","One person","One family household: One parent family",0
"4","Mordialloc - Parkdale","One person","One family household: Other family",0
"5","Mordialloc - Parkdale","One person","Two or more family household: Couple family with no children",0
"6","Mordialloc - Parkdale","One person","Two or more family household: Couple family with children",0
"7","Mordialloc - Parkdale","One person","Two or more family household: One parent family",0
"8","Mordialloc - Parkdale","One person","Two or more family household: Other family",0
"9","Mordialloc - Parkdale","One person","Lone person household",2213
"10","Mordialloc - Parkdale","One person","Group household",0
"11","Mordialloc - Parkdale","Two persons","One family household: Couple family with no children",3220
"12","Mordialloc - Parkdale","Two persons","One family household: Couple family with children",0
"13","Mordialloc - Parkdale","Two persons","One family household: One parent family",716
"14","Mordialloc - Parkdale","Two persons","One family household: Other family",112
"15","Mordialloc - Parkdale","Two persons","Two or more family household: Couple family with no children",0
"16","Mordialloc - Parkdale","Two persons","Two or more family household: Couple family with children",0
"17","Mordialloc - Parkdale","Two persons","Two or more family household: One parent family",0
"18","Mordialloc - Parkdale","Two persons","Two or more family household: Other family",0
"19","Mordialloc - Parkdale","Two persons","Lone person household",0
"20","Mordialloc - Parkdale","Two persons","Group household",378
"21","Mordialloc - Parkdale","Three persons","One family household: Couple family with no children",96
"22","Mordialloc - Parkdale","Three persons","One family household: Couple family with children",2235
"23","Mordialloc - Parkdale","Three persons","One family household: One parent family",669
"24","Mordialloc - Parkdale","Three persons","One family household: Other family",24
"25","Mordialloc - Parkdale","Three persons","Two or more family household: Couple family with no children",0
"26","Mordialloc - Parkdale","Three persons","Two or more family household: Couple family with children",0
"27","Mordialloc - Parkdale","Three persons","Two or more family household: One parent family",0
"28","Mordialloc - Parkdale","Three persons","Two or more family household: Other family",0
"29","Mordialloc - Parkdale","Three persons","Lone person household",0
"30","Mordialloc - Parkdale","Three persons","Group household",60
"31","Mordialloc - Parkdale","Four persons","One family household: Couple family with no children",24
"32","Mordialloc - Parkdale","Four persons","One family household: Couple family with children",4700
"33","Mordialloc - Parkdale","Four persons","One family household: One parent family",296
"34","Mordialloc - Parkdale","Four persons","One family household: Other family",0
"35","Mordialloc - Parkdale","Four persons","Two or more family household: Couple family with no children",20
"36","Mordialloc - Parkdale","Four persons","Two or more family household: Couple family with children",0
"37","Mordialloc - Parkdale","Four persons","Two or more family household: One parent family",36
"38","Mordialloc - Parkdale","Four persons","Two or more family household: Other family",0
"39","Mordialloc - Parkdale","Four persons","Lone person household",0
"40","Mordialloc - Parkdale","Four persons","Group household",24
"41","Mordialloc - Parkdale","Five persons","One family household: Couple family with no children",0
"42","Mordialloc - Parkdale","Five persons","One family household: Couple family with children",2085
"43","Mordialloc - Parkdale","Five persons","One family household: One parent family",70
"44","Mordialloc - Parkdale","Five persons","One family household: Other family",0
"45","Mordialloc - Parkdale","Five persons","Two or more family household: Couple family with no children",0
"46","Mordialloc - Parkdale","Five persons","Two or more family household: Couple family with children",35
"47","Mordialloc - Parkdale","Five persons","Two or more family household: One parent family",15
"48","Mordialloc - Parkdale","Five persons","Two or more family household: Other family",0
"49","Mordialloc - Parkdale","Five persons","Lone person household",0
"50","Mordialloc - Parkdale","Five persons","Group household",15
"51","Mordialloc - Parkdale","Six or more persons","One family household: Couple family with no children",0
"52","Mordialloc - Parkdale","Six or more persons","One family household: Couple family with children",474
"53","Mordialloc - Parkdale","Six or more persons","One family household: One parent family",18
"54","Mordialloc - Parkdale","Six or more persons","One family household: Other family",0
"55","Mordialloc - Parkdale","Six or more persons","Two or more family household: Couple family with no children",0
"56","Mordialloc - Parkdale","Six or more persons","Two or more family household: Couple family with children",96
"57","Mordialloc - Parkdale","Six or more persons","Two or more family household: One parent family",18
"58","Mordialloc - Parkdale","Six or more persons","Two or more family household: Other family",0
"59","Mordialloc - Parkdale","Six or more persons","Lone person household",0
"60","Mordialloc - Parkdale","Six or more persons","Group household",0
