"","SA","Household Size","Family household type","Households count"
"1","Bundoora - East","One person","One family household: Couple family with no children",0
"2","Bundoora - East","One person","One family household: Couple family with children",0
"3","Bundoora - East","One person","One family household: One parent family",0
"4","Bundoora - East","One person","One family household: Other family",0
"5","Bundoora - East","One person","Two or more family household: Couple family with no children",0
"6","Bundoora - East","One person","Two or more family household: Couple family with children",0
"7","Bundoora - East","One person","Two or more family household: One parent family",0
"8","Bundoora - East","One person","Two or more family household: Other family",0
"9","Bundoora - East","One person","Lone person household",651
"10","Bundoora - East","One person","Group household",0
"11","Bundoora - East","Two persons","One family household: Couple family with no children",1744
"12","Bundoora - East","Two persons","One family household: Couple family with children",0
"13","Bundoora - East","Two persons","One family household: One parent family",326
"14","Bundoora - East","Two persons","One family household: Other family",74
"15","Bundoora - East","Two persons","Two or more family household: Couple family with no children",0
"16","Bundoora - East","Two persons","Two or more family household: Couple family with children",0
"17","Bundoora - East","Two persons","Two or more family household: One parent family",0
"18","Bundoora - East","Two persons","Two or more family household: Other family",0
"19","Bundoora - East","Two persons","Lone person household",0
"20","Bundoora - East","Two persons","Group household",152
"21","Bundoora - East","Three persons","One family household: Couple family with no children",63
"22","Bundoora - East","Three persons","One family household: Couple family with children",1146
"23","Bundoora - East","Three persons","One family household: One parent family",363
"24","Bundoora - East","Three persons","One family household: Other family",36
"25","Bundoora - East","Three persons","Two or more family household: Couple family with no children",0
"26","Bundoora - East","Three persons","Two or more family household: Couple family with children",0
"27","Bundoora - East","Three persons","Two or more family household: One parent family",0
"28","Bundoora - East","Three persons","Two or more family household: Other family",0
"29","Bundoora - East","Three persons","Lone person household",0
"30","Bundoora - East","Three persons","Group household",183
"31","Bundoora - East","Four persons","One family household: Couple family with no children",40
"32","Bundoora - East","Four persons","One family household: Couple family with children",2020
"33","Bundoora - East","Four persons","One family household: One parent family",172
"34","Bundoora - East","Four persons","One family household: Other family",0
"35","Bundoora - East","Four persons","Two or more family household: Couple family with no children",44
"36","Bundoora - East","Four persons","Two or more family household: Couple family with children",0
"37","Bundoora - East","Four persons","Two or more family household: One parent family",16
"38","Bundoora - East","Four persons","Two or more family household: Other family",0
"39","Bundoora - East","Four persons","Lone person household",0
"40","Bundoora - East","Four persons","Group household",108
"41","Bundoora - East","Five persons","One family household: Couple family with no children",20
"42","Bundoora - East","Five persons","One family household: Couple family with children",1010
"43","Bundoora - East","Five persons","One family household: One parent family",85
"44","Bundoora - East","Five persons","One family household: Other family",30
"45","Bundoora - East","Five persons","Two or more family household: Couple family with no children",15
"46","Bundoora - East","Five persons","Two or more family household: Couple family with children",20
"47","Bundoora - East","Five persons","Two or more family household: One parent family",25
"48","Bundoora - East","Five persons","Two or more family household: Other family",0
"49","Bundoora - East","Five persons","Lone person household",0
"50","Bundoora - East","Five persons","Group household",55
"51","Bundoora - East","Six or more persons","One family household: Couple family with no children",24
"52","Bundoora - East","Six or more persons","One family household: Couple family with children",324
"53","Bundoora - East","Six or more persons","One family household: One parent family",30
"54","Bundoora - East","Six or more persons","One family household: Other family",0
"55","Bundoora - East","Six or more persons","Two or more family household: Couple family with no children",0
"56","Bundoora - East","Six or more persons","Two or more family household: Couple family with children",126
"57","Bundoora - East","Six or more persons","Two or more family household: One parent family",24
"58","Bundoora - East","Six or more persons","Two or more family household: Other family",0
"59","Bundoora - East","Six or more persons","Lone person household",0
"60","Bundoora - East","Six or more persons","Group household",36
