"","SA","Household Size","Family household type","Households count"
"1","Clayton South","One person","One family household: Couple family with no children",0
"2","Clayton South","One person","One family household: Couple family with children",0
"3","Clayton South","One person","One family household: One parent family",0
"4","Clayton South","One person","One family household: Other family",0
"5","Clayton South","One person","Two or more family household: Couple family with no children",0
"6","Clayton South","One person","Two or more family household: Couple family with children",0
"7","Clayton South","One person","Two or more family household: One parent family",0
"8","Clayton South","One person","Two or more family household: Other family",0
"9","Clayton South","One person","Lone person household",747
"10","Clayton South","One person","Group household",0
"11","Clayton South","Two persons","One family household: Couple family with no children",1634
"12","Clayton South","Two persons","One family household: Couple family with children",0
"13","Clayton South","Two persons","One family household: One parent family",472
"14","Clayton South","Two persons","One family household: Other family",144
"15","Clayton South","Two persons","Two or more family household: Couple family with no children",0
"16","Clayton South","Two persons","Two or more family household: Couple family with children",0
"17","Clayton South","Two persons","Two or more family household: One parent family",0
"18","Clayton South","Two persons","Two or more family household: Other family",0
"19","Clayton South","Two persons","Lone person household",0
"20","Clayton South","Two persons","Group household",248
"21","Clayton South","Three persons","One family household: Couple family with no children",324
"22","Clayton South","Three persons","One family household: Couple family with children",1518
"23","Clayton South","Three persons","One family household: One parent family",426
"24","Clayton South","Three persons","One family household: Other family",60
"25","Clayton South","Three persons","Two or more family household: Couple family with no children",0
"26","Clayton South","Three persons","Two or more family household: Couple family with children",0
"27","Clayton South","Three persons","Two or more family household: One parent family",0
"28","Clayton South","Three persons","Two or more family household: Other family",0
"29","Clayton South","Three persons","Lone person household",0
"30","Clayton South","Three persons","Group household",228
"31","Clayton South","Four persons","One family household: Couple family with no children",132
"32","Clayton South","Four persons","One family household: Couple family with children",2068
"33","Clayton South","Four persons","One family household: One parent family",164
"34","Clayton South","Four persons","One family household: Other family",52
"35","Clayton South","Four persons","Two or more family household: Couple family with no children",84
"36","Clayton South","Four persons","Two or more family household: Couple family with children",0
"37","Clayton South","Four persons","Two or more family household: One parent family",44
"38","Clayton South","Four persons","Two or more family household: Other family",0
"39","Clayton South","Four persons","Lone person household",0
"40","Clayton South","Four persons","Group household",168
"41","Clayton South","Five persons","One family household: Couple family with no children",30
"42","Clayton South","Five persons","One family household: Couple family with children",1030
"43","Clayton South","Five persons","One family household: One parent family",115
"44","Clayton South","Five persons","One family household: Other family",35
"45","Clayton South","Five persons","Two or more family household: Couple family with no children",20
"46","Clayton South","Five persons","Two or more family household: Couple family with children",130
"47","Clayton South","Five persons","Two or more family household: One parent family",55
"48","Clayton South","Five persons","Two or more family household: Other family",0
"49","Clayton South","Five persons","Lone person household",0
"50","Clayton South","Five persons","Group household",60
"51","Clayton South","Six or more persons","One family household: Couple family with no children",48
"52","Clayton South","Six or more persons","One family household: Couple family with children",444
"53","Clayton South","Six or more persons","One family household: One parent family",36
"54","Clayton South","Six or more persons","One family household: Other family",18
"55","Clayton South","Six or more persons","Two or more family household: Couple family with no children",36
"56","Clayton South","Six or more persons","Two or more family household: Couple family with children",270
"57","Clayton South","Six or more persons","Two or more family household: One parent family",84
"58","Clayton South","Six or more persons","Two or more family household: Other family",0
"59","Clayton South","Six or more persons","Lone person household",0
"60","Clayton South","Six or more persons","Group household",18
