"","SA","Household Size","Family household type","Households count"
"1","Pakenham - North","One person","One family household: Couple family with no children",0
"2","Pakenham - North","One person","One family household: Couple family with children",0
"3","Pakenham - North","One person","One family household: One parent family",0
"4","Pakenham - North","One person","One family household: Other family",0
"5","Pakenham - North","One person","Two or more family household: Couple family with no children",0
"6","Pakenham - North","One person","Two or more family household: Couple family with children",0
"7","Pakenham - North","One person","Two or more family household: One parent family",0
"8","Pakenham - North","One person","Two or more family household: Other family",0
"9","Pakenham - North","One person","Lone person household",916
"10","Pakenham - North","One person","Group household",0
"11","Pakenham - North","Two persons","One family household: Couple family with no children",2162
"12","Pakenham - North","Two persons","One family household: Couple family with children",0
"13","Pakenham - North","Two persons","One family household: One parent family",570
"14","Pakenham - North","Two persons","One family household: Other family",72
"15","Pakenham - North","Two persons","Two or more family household: Couple family with no children",0
"16","Pakenham - North","Two persons","Two or more family household: Couple family with children",0
"17","Pakenham - North","Two persons","Two or more family household: One parent family",0
"18","Pakenham - North","Two persons","Two or more family household: Other family",0
"19","Pakenham - North","Two persons","Lone person household",0
"20","Pakenham - North","Two persons","Group household",306
"21","Pakenham - North","Three persons","One family household: Couple family with no children",129
"22","Pakenham - North","Three persons","One family household: Couple family with children",1533
"23","Pakenham - North","Three persons","One family household: One parent family",660
"24","Pakenham - North","Three persons","One family household: Other family",30
"25","Pakenham - North","Three persons","Two or more family household: Couple family with no children",0
"26","Pakenham - North","Three persons","Two or more family household: Couple family with children",0
"27","Pakenham - North","Three persons","Two or more family household: One parent family",0
"28","Pakenham - North","Three persons","Two or more family household: Other family",0
"29","Pakenham - North","Three persons","Lone person household",0
"30","Pakenham - North","Three persons","Group household",66
"31","Pakenham - North","Four persons","One family household: Couple family with no children",40
"32","Pakenham - North","Four persons","One family household: Couple family with children",2288
"33","Pakenham - North","Four persons","One family household: One parent family",456
"34","Pakenham - North","Four persons","One family household: Other family",0
"35","Pakenham - North","Four persons","Two or more family household: Couple family with no children",20
"36","Pakenham - North","Four persons","Two or more family household: Couple family with children",0
"37","Pakenham - North","Four persons","Two or more family household: One parent family",24
"38","Pakenham - North","Four persons","Two or more family household: Other family",0
"39","Pakenham - North","Four persons","Lone person household",0
"40","Pakenham - North","Four persons","Group household",12
"41","Pakenham - North","Five persons","One family household: Couple family with no children",0
"42","Pakenham - North","Five persons","One family household: Couple family with children",1465
"43","Pakenham - North","Five persons","One family household: One parent family",165
"44","Pakenham - North","Five persons","One family household: Other family",0
"45","Pakenham - North","Five persons","Two or more family household: Couple family with no children",0
"46","Pakenham - North","Five persons","Two or more family household: Couple family with children",45
"47","Pakenham - North","Five persons","Two or more family household: One parent family",65
"48","Pakenham - North","Five persons","Two or more family household: Other family",0
"49","Pakenham - North","Five persons","Lone person household",0
"50","Pakenham - North","Five persons","Group household",0
"51","Pakenham - North","Six or more persons","One family household: Couple family with no children",0
"52","Pakenham - North","Six or more persons","One family household: Couple family with children",738
"53","Pakenham - North","Six or more persons","One family household: One parent family",66
"54","Pakenham - North","Six or more persons","One family household: Other family",0
"55","Pakenham - North","Six or more persons","Two or more family household: Couple family with no children",0
"56","Pakenham - North","Six or more persons","Two or more family household: Couple family with children",66
"57","Pakenham - North","Six or more persons","Two or more family household: One parent family",60
"58","Pakenham - North","Six or more persons","Two or more family household: Other family",0
"59","Pakenham - North","Six or more persons","Lone person household",0
"60","Pakenham - North","Six or more persons","Group household",0
