"","SA","Household Size","Family household type","Households count"
"1","Hawthorn East","One person","One family household: Couple family with no children",0
"2","Hawthorn East","One person","One family household: Couple family with children",0
"3","Hawthorn East","One person","One family household: One parent family",0
"4","Hawthorn East","One person","One family household: Other family",0
"5","Hawthorn East","One person","Two or more family household: Couple family with no children",0
"6","Hawthorn East","One person","Two or more family household: Couple family with children",0
"7","Hawthorn East","One person","Two or more family household: One parent family",0
"8","Hawthorn East","One person","Two or more family household: Other family",0
"9","Hawthorn East","One person","Lone person household",1554
"10","Hawthorn East","One person","Group household",0
"11","Hawthorn East","Two persons","One family household: Couple family with no children",2490
"12","Hawthorn East","Two persons","One family household: Couple family with children",0
"13","Hawthorn East","Two persons","One family household: One parent family",394
"14","Hawthorn East","Two persons","One family household: Other family",158
"15","Hawthorn East","Two persons","Two or more family household: Couple family with no children",0
"16","Hawthorn East","Two persons","Two or more family household: Couple family with children",0
"17","Hawthorn East","Two persons","Two or more family household: One parent family",0
"18","Hawthorn East","Two persons","Two or more family household: Other family",0
"19","Hawthorn East","Two persons","Lone person household",0
"20","Hawthorn East","Two persons","Group household",662
"21","Hawthorn East","Three persons","One family household: Couple family with no children",210
"22","Hawthorn East","Three persons","One family household: Couple family with children",1326
"23","Hawthorn East","Three persons","One family household: One parent family",327
"24","Hawthorn East","Three persons","One family household: Other family",84
"25","Hawthorn East","Three persons","Two or more family household: Couple family with no children",0
"26","Hawthorn East","Three persons","Two or more family household: Couple family with children",0
"27","Hawthorn East","Three persons","Two or more family household: One parent family",0
"28","Hawthorn East","Three persons","Two or more family household: Other family",0
"29","Hawthorn East","Three persons","Lone person household",0
"30","Hawthorn East","Three persons","Group household",366
"31","Hawthorn East","Four persons","One family household: Couple family with no children",80
"32","Hawthorn East","Four persons","One family household: Couple family with children",2440
"33","Hawthorn East","Four persons","One family household: One parent family",116
"34","Hawthorn East","Four persons","One family household: Other family",24
"35","Hawthorn East","Four persons","Two or more family household: Couple family with no children",28
"36","Hawthorn East","Four persons","Two or more family household: Couple family with children",0
"37","Hawthorn East","Four persons","Two or more family household: One parent family",20
"38","Hawthorn East","Four persons","Two or more family household: Other family",0
"39","Hawthorn East","Four persons","Lone person household",0
"40","Hawthorn East","Four persons","Group household",180
"41","Hawthorn East","Five persons","One family household: Couple family with no children",45
"42","Hawthorn East","Five persons","One family household: Couple family with children",1460
"43","Hawthorn East","Five persons","One family household: One parent family",45
"44","Hawthorn East","Five persons","One family household: Other family",15
"45","Hawthorn East","Five persons","Two or more family household: Couple family with no children",0
"46","Hawthorn East","Five persons","Two or more family household: Couple family with children",35
"47","Hawthorn East","Five persons","Two or more family household: One parent family",0
"48","Hawthorn East","Five persons","Two or more family household: Other family",0
"49","Hawthorn East","Five persons","Lone person household",0
"50","Hawthorn East","Five persons","Group household",80
"51","Hawthorn East","Six or more persons","One family household: Couple family with no children",24
"52","Hawthorn East","Six or more persons","One family household: Couple family with children",396
"53","Hawthorn East","Six or more persons","One family household: One parent family",0
"54","Hawthorn East","Six or more persons","One family household: Other family",0
"55","Hawthorn East","Six or more persons","Two or more family household: Couple family with no children",0
"56","Hawthorn East","Six or more persons","Two or more family household: Couple family with children",18
"57","Hawthorn East","Six or more persons","Two or more family household: One parent family",0
"58","Hawthorn East","Six or more persons","Two or more family household: Other family",0
"59","Hawthorn East","Six or more persons","Lone person household",0
"60","Hawthorn East","Six or more persons","Group household",0
