"","SA","Household Size","Family household type","Households count"
"1","Sandringham - Black Rock","One person","One family household: Couple family with no children",0
"2","Sandringham - Black Rock","One person","One family household: Couple family with children",0
"3","Sandringham - Black Rock","One person","One family household: One parent family",0
"4","Sandringham - Black Rock","One person","One family household: Other family",0
"5","Sandringham - Black Rock","One person","Two or more family household: Couple family with no children",0
"6","Sandringham - Black Rock","One person","Two or more family household: Couple family with children",0
"7","Sandringham - Black Rock","One person","Two or more family household: One parent family",0
"8","Sandringham - Black Rock","One person","Two or more family household: Other family",0
"9","Sandringham - Black Rock","One person","Lone person household",1514
"10","Sandringham - Black Rock","One person","Group household",0
"11","Sandringham - Black Rock","Two persons","One family household: Couple family with no children",2952
"12","Sandringham - Black Rock","Two persons","One family household: Couple family with children",0
"13","Sandringham - Black Rock","Two persons","One family household: One parent family",542
"14","Sandringham - Black Rock","Two persons","One family household: Other family",94
"15","Sandringham - Black Rock","Two persons","Two or more family household: Couple family with no children",0
"16","Sandringham - Black Rock","Two persons","Two or more family household: Couple family with children",0
"17","Sandringham - Black Rock","Two persons","Two or more family household: One parent family",0
"18","Sandringham - Black Rock","Two persons","Two or more family household: Other family",0
"19","Sandringham - Black Rock","Two persons","Lone person household",0
"20","Sandringham - Black Rock","Two persons","Group household",178
"21","Sandringham - Black Rock","Three persons","One family household: Couple family with no children",96
"22","Sandringham - Black Rock","Three persons","One family household: Couple family with children",1755
"23","Sandringham - Black Rock","Three persons","One family household: One parent family",381
"24","Sandringham - Black Rock","Three persons","One family household: Other family",21
"25","Sandringham - Black Rock","Three persons","Two or more family household: Couple family with no children",0
"26","Sandringham - Black Rock","Three persons","Two or more family household: Couple family with children",0
"27","Sandringham - Black Rock","Three persons","Two or more family household: One parent family",0
"28","Sandringham - Black Rock","Three persons","Two or more family household: Other family",0
"29","Sandringham - Black Rock","Three persons","Lone person household",0
"30","Sandringham - Black Rock","Three persons","Group household",18
"31","Sandringham - Black Rock","Four persons","One family household: Couple family with no children",12
"32","Sandringham - Black Rock","Four persons","One family household: Couple family with children",3744
"33","Sandringham - Black Rock","Four persons","One family household: One parent family",184
"34","Sandringham - Black Rock","Four persons","One family household: Other family",0
"35","Sandringham - Black Rock","Four persons","Two or more family household: Couple family with no children",20
"36","Sandringham - Black Rock","Four persons","Two or more family household: Couple family with children",0
"37","Sandringham - Black Rock","Four persons","Two or more family household: One parent family",20
"38","Sandringham - Black Rock","Four persons","Two or more family household: Other family",0
"39","Sandringham - Black Rock","Four persons","Lone person household",0
"40","Sandringham - Black Rock","Four persons","Group household",16
"41","Sandringham - Black Rock","Five persons","One family household: Couple family with no children",0
"42","Sandringham - Black Rock","Five persons","One family household: Couple family with children",2060
"43","Sandringham - Black Rock","Five persons","One family household: One parent family",30
"44","Sandringham - Black Rock","Five persons","One family household: Other family",0
"45","Sandringham - Black Rock","Five persons","Two or more family household: Couple family with no children",0
"46","Sandringham - Black Rock","Five persons","Two or more family household: Couple family with children",0
"47","Sandringham - Black Rock","Five persons","Two or more family household: One parent family",30
"48","Sandringham - Black Rock","Five persons","Two or more family household: Other family",0
"49","Sandringham - Black Rock","Five persons","Lone person household",0
"50","Sandringham - Black Rock","Five persons","Group household",0
"51","Sandringham - Black Rock","Six or more persons","One family household: Couple family with no children",0
"52","Sandringham - Black Rock","Six or more persons","One family household: Couple family with children",414
"53","Sandringham - Black Rock","Six or more persons","One family household: One parent family",0
"54","Sandringham - Black Rock","Six or more persons","One family household: Other family",0
"55","Sandringham - Black Rock","Six or more persons","Two or more family household: Couple family with no children",0
"56","Sandringham - Black Rock","Six or more persons","Two or more family household: Couple family with children",60
"57","Sandringham - Black Rock","Six or more persons","Two or more family household: One parent family",18
"58","Sandringham - Black Rock","Six or more persons","Two or more family household: Other family",0
"59","Sandringham - Black Rock","Six or more persons","Lone person household",0
"60","Sandringham - Black Rock","Six or more persons","Group household",0
