"","SA","Household Size","Family household type","Households count"
"1","Rosebud - McCrae","One person","One family household: Couple family with no children",0
"2","Rosebud - McCrae","One person","One family household: Couple family with children",0
"3","Rosebud - McCrae","One person","One family household: One parent family",0
"4","Rosebud - McCrae","One person","One family household: Other family",0
"5","Rosebud - McCrae","One person","Two or more family household: Couple family with no children",0
"6","Rosebud - McCrae","One person","Two or more family household: Couple family with children",0
"7","Rosebud - McCrae","One person","Two or more family household: One parent family",0
"8","Rosebud - McCrae","One person","Two or more family household: Other family",0
"9","Rosebud - McCrae","One person","Lone person household",2906
"10","Rosebud - McCrae","One person","Group household",0
"11","Rosebud - McCrae","Two persons","One family household: Couple family with no children",4992
"12","Rosebud - McCrae","Two persons","One family household: Couple family with children",0
"13","Rosebud - McCrae","Two persons","One family household: One parent family",924
"14","Rosebud - McCrae","Two persons","One family household: Other family",94
"15","Rosebud - McCrae","Two persons","Two or more family household: Couple family with no children",0
"16","Rosebud - McCrae","Two persons","Two or more family household: Couple family with children",0
"17","Rosebud - McCrae","Two persons","Two or more family household: One parent family",0
"18","Rosebud - McCrae","Two persons","Two or more family household: Other family",0
"19","Rosebud - McCrae","Two persons","Lone person household",0
"20","Rosebud - McCrae","Two persons","Group household",406
"21","Rosebud - McCrae","Three persons","One family household: Couple family with no children",222
"22","Rosebud - McCrae","Three persons","One family household: Couple family with children",1644
"23","Rosebud - McCrae","Three persons","One family household: One parent family",873
"24","Rosebud - McCrae","Three persons","One family household: Other family",24
"25","Rosebud - McCrae","Three persons","Two or more family household: Couple family with no children",0
"26","Rosebud - McCrae","Three persons","Two or more family household: Couple family with children",0
"27","Rosebud - McCrae","Three persons","Two or more family household: One parent family",0
"28","Rosebud - McCrae","Three persons","Two or more family household: Other family",0
"29","Rosebud - McCrae","Three persons","Lone person household",0
"30","Rosebud - McCrae","Three persons","Group household",57
"31","Rosebud - McCrae","Four persons","One family household: Couple family with no children",12
"32","Rosebud - McCrae","Four persons","One family household: Couple family with children",2488
"33","Rosebud - McCrae","Four persons","One family household: One parent family",500
"34","Rosebud - McCrae","Four persons","One family household: Other family",0
"35","Rosebud - McCrae","Four persons","Two or more family household: Couple family with no children",44
"36","Rosebud - McCrae","Four persons","Two or more family household: Couple family with children",0
"37","Rosebud - McCrae","Four persons","Two or more family household: One parent family",40
"38","Rosebud - McCrae","Four persons","Two or more family household: Other family",0
"39","Rosebud - McCrae","Four persons","Lone person household",0
"40","Rosebud - McCrae","Four persons","Group household",16
"41","Rosebud - McCrae","Five persons","One family household: Couple family with no children",0
"42","Rosebud - McCrae","Five persons","One family household: Couple family with children",1255
"43","Rosebud - McCrae","Five persons","One family household: One parent family",155
"44","Rosebud - McCrae","Five persons","One family household: Other family",0
"45","Rosebud - McCrae","Five persons","Two or more family household: Couple family with no children",0
"46","Rosebud - McCrae","Five persons","Two or more family household: Couple family with children",45
"47","Rosebud - McCrae","Five persons","Two or more family household: One parent family",60
"48","Rosebud - McCrae","Five persons","Two or more family household: Other family",0
"49","Rosebud - McCrae","Five persons","Lone person household",0
"50","Rosebud - McCrae","Five persons","Group household",15
"51","Rosebud - McCrae","Six or more persons","One family household: Couple family with no children",0
"52","Rosebud - McCrae","Six or more persons","One family household: Couple family with children",612
"53","Rosebud - McCrae","Six or more persons","One family household: One parent family",36
"54","Rosebud - McCrae","Six or more persons","One family household: Other family",0
"55","Rosebud - McCrae","Six or more persons","Two or more family household: Couple family with no children",0
"56","Rosebud - McCrae","Six or more persons","Two or more family household: Couple family with children",114
"57","Rosebud - McCrae","Six or more persons","Two or more family household: One parent family",24
"58","Rosebud - McCrae","Six or more persons","Two or more family household: Other family",0
"59","Rosebud - McCrae","Six or more persons","Lone person household",0
"60","Rosebud - McCrae","Six or more persons","Group household",0
