"","SA","Household Size","Family household type","Households count"
"1","Point Cook","One person","One family household: Couple family with no children",0
"2","Point Cook","One person","One family household: Couple family with children",0
"3","Point Cook","One person","One family household: One parent family",0
"4","Point Cook","One person","One family household: Other family",0
"5","Point Cook","One person","Two or more family household: Couple family with no children",0
"6","Point Cook","One person","Two or more family household: Couple family with children",0
"7","Point Cook","One person","Two or more family household: One parent family",0
"8","Point Cook","One person","Two or more family household: Other family",0
"9","Point Cook","One person","Lone person household",1034
"10","Point Cook","One person","Group household",0
"11","Point Cook","Two persons","One family household: Couple family with no children",4484
"12","Point Cook","Two persons","One family household: Couple family with children",0
"13","Point Cook","Two persons","One family household: One parent family",536
"14","Point Cook","Two persons","One family household: Other family",148
"15","Point Cook","Two persons","Two or more family household: Couple family with no children",0
"16","Point Cook","Two persons","Two or more family household: Couple family with children",0
"17","Point Cook","Two persons","Two or more family household: One parent family",0
"18","Point Cook","Two persons","Two or more family household: Other family",0
"19","Point Cook","Two persons","Lone person household",0
"20","Point Cook","Two persons","Group household",456
"21","Point Cook","Three persons","One family household: Couple family with no children",453
"22","Point Cook","Three persons","One family household: Couple family with children",5472
"23","Point Cook","Three persons","One family household: One parent family",822
"24","Point Cook","Three persons","One family household: Other family",93
"25","Point Cook","Three persons","Two or more family household: Couple family with no children",0
"26","Point Cook","Three persons","Two or more family household: Couple family with children",0
"27","Point Cook","Three persons","Two or more family household: One parent family",0
"28","Point Cook","Three persons","Two or more family household: Other family",0
"29","Point Cook","Three persons","Lone person household",0
"30","Point Cook","Three persons","Group household",126
"31","Point Cook","Four persons","One family household: Couple family with no children",116
"32","Point Cook","Four persons","One family household: Couple family with children",9648
"33","Point Cook","Four persons","One family household: One parent family",480
"34","Point Cook","Four persons","One family household: Other family",52
"35","Point Cook","Four persons","Two or more family household: Couple family with no children",108
"36","Point Cook","Four persons","Two or more family household: Couple family with children",0
"37","Point Cook","Four persons","Two or more family household: One parent family",72
"38","Point Cook","Four persons","Two or more family household: Other family",0
"39","Point Cook","Four persons","Lone person household",0
"40","Point Cook","Four persons","Group household",56
"41","Point Cook","Five persons","One family household: Couple family with no children",50
"42","Point Cook","Five persons","One family household: Couple family with children",4275
"43","Point Cook","Five persons","One family household: One parent family",210
"44","Point Cook","Five persons","One family household: Other family",0
"45","Point Cook","Five persons","Two or more family household: Couple family with no children",35
"46","Point Cook","Five persons","Two or more family household: Couple family with children",225
"47","Point Cook","Five persons","Two or more family household: One parent family",55
"48","Point Cook","Five persons","Two or more family household: Other family",0
"49","Point Cook","Five persons","Lone person household",0
"50","Point Cook","Five persons","Group household",15
"51","Point Cook","Six or more persons","One family household: Couple family with no children",0
"52","Point Cook","Six or more persons","One family household: Couple family with children",1518
"53","Point Cook","Six or more persons","One family household: One parent family",54
"54","Point Cook","Six or more persons","One family household: Other family",0
"55","Point Cook","Six or more persons","Two or more family household: Couple family with no children",42
"56","Point Cook","Six or more persons","Two or more family household: Couple family with children",546
"57","Point Cook","Six or more persons","Two or more family household: One parent family",48
"58","Point Cook","Six or more persons","Two or more family household: Other family",0
"59","Point Cook","Six or more persons","Lone person household",0
"60","Point Cook","Six or more persons","Group household",18
