SA2;p-value
mu= 2;Equivalent
alpha=0.05
confidence=90%
Abbotsford;1.04283097405223e-09;1
Airport West;1.04283097405223e-09;1
Albert Park;1.04283097405223e-09;1
Alphington - Fairfield;1.04283097405223e-09;1
Altona;1.04283097405223e-09;1
Altona Meadows;1.04283097405223e-09;1
Altona North;1.04283097405223e-09;1
Ardeer - Albion;1.04283097405223e-09;1
Armadale;1.04283097405223e-09;1
Ascot Vale;1.04283097405223e-09;1
Ashburton (Vic.);1.04283097405223e-09;1
Ashwood - Chadstone;1.04283097405223e-09;1
Aspendale Gardens - Waterways;1.04283097405223e-09;1
Bacchus Marsh;1.04283097405223e-09;1
Balwyn;1.04283097405223e-09;1
Balwyn North;1.04283097405223e-09;1
Bayswater;1.04283097405223e-09;1
Bayswater North;1.04283097405223e-09;1
Beaconsfield - Officer;1.04283097405223e-09;1
Beaumaris;1.04283097405223e-09;1
Belgrave - Selby;1.04283097405223e-09;1
Bentleigh - McKinnon;1.04283097405223e-09;1
Bentleigh East;1.04283097405223e-09;1
Berwick - North;1.04283097405223e-09;1
Berwick - South;1.04283097405223e-09;1
Blackburn;1.04283097405223e-09;1
Blackburn South;1.04283097405223e-09;1
Boronia - The Basin;1.04283097405223e-09;1
Box Hill;1.04283097405223e-09;1
Box Hill North;1.04283097405223e-09;1
Braeside;1.04283097405223e-09;1
Braybrook;1.04283097405223e-09;1
Brighton (Vic.);1.04283097405223e-09;1
Brighton East;1.04283097405223e-09;1
Broadmeadows;1.04283097405223e-09;1
Brunswick;1.04283097405223e-09;1
Brunswick East;1.04283097405223e-09;1
Brunswick West;1.04283097405223e-09;1
Bulleen;1.04283097405223e-09;1
Bundoora - East;1.04283097405223e-09;1
Bundoora - North;1.04283097405223e-09;1
Bundoora - West;1.04283097405223e-09;1
Bunyip - Garfield;1.04283097405223e-09;1
Burwood;1.04283097405223e-09;1
Burwood East;1.04283097405223e-09;1
Cairnlea;1.04283097405223e-09;1
Camberwell;1.04283097405223e-09;1
Campbellfield - Coolaroo;1.04283097405223e-09;1
Carlton;1.04283097405223e-09;1
Carlton North - Princes Hill;1.04283097405223e-09;1
Carnegie;1.04283097405223e-09;1
Caroline Springs;1.04283097405223e-09;1
Carrum - Patterson Lakes;1.04283097405223e-09;1
Carrum Downs;1.04283097405223e-09;1
Caulfield - North;1.04283097405223e-09;1
Caulfield - South;1.04283097405223e-09;1
Chelsea - Bonbeach;1.04283097405223e-09;1
Chelsea Heights;1.04283097405223e-09;1
Cheltenham - Highett (East);1.04283097405223e-09;1
Cheltenham - Highett (West);1.04283097405223e-09;1
Chirnside Park;1.04283097405223e-09;1
Clarinda - Oakleigh South;1.04283097405223e-09;1
Clayton;1.04283097405223e-09;1
Clayton South;1.04283097405223e-09;1
Coburg;1.04283097405223e-09;1
Coburg North;1.04283097405223e-09;1
Collingwood;1.04283097405223e-09;1
Craigieburn - Mickleham;1.04283097405223e-09;1
Cranbourne;1.04283097405223e-09;1
Cranbourne East;1.04283097405223e-09;1
Cranbourne North;1.04283097405223e-09;1
Cranbourne South;1.04283097405223e-09;1
Cranbourne West;1.04283097405223e-09;1
Croydon;1.04283097405223e-09;1
Croydon Hills - Warranwood;1.04283097405223e-09;1
Dandenong;1.04283097405223e-09;1
Dandenong North;1.04283097405223e-09;1
Deer Park - Derrimut;1.04283097405223e-09;1
Delahey;1.04283097405223e-09;1
Dingley Village;1.04283097405223e-09;1
Docklands;1.04283097405223e-09;1
Doncaster;1.04283097405223e-09;1
Doncaster East;1.04283097405223e-09;1
Donvale - Park Orchards;1.04283097405223e-09;1
