SA2,FT statistic,FT p-value,FT degrees of freedom
Abbotsford,34.8339895114833,1,NA
Airport West,34.8339895114833,1,NA
Albert Park,34.8339895114833,1,NA
Alphington - Fairfield,34.8339895114833,1,NA
Altona,34.8339895114833,1,NA
Altona Meadows,34.8339895114833,1,NA
Altona North,34.8339895114833,1,NA
Ardeer - Albion,34.8339895114833,1,NA
Armadale,34.8339895114833,1,NA
Ascot Vale,32.3290613384333,0.0499001996007984,NA
Ashburton (Vic.),34.8339895114833,1,NA
Ashwood - Chadstone,34.8339895114833,1,NA
Aspendale Gardens - Waterways,34.8339895114833,1,NA
Bacchus Marsh,34.8339895114833,1,NA
Balwyn,34.8339895114833,1,NA
Balwyn North,34.8339895114833,1,NA
Bayswater,34.8339895114833,1,NA
Bayswater North,34.8339895114833,1,NA
Beaconsfield - Officer,34.8339895114833,1,NA
Beaumaris,34.8339895114833,1,NA
Belgrave - Selby,34.8339895114833,1,NA
Bentleigh - McKinnon,34.8339895114833,1,NA
Bentleigh East,34.8339895114833,1,NA
Berwick - North,34.8339895114833,1,NA
Berwick - South,34.8339895114833,1,NA
Blackburn,34.8339895114833,1,NA
Blackburn South,34.8339895114833,1,NA
Boronia - The Basin,34.8339895114833,1,NA
Box Hill,34.8339895114833,1,NA
Box Hill North,34.8339895114833,1,NA
Braeside,16.098585630418,0.00199600798403194,NA
Braybrook,34.8339895114833,1,NA
Brighton (Vic.),34.8339895114833,1,NA
Brighton East,34.8339895114833,1,NA
Broadmeadows,34.8339895114833,1,NA
Brunswick,34.8339895114833,1,NA
Brunswick East,34.8339895114833,1,NA
Brunswick West,34.8339895114833,1,NA
Bulleen,34.8339895114833,1,NA
Bundoora - East,34.8339895114833,1,NA
Bundoora - North,34.8339895114833,1,NA
Bundoora - West,34.8339895114833,1,NA
Bunyip - Garfield,34.8339895114833,1,NA
Burwood,34.8339895114833,1,NA
Burwood East,34.8339895114833,1,NA
Cairnlea,34.8339895114833,1,NA
Camberwell,34.8339895114833,1,NA
Campbellfield - Coolaroo,34.8339895114833,1,NA
Carlton,34.8339895114833,1,NA
Carlton North - Princes Hill,34.8339895114833,1,NA
Carnegie,34.8339895114833,1,NA
Caroline Springs,34.8339895114833,1,NA
Carrum - Patterson Lakes,34.8339895114833,1,NA
Carrum Downs,34.8339895114833,1,NA
Caulfield - North,34.8339895114833,1,NA
Caulfield - South,34.8339895114833,1,NA
Chelsea - Bonbeach,34.8339895114833,1,NA
Chelsea Heights,34.8339895114833,1,NA
Cheltenham - Highett (East),34.8339895114833,1,NA
Cheltenham - Highett (West),34.8339895114833,1,NA
Chirnside Park,34.8339895114833,1,NA
