"","SA","Household Size","Family household type","Households count"
"1","Surrey Hills (East) - Mont Albert","One person","One family household: Couple family with no children",0
"2","Surrey Hills (East) - Mont Albert","One person","One family household: Couple family with children",0
"3","Surrey Hills (East) - Mont Albert","One person","One family household: One parent family",0
"4","Surrey Hills (East) - Mont Albert","One person","One family household: Other family",0
"5","Surrey Hills (East) - Mont Albert","One person","Two or more family household: Couple family with no children",0
"6","Surrey Hills (East) - Mont Albert","One person","Two or more family household: Couple family with children",0
"7","Surrey Hills (East) - Mont Albert","One person","Two or more family household: One parent family",0
"8","Surrey Hills (East) - Mont Albert","One person","Two or more family household: Other family",0
"9","Surrey Hills (East) - Mont Albert","One person","Lone person household",842
"10","Surrey Hills (East) - Mont Albert","One person","Group household",0
"11","Surrey Hills (East) - Mont Albert","Two persons","One family household: Couple family with no children",1610
"12","Surrey Hills (East) - Mont Albert","Two persons","One family household: Couple family with children",0
"13","Surrey Hills (East) - Mont Albert","Two persons","One family household: One parent family",292
"14","Surrey Hills (East) - Mont Albert","Two persons","One family household: Other family",62
"15","Surrey Hills (East) - Mont Albert","Two persons","Two or more family household: Couple family with no children",0
"16","Surrey Hills (East) - Mont Albert","Two persons","Two or more family household: Couple family with children",0
"17","Surrey Hills (East) - Mont Albert","Two persons","Two or more family household: One parent family",0
"18","Surrey Hills (East) - Mont Albert","Two persons","Two or more family household: Other family",0
"19","Surrey Hills (East) - Mont Albert","Two persons","Lone person household",0
"20","Surrey Hills (East) - Mont Albert","Two persons","Group household",176
"21","Surrey Hills (East) - Mont Albert","Three persons","One family household: Couple family with no children",78
"22","Surrey Hills (East) - Mont Albert","Three persons","One family household: Couple family with children",1212
"23","Surrey Hills (East) - Mont Albert","Three persons","One family household: One parent family",279
"24","Surrey Hills (East) - Mont Albert","Three persons","One family household: Other family",18
"25","Surrey Hills (East) - Mont Albert","Three persons","Two or more family household: Couple family with no children",0
"26","Surrey Hills (East) - Mont Albert","Three persons","Two or more family household: Couple family with children",0
"27","Surrey Hills (East) - Mont Albert","Three persons","Two or more family household: One parent family",0
"28","Surrey Hills (East) - Mont Albert","Three persons","Two or more family household: Other family",0
"29","Surrey Hills (East) - Mont Albert","Three persons","Lone person household",0
"30","Surrey Hills (East) - Mont Albert","Three persons","Group household",96
"31","Surrey Hills (East) - Mont Albert","Four persons","One family household: Couple family with no children",28
"32","Surrey Hills (East) - Mont Albert","Four persons","One family household: Couple family with children",2496
"33","Surrey Hills (East) - Mont Albert","Four persons","One family household: One parent family",132
"34","Surrey Hills (East) - Mont Albert","Four persons","One family household: Other family",0
"35","Surrey Hills (East) - Mont Albert","Four persons","Two or more family household: Couple family with no children",40
"36","Surrey Hills (East) - Mont Albert","Four persons","Two or more family household: Couple family with children",0
"37","Surrey Hills (East) - Mont Albert","Four persons","Two or more family household: One parent family",0
"38","Surrey Hills (East) - Mont Albert","Four persons","Two or more family household: Other family",0
"39","Surrey Hills (East) - Mont Albert","Four persons","Lone person household",0
"40","Surrey Hills (East) - Mont Albert","Four persons","Group household",48
"41","Surrey Hills (East) - Mont Albert","Five persons","One family household: Couple family with no children",0
"42","Surrey Hills (East) - Mont Albert","Five persons","One family household: Couple family with children",1215
"43","Surrey Hills (East) - Mont Albert","Five persons","One family household: One parent family",30
"44","Surrey Hills (East) - Mont Albert","Five persons","One family household: Other family",0
"45","Surrey Hills (East) - Mont Albert","Five persons","Two or more family household: Couple family with no children",0
"46","Surrey Hills (East) - Mont Albert","Five persons","Two or more family household: Couple family with children",30
"47","Surrey Hills (East) - Mont Albert","Five persons","Two or more family household: One parent family",0
"48","Surrey Hills (East) - Mont Albert","Five persons","Two or more family household: Other family",0
"49","Surrey Hills (East) - Mont Albert","Five persons","Lone person household",0
"50","Surrey Hills (East) - Mont Albert","Five persons","Group household",20
"51","Surrey Hills (East) - Mont Albert","Six or more persons","One family household: Couple family with no children",18
"52","Surrey Hills (East) - Mont Albert","Six or more persons","One family household: Couple family with children",408
"53","Surrey Hills (East) - Mont Albert","Six or more persons","One family household: One parent family",0
"54","Surrey Hills (East) - Mont Albert","Six or more persons","One family household: Other family",0
"55","Surrey Hills (East) - Mont Albert","Six or more persons","Two or more family household: Couple family with no children",0
"56","Surrey Hills (East) - Mont Albert","Six or more persons","Two or more family household: Couple family with children",42
"57","Surrey Hills (East) - Mont Albert","Six or more persons","Two or more family household: One parent family",0
"58","Surrey Hills (East) - Mont Albert","Six or more persons","Two or more family household: Other family",0
"59","Surrey Hills (East) - Mont Albert","Six or more persons","Lone person household",0
"60","Surrey Hills (East) - Mont Albert","Six or more persons","Group household",18
