"","SA","Household Size","Family household type","Households count"
"1","Berwick - South","One person","One family household: Couple family with no children",0
"2","Berwick - South","One person","One family household: Couple family with children",0
"3","Berwick - South","One person","One family household: One parent family",0
"4","Berwick - South","One person","One family household: Other family",0
"5","Berwick - South","One person","Two or more family household: Couple family with no children",0
"6","Berwick - South","One person","Two or more family household: Couple family with children",0
"7","Berwick - South","One person","Two or more family household: One parent family",0
"8","Berwick - South","One person","Two or more family household: Other family",0
"9","Berwick - South","One person","Lone person household",751
"10","Berwick - South","One person","Group household",0
"11","Berwick - South","Two persons","One family household: Couple family with no children",2716
"12","Berwick - South","Two persons","One family household: Couple family with children",0
"13","Berwick - South","Two persons","One family household: One parent family",486
"14","Berwick - South","Two persons","One family household: Other family",64
"15","Berwick - South","Two persons","Two or more family household: Couple family with no children",0
"16","Berwick - South","Two persons","Two or more family household: Couple family with children",0
"17","Berwick - South","Two persons","Two or more family household: One parent family",0
"18","Berwick - South","Two persons","Two or more family household: Other family",0
"19","Berwick - South","Two persons","Lone person household",0
"20","Berwick - South","Two persons","Group household",206
"21","Berwick - South","Three persons","One family household: Couple family with no children",219
"22","Berwick - South","Three persons","One family household: Couple family with children",2928
"23","Berwick - South","Three persons","One family household: One parent family",921
"24","Berwick - South","Three persons","One family household: Other family",24
"25","Berwick - South","Three persons","Two or more family household: Couple family with no children",0
"26","Berwick - South","Three persons","Two or more family household: Couple family with children",0
"27","Berwick - South","Three persons","Two or more family household: One parent family",0
"28","Berwick - South","Three persons","Two or more family household: Other family",0
"29","Berwick - South","Three persons","Lone person household",0
"30","Berwick - South","Three persons","Group household",78
"31","Berwick - South","Four persons","One family household: Couple family with no children",36
"32","Berwick - South","Four persons","One family household: Couple family with children",7176
"33","Berwick - South","Four persons","One family household: One parent family",508
"34","Berwick - South","Four persons","One family household: Other family",20
"35","Berwick - South","Four persons","Two or more family household: Couple family with no children",56
"36","Berwick - South","Four persons","Two or more family household: Couple family with children",0
"37","Berwick - South","Four persons","Two or more family household: One parent family",68
"38","Berwick - South","Four persons","Two or more family household: Other family",0
"39","Berwick - South","Four persons","Lone person household",0
"40","Berwick - South","Four persons","Group household",24
"41","Berwick - South","Five persons","One family household: Couple family with no children",0
"42","Berwick - South","Five persons","One family household: Couple family with children",3530
"43","Berwick - South","Five persons","One family household: One parent family",185
"44","Berwick - South","Five persons","One family household: Other family",0
"45","Berwick - South","Five persons","Two or more family household: Couple family with no children",15
"46","Berwick - South","Five persons","Two or more family household: Couple family with children",170
"47","Berwick - South","Five persons","Two or more family household: One parent family",45
"48","Berwick - South","Five persons","Two or more family household: Other family",0
"49","Berwick - South","Five persons","Lone person household",0
"50","Berwick - South","Five persons","Group household",0
"51","Berwick - South","Six or more persons","One family household: Couple family with no children",0
"52","Berwick - South","Six or more persons","One family household: Couple family with children",1584
"53","Berwick - South","Six or more persons","One family household: One parent family",114
"54","Berwick - South","Six or more persons","One family household: Other family",0
"55","Berwick - South","Six or more persons","Two or more family household: Couple family with no children",18
"56","Berwick - South","Six or more persons","Two or more family household: Couple family with children",324
"57","Berwick - South","Six or more persons","Two or more family household: One parent family",66
"58","Berwick - South","Six or more persons","Two or more family household: Other family",0
"59","Berwick - South","Six or more persons","Lone person household",0
"60","Berwick - South","Six or more persons","Group household",18
