"","SA","Household Size","Family household type","Households count"
"1","Ashburton (Vic.)","One person","One family household: Couple family with no children",0
"2","Ashburton (Vic.)","One person","One family household: Couple family with children",0
"3","Ashburton (Vic.)","One person","One family household: One parent family",0
"4","Ashburton (Vic.)","One person","One family household: Other family",0
"5","Ashburton (Vic.)","One person","Two or more family household: Couple family with no children",0
"6","Ashburton (Vic.)","One person","Two or more family household: Couple family with children",0
"7","Ashburton (Vic.)","One person","Two or more family household: One parent family",0
"8","Ashburton (Vic.)","One person","Two or more family household: Other family",0
"9","Ashburton (Vic.)","One person","Lone person household",568
"10","Ashburton (Vic.)","One person","Group household",0
"11","Ashburton (Vic.)","Two persons","One family household: Couple family with no children",938
"12","Ashburton (Vic.)","Two persons","One family household: Couple family with children",0
"13","Ashburton (Vic.)","Two persons","One family household: One parent family",304
"14","Ashburton (Vic.)","Two persons","One family household: Other family",76
"15","Ashburton (Vic.)","Two persons","Two or more family household: Couple family with no children",0
"16","Ashburton (Vic.)","Two persons","Two or more family household: Couple family with children",0
"17","Ashburton (Vic.)","Two persons","Two or more family household: One parent family",0
"18","Ashburton (Vic.)","Two persons","Two or more family household: Other family",0
"19","Ashburton (Vic.)","Two persons","Lone person household",0
"20","Ashburton (Vic.)","Two persons","Group household",116
"21","Ashburton (Vic.)","Three persons","One family household: Couple family with no children",72
"22","Ashburton (Vic.)","Three persons","One family household: Couple family with children",981
"23","Ashburton (Vic.)","Three persons","One family household: One parent family",261
"24","Ashburton (Vic.)","Three persons","One family household: Other family",9
"25","Ashburton (Vic.)","Three persons","Two or more family household: Couple family with no children",0
"26","Ashburton (Vic.)","Three persons","Two or more family household: Couple family with children",0
"27","Ashburton (Vic.)","Three persons","Two or more family household: One parent family",0
"28","Ashburton (Vic.)","Three persons","Two or more family household: Other family",0
"29","Ashburton (Vic.)","Three persons","Lone person household",0
"30","Ashburton (Vic.)","Three persons","Group household",78
"31","Ashburton (Vic.)","Four persons","One family household: Couple family with no children",28
"32","Ashburton (Vic.)","Four persons","One family household: Couple family with children",2056
"33","Ashburton (Vic.)","Four persons","One family household: One parent family",80
"34","Ashburton (Vic.)","Four persons","One family household: Other family",0
"35","Ashburton (Vic.)","Four persons","Two or more family household: Couple family with no children",0
"36","Ashburton (Vic.)","Four persons","Two or more family household: Couple family with children",0
"37","Ashburton (Vic.)","Four persons","Two or more family household: One parent family",0
"38","Ashburton (Vic.)","Four persons","Two or more family household: Other family",0
"39","Ashburton (Vic.)","Four persons","Lone person household",0
"40","Ashburton (Vic.)","Four persons","Group household",32
"41","Ashburton (Vic.)","Five persons","One family household: Couple family with no children",15
"42","Ashburton (Vic.)","Five persons","One family household: Couple family with children",1100
"43","Ashburton (Vic.)","Five persons","One family household: One parent family",35
"44","Ashburton (Vic.)","Five persons","One family household: Other family",0
"45","Ashburton (Vic.)","Five persons","Two or more family household: Couple family with no children",0
"46","Ashburton (Vic.)","Five persons","Two or more family household: Couple family with children",20
"47","Ashburton (Vic.)","Five persons","Two or more family household: One parent family",0
"48","Ashburton (Vic.)","Five persons","Two or more family household: Other family",0
"49","Ashburton (Vic.)","Five persons","Lone person household",0
"50","Ashburton (Vic.)","Five persons","Group household",35
"51","Ashburton (Vic.)","Six or more persons","One family household: Couple family with no children",18
"52","Ashburton (Vic.)","Six or more persons","One family household: Couple family with children",240
"53","Ashburton (Vic.)","Six or more persons","One family household: One parent family",18
"54","Ashburton (Vic.)","Six or more persons","One family household: Other family",0
"55","Ashburton (Vic.)","Six or more persons","Two or more family household: Couple family with no children",18
"56","Ashburton (Vic.)","Six or more persons","Two or more family household: Couple family with children",54
"57","Ashburton (Vic.)","Six or more persons","Two or more family household: One parent family",0
"58","Ashburton (Vic.)","Six or more persons","Two or more family household: Other family",0
"59","Ashburton (Vic.)","Six or more persons","Lone person household",0
"60","Ashburton (Vic.)","Six or more persons","Group household",18
