"","SA","Household Size","Family household type","Households count"
"1","Healesville - Yarra Glen","One person","One family household: Couple family with no children",0
"2","Healesville - Yarra Glen","One person","One family household: Couple family with children",0
"3","Healesville - Yarra Glen","One person","One family household: One parent family",0
"4","Healesville - Yarra Glen","One person","One family household: Other family",0
"5","Healesville - Yarra Glen","One person","Two or more family household: Couple family with no children",0
"6","Healesville - Yarra Glen","One person","Two or more family household: Couple family with children",0
"7","Healesville - Yarra Glen","One person","Two or more family household: One parent family",0
"8","Healesville - Yarra Glen","One person","Two or more family household: Other family",0
"9","Healesville - Yarra Glen","One person","Lone person household",1153
"10","Healesville - Yarra Glen","One person","Group household",0
"11","Healesville - Yarra Glen","Two persons","One family household: Couple family with no children",2530
"12","Healesville - Yarra Glen","Two persons","One family household: Couple family with children",0
"13","Healesville - Yarra Glen","Two persons","One family household: One parent family",508
"14","Healesville - Yarra Glen","Two persons","One family household: Other family",66
"15","Healesville - Yarra Glen","Two persons","Two or more family household: Couple family with no children",0
"16","Healesville - Yarra Glen","Two persons","Two or more family household: Couple family with children",0
"17","Healesville - Yarra Glen","Two persons","Two or more family household: One parent family",0
"18","Healesville - Yarra Glen","Two persons","Two or more family household: Other family",0
"19","Healesville - Yarra Glen","Two persons","Lone person household",0
"20","Healesville - Yarra Glen","Two persons","Group household",212
"21","Healesville - Yarra Glen","Three persons","One family household: Couple family with no children",132
"22","Healesville - Yarra Glen","Three persons","One family household: Couple family with children",1536
"23","Healesville - Yarra Glen","Three persons","One family household: One parent family",588
"24","Healesville - Yarra Glen","Three persons","One family household: Other family",9
"25","Healesville - Yarra Glen","Three persons","Two or more family household: Couple family with no children",0
"26","Healesville - Yarra Glen","Three persons","Two or more family household: Couple family with children",0
"27","Healesville - Yarra Glen","Three persons","Two or more family household: One parent family",0
"28","Healesville - Yarra Glen","Three persons","Two or more family household: Other family",0
"29","Healesville - Yarra Glen","Three persons","Lone person household",0
"30","Healesville - Yarra Glen","Three persons","Group household",24
"31","Healesville - Yarra Glen","Four persons","One family household: Couple family with no children",28
"32","Healesville - Yarra Glen","Four persons","One family household: Couple family with children",2504
"33","Healesville - Yarra Glen","Four persons","One family household: One parent family",332
"34","Healesville - Yarra Glen","Four persons","One family household: Other family",0
"35","Healesville - Yarra Glen","Four persons","Two or more family household: Couple family with no children",40
"36","Healesville - Yarra Glen","Four persons","Two or more family household: Couple family with children",0
"37","Healesville - Yarra Glen","Four persons","Two or more family household: One parent family",36
"38","Healesville - Yarra Glen","Four persons","Two or more family household: Other family",0
"39","Healesville - Yarra Glen","Four persons","Lone person household",0
"40","Healesville - Yarra Glen","Four persons","Group household",0
"41","Healesville - Yarra Glen","Five persons","One family household: Couple family with no children",0
"42","Healesville - Yarra Glen","Five persons","One family household: Couple family with children",1500
"43","Healesville - Yarra Glen","Five persons","One family household: One parent family",65
"44","Healesville - Yarra Glen","Five persons","One family household: Other family",0
"45","Healesville - Yarra Glen","Five persons","Two or more family household: Couple family with no children",0
"46","Healesville - Yarra Glen","Five persons","Two or more family household: Couple family with children",20
"47","Healesville - Yarra Glen","Five persons","Two or more family household: One parent family",0
"48","Healesville - Yarra Glen","Five persons","Two or more family household: Other family",0
"49","Healesville - Yarra Glen","Five persons","Lone person household",0
"50","Healesville - Yarra Glen","Five persons","Group household",0
"51","Healesville - Yarra Glen","Six or more persons","One family household: Couple family with no children",0
"52","Healesville - Yarra Glen","Six or more persons","One family household: Couple family with children",612
"53","Healesville - Yarra Glen","Six or more persons","One family household: One parent family",48
"54","Healesville - Yarra Glen","Six or more persons","One family household: Other family",0
"55","Healesville - Yarra Glen","Six or more persons","Two or more family household: Couple family with no children",0
"56","Healesville - Yarra Glen","Six or more persons","Two or more family household: Couple family with children",72
"57","Healesville - Yarra Glen","Six or more persons","Two or more family household: One parent family",0
"58","Healesville - Yarra Glen","Six or more persons","Two or more family household: Other family",0
"59","Healesville - Yarra Glen","Six or more persons","Lone person household",0
"60","Healesville - Yarra Glen","Six or more persons","Group household",0
