"","SA","Household Size","Family household type","Households count"
"1","Bundoora - West","One person","One family household: Couple family with no children",0
"2","Bundoora - West","One person","One family household: Couple family with children",0
"3","Bundoora - West","One person","One family household: One parent family",0
"4","Bundoora - West","One person","One family household: Other family",0
"5","Bundoora - West","One person","Two or more family household: Couple family with no children",0
"6","Bundoora - West","One person","Two or more family household: Couple family with children",0
"7","Bundoora - West","One person","Two or more family household: One parent family",0
"8","Bundoora - West","One person","Two or more family household: Other family",0
"9","Bundoora - West","One person","Lone person household",447
"10","Bundoora - West","One person","Group household",0
"11","Bundoora - West","Two persons","One family household: Couple family with no children",1068
"12","Bundoora - West","Two persons","One family household: Couple family with children",0
"13","Bundoora - West","Two persons","One family household: One parent family",284
"14","Bundoora - West","Two persons","One family household: Other family",56
"15","Bundoora - West","Two persons","Two or more family household: Couple family with no children",0
"16","Bundoora - West","Two persons","Two or more family household: Couple family with children",0
"17","Bundoora - West","Two persons","Two or more family household: One parent family",0
"18","Bundoora - West","Two persons","Two or more family household: Other family",0
"19","Bundoora - West","Two persons","Lone person household",0
"20","Bundoora - West","Two persons","Group household",104
"21","Bundoora - West","Three persons","One family household: Couple family with no children",87
"22","Bundoora - West","Three persons","One family household: Couple family with children",849
"23","Bundoora - West","Three persons","One family household: One parent family",198
"24","Bundoora - West","Three persons","One family household: Other family",12
"25","Bundoora - West","Three persons","Two or more family household: Couple family with no children",0
"26","Bundoora - West","Three persons","Two or more family household: Couple family with children",0
"27","Bundoora - West","Three persons","Two or more family household: One parent family",0
"28","Bundoora - West","Three persons","Two or more family household: Other family",0
"29","Bundoora - West","Three persons","Lone person household",0
"30","Bundoora - West","Three persons","Group household",114
"31","Bundoora - West","Four persons","One family household: Couple family with no children",52
"32","Bundoora - West","Four persons","One family household: Couple family with children",1108
"33","Bundoora - West","Four persons","One family household: One parent family",112
"34","Bundoora - West","Four persons","One family household: Other family",12
"35","Bundoora - West","Four persons","Two or more family household: Couple family with no children",48
"36","Bundoora - West","Four persons","Two or more family household: Couple family with children",0
"37","Bundoora - West","Four persons","Two or more family household: One parent family",36
"38","Bundoora - West","Four persons","Two or more family household: Other family",0
"39","Bundoora - West","Four persons","Lone person household",0
"40","Bundoora - West","Four persons","Group household",64
"41","Bundoora - West","Five persons","One family household: Couple family with no children",40
"42","Bundoora - West","Five persons","One family household: Couple family with children",560
"43","Bundoora - West","Five persons","One family household: One parent family",30
"44","Bundoora - West","Five persons","One family household: Other family",0
"45","Bundoora - West","Five persons","Two or more family household: Couple family with no children",0
"46","Bundoora - West","Five persons","Two or more family household: Couple family with children",55
"47","Bundoora - West","Five persons","Two or more family household: One parent family",20
"48","Bundoora - West","Five persons","Two or more family household: Other family",0
"49","Bundoora - West","Five persons","Lone person household",0
"50","Bundoora - West","Five persons","Group household",45
"51","Bundoora - West","Six or more persons","One family household: Couple family with no children",0
"52","Bundoora - West","Six or more persons","One family household: Couple family with children",168
"53","Bundoora - West","Six or more persons","One family household: One parent family",18
"54","Bundoora - West","Six or more persons","One family household: Other family",0
"55","Bundoora - West","Six or more persons","Two or more family household: Couple family with no children",0
"56","Bundoora - West","Six or more persons","Two or more family household: Couple family with children",78
"57","Bundoora - West","Six or more persons","Two or more family household: One parent family",18
"58","Bundoora - West","Six or more persons","Two or more family household: Other family",0
"59","Bundoora - West","Six or more persons","Lone person household",0
"60","Bundoora - West","Six or more persons","Group household",42
