"","SA","Household Size","Family household type","Households count"
"1","Elsternwick","One person","One family household: Couple family with no children",0
"2","Elsternwick","One person","One family household: Couple family with children",0
"3","Elsternwick","One person","One family household: One parent family",0
"4","Elsternwick","One person","One family household: Other family",0
"5","Elsternwick","One person","Two or more family household: Couple family with no children",0
"6","Elsternwick","One person","Two or more family household: Couple family with children",0
"7","Elsternwick","One person","Two or more family household: One parent family",0
"8","Elsternwick","One person","Two or more family household: Other family",0
"9","Elsternwick","One person","Lone person household",1346
"10","Elsternwick","One person","Group household",0
"11","Elsternwick","Two persons","One family household: Couple family with no children",1860
"12","Elsternwick","Two persons","One family household: Couple family with children",0
"13","Elsternwick","Two persons","One family household: One parent family",392
"14","Elsternwick","Two persons","One family household: Other family",88
"15","Elsternwick","Two persons","Two or more family household: Couple family with no children",0
"16","Elsternwick","Two persons","Two or more family household: Couple family with children",0
"17","Elsternwick","Two persons","Two or more family household: One parent family",0
"18","Elsternwick","Two persons","Two or more family household: Other family",0
"19","Elsternwick","Two persons","Lone person household",0
"20","Elsternwick","Two persons","Group household",356
"21","Elsternwick","Three persons","One family household: Couple family with no children",135
"22","Elsternwick","Three persons","One family household: Couple family with children",1101
"23","Elsternwick","Three persons","One family household: One parent family",270
"24","Elsternwick","Three persons","One family household: Other family",48
"25","Elsternwick","Three persons","Two or more family household: Couple family with no children",0
"26","Elsternwick","Three persons","Two or more family household: Couple family with children",0
"27","Elsternwick","Three persons","Two or more family household: One parent family",0
"28","Elsternwick","Three persons","Two or more family household: Other family",0
"29","Elsternwick","Three persons","Lone person household",0
"30","Elsternwick","Three persons","Group household",171
"31","Elsternwick","Four persons","One family household: Couple family with no children",24
"32","Elsternwick","Four persons","One family household: Couple family with children",2220
"33","Elsternwick","Four persons","One family household: One parent family",68
"34","Elsternwick","Four persons","One family household: Other family",16
"35","Elsternwick","Four persons","Two or more family household: Couple family with no children",12
"36","Elsternwick","Four persons","Two or more family household: Couple family with children",0
"37","Elsternwick","Four persons","Two or more family household: One parent family",0
"38","Elsternwick","Four persons","Two or more family household: Other family",0
"39","Elsternwick","Four persons","Lone person household",0
"40","Elsternwick","Four persons","Group household",68
"41","Elsternwick","Five persons","One family household: Couple family with no children",15
"42","Elsternwick","Five persons","One family household: Couple family with children",1005
"43","Elsternwick","Five persons","One family household: One parent family",20
"44","Elsternwick","Five persons","One family household: Other family",0
"45","Elsternwick","Five persons","Two or more family household: Couple family with no children",0
"46","Elsternwick","Five persons","Two or more family household: Couple family with children",50
"47","Elsternwick","Five persons","Two or more family household: One parent family",25
"48","Elsternwick","Five persons","Two or more family household: Other family",0
"49","Elsternwick","Five persons","Lone person household",0
"50","Elsternwick","Five persons","Group household",0
"51","Elsternwick","Six or more persons","One family household: Couple family with no children",0
"52","Elsternwick","Six or more persons","One family household: Couple family with children",360
"53","Elsternwick","Six or more persons","One family household: One parent family",0
"54","Elsternwick","Six or more persons","One family household: Other family",0
"55","Elsternwick","Six or more persons","Two or more family household: Couple family with no children",0
"56","Elsternwick","Six or more persons","Two or more family household: Couple family with children",36
"57","Elsternwick","Six or more persons","Two or more family household: One parent family",18
"58","Elsternwick","Six or more persons","Two or more family household: Other family",0
"59","Elsternwick","Six or more persons","Lone person household",0
"60","Elsternwick","Six or more persons","Group household",18
