"","SA","Household Size","Family household type","Households count"
"1","Ardeer - Albion","One person","One family household: Couple family with no children",0
"2","Ardeer - Albion","One person","One family household: Couple family with children",0
"3","Ardeer - Albion","One person","One family household: One parent family",0
"4","Ardeer - Albion","One person","One family household: Other family",0
"5","Ardeer - Albion","One person","Two or more family household: Couple family with no children",0
"6","Ardeer - Albion","One person","Two or more family household: Couple family with children",0
"7","Ardeer - Albion","One person","Two or more family household: One parent family",0
"8","Ardeer - Albion","One person","Two or more family household: Other family",0
"9","Ardeer - Albion","One person","Lone person household",843
"10","Ardeer - Albion","One person","Group household",0
"11","Ardeer - Albion","Two persons","One family household: Couple family with no children",1078
"12","Ardeer - Albion","Two persons","One family household: Couple family with children",0
"13","Ardeer - Albion","Two persons","One family household: One parent family",312
"14","Ardeer - Albion","Two persons","One family household: Other family",96
"15","Ardeer - Albion","Two persons","Two or more family household: Couple family with no children",0
"16","Ardeer - Albion","Two persons","Two or more family household: Couple family with children",0
"17","Ardeer - Albion","Two persons","Two or more family household: One parent family",0
"18","Ardeer - Albion","Two persons","Two or more family household: Other family",0
"19","Ardeer - Albion","Two persons","Lone person household",0
"20","Ardeer - Albion","Two persons","Group household",178
"21","Ardeer - Albion","Three persons","One family household: Couple family with no children",99
"22","Ardeer - Albion","Three persons","One family household: Couple family with children",735
"23","Ardeer - Albion","Three persons","One family household: One parent family",303
"24","Ardeer - Albion","Three persons","One family household: Other family",66
"25","Ardeer - Albion","Three persons","Two or more family household: Couple family with no children",0
"26","Ardeer - Albion","Three persons","Two or more family household: Couple family with children",0
"27","Ardeer - Albion","Three persons","Two or more family household: One parent family",0
"28","Ardeer - Albion","Three persons","Two or more family household: Other family",0
"29","Ardeer - Albion","Three persons","Lone person household",0
"30","Ardeer - Albion","Three persons","Group household",78
"31","Ardeer - Albion","Four persons","One family household: Couple family with no children",72
"32","Ardeer - Albion","Four persons","One family household: Couple family with children",876
"33","Ardeer - Albion","Four persons","One family household: One parent family",208
"34","Ardeer - Albion","Four persons","One family household: Other family",12
"35","Ardeer - Albion","Four persons","Two or more family household: Couple family with no children",56
"36","Ardeer - Albion","Four persons","Two or more family household: Couple family with children",0
"37","Ardeer - Albion","Four persons","Two or more family household: One parent family",28
"38","Ardeer - Albion","Four persons","Two or more family household: Other family",0
"39","Ardeer - Albion","Four persons","Lone person household",0
"40","Ardeer - Albion","Four persons","Group household",92
"41","Ardeer - Albion","Five persons","One family household: Couple family with no children",15
"42","Ardeer - Albion","Five persons","One family household: Couple family with children",555
"43","Ardeer - Albion","Five persons","One family household: One parent family",80
"44","Ardeer - Albion","Five persons","One family household: Other family",0
"45","Ardeer - Albion","Five persons","Two or more family household: Couple family with no children",35
"46","Ardeer - Albion","Five persons","Two or more family household: Couple family with children",45
"47","Ardeer - Albion","Five persons","Two or more family household: One parent family",20
"48","Ardeer - Albion","Five persons","Two or more family household: Other family",0
"49","Ardeer - Albion","Five persons","Lone person household",0
"50","Ardeer - Albion","Five persons","Group household",55
"51","Ardeer - Albion","Six or more persons","One family household: Couple family with no children",0
"52","Ardeer - Albion","Six or more persons","One family household: Couple family with children",240
"53","Ardeer - Albion","Six or more persons","One family household: One parent family",78
"54","Ardeer - Albion","Six or more persons","One family household: Other family",0
"55","Ardeer - Albion","Six or more persons","Two or more family household: Couple family with no children",18
"56","Ardeer - Albion","Six or more persons","Two or more family household: Couple family with children",66
"57","Ardeer - Albion","Six or more persons","Two or more family household: One parent family",108
"58","Ardeer - Albion","Six or more persons","Two or more family household: Other family",0
"59","Ardeer - Albion","Six or more persons","Lone person household",0
"60","Ardeer - Albion","Six or more persons","Group household",66
