"","SA","Household Size","Family household type","Households count"
"1","Cheltenham - Highett (East)","One person","One family household: Couple family with no children",0
"2","Cheltenham - Highett (East)","One person","One family household: Couple family with children",0
"3","Cheltenham - Highett (East)","One person","One family household: One parent family",0
"4","Cheltenham - Highett (East)","One person","One family household: Other family",0
"5","Cheltenham - Highett (East)","One person","Two or more family household: Couple family with no children",0
"6","Cheltenham - Highett (East)","One person","Two or more family household: Couple family with children",0
"7","Cheltenham - Highett (East)","One person","Two or more family household: One parent family",0
"8","Cheltenham - Highett (East)","One person","Two or more family household: Other family",0
"9","Cheltenham - Highett (East)","One person","Lone person household",2277
"10","Cheltenham - Highett (East)","One person","Group household",0
"11","Cheltenham - Highett (East)","Two persons","One family household: Couple family with no children",3830
"12","Cheltenham - Highett (East)","Two persons","One family household: Couple family with children",0
"13","Cheltenham - Highett (East)","Two persons","One family household: One parent family",904
"14","Cheltenham - Highett (East)","Two persons","One family household: Other family",160
"15","Cheltenham - Highett (East)","Two persons","Two or more family household: Couple family with no children",0
"16","Cheltenham - Highett (East)","Two persons","Two or more family household: Couple family with children",0
"17","Cheltenham - Highett (East)","Two persons","Two or more family household: One parent family",0
"18","Cheltenham - Highett (East)","Two persons","Two or more family household: Other family",0
"19","Cheltenham - Highett (East)","Two persons","Lone person household",0
"20","Cheltenham - Highett (East)","Two persons","Group household",442
"21","Cheltenham - Highett (East)","Three persons","One family household: Couple family with no children",189
"22","Cheltenham - Highett (East)","Three persons","One family household: Couple family with children",2712
"23","Cheltenham - Highett (East)","Three persons","One family household: One parent family",855
"24","Cheltenham - Highett (East)","Three persons","One family household: Other family",63
"25","Cheltenham - Highett (East)","Three persons","Two or more family household: Couple family with no children",0
"26","Cheltenham - Highett (East)","Three persons","Two or more family household: Couple family with children",0
"27","Cheltenham - Highett (East)","Three persons","Two or more family household: One parent family",0
"28","Cheltenham - Highett (East)","Three persons","Two or more family household: Other family",0
"29","Cheltenham - Highett (East)","Three persons","Lone person household",0
"30","Cheltenham - Highett (East)","Three persons","Group household",90
"31","Cheltenham - Highett (East)","Four persons","One family household: Couple family with no children",80
"32","Cheltenham - Highett (East)","Four persons","One family household: Couple family with children",4408
"33","Cheltenham - Highett (East)","Four persons","One family household: One parent family",364
"34","Cheltenham - Highett (East)","Four persons","One family household: Other family",0
"35","Cheltenham - Highett (East)","Four persons","Two or more family household: Couple family with no children",56
"36","Cheltenham - Highett (East)","Four persons","Two or more family household: Couple family with children",0
"37","Cheltenham - Highett (East)","Four persons","Two or more family household: One parent family",56
"38","Cheltenham - Highett (East)","Four persons","Two or more family household: Other family",0
"39","Cheltenham - Highett (East)","Four persons","Lone person household",0
"40","Cheltenham - Highett (East)","Four persons","Group household",40
"41","Cheltenham - Highett (East)","Five persons","One family household: Couple family with no children",0
"42","Cheltenham - Highett (East)","Five persons","One family household: Couple family with children",1845
"43","Cheltenham - Highett (East)","Five persons","One family household: One parent family",95
"44","Cheltenham - Highett (East)","Five persons","One family household: Other family",0
"45","Cheltenham - Highett (East)","Five persons","Two or more family household: Couple family with no children",15
"46","Cheltenham - Highett (East)","Five persons","Two or more family household: Couple family with children",70
"47","Cheltenham - Highett (East)","Five persons","Two or more family household: One parent family",25
"48","Cheltenham - Highett (East)","Five persons","Two or more family household: Other family",0
"49","Cheltenham - Highett (East)","Five persons","Lone person household",0
"50","Cheltenham - Highett (East)","Five persons","Group household",55
"51","Cheltenham - Highett (East)","Six or more persons","One family household: Couple family with no children",18
"52","Cheltenham - Highett (East)","Six or more persons","One family household: Couple family with children",510
"53","Cheltenham - Highett (East)","Six or more persons","One family household: One parent family",0
"54","Cheltenham - Highett (East)","Six or more persons","One family household: Other family",0
"55","Cheltenham - Highett (East)","Six or more persons","Two or more family household: Couple family with no children",0
"56","Cheltenham - Highett (East)","Six or more persons","Two or more family household: Couple family with children",48
"57","Cheltenham - Highett (East)","Six or more persons","Two or more family household: One parent family",0
"58","Cheltenham - Highett (East)","Six or more persons","Two or more family household: Other family",0
"59","Cheltenham - Highett (East)","Six or more persons","Lone person household",0
"60","Cheltenham - Highett (East)","Six or more persons","Group household",0
