"","SA","Household Size","Family household type","Households count"
"1","Taylors Hill","One person","One family household: Couple family with no children",0
"2","Taylors Hill","One person","One family household: Couple family with children",0
"3","Taylors Hill","One person","One family household: One parent family",0
"4","Taylors Hill","One person","One family household: Other family",0
"5","Taylors Hill","One person","Two or more family household: Couple family with no children",0
"6","Taylors Hill","One person","Two or more family household: Couple family with children",0
"7","Taylors Hill","One person","Two or more family household: One parent family",0
"8","Taylors Hill","One person","Two or more family household: Other family",0
"9","Taylors Hill","One person","Lone person household",440
"10","Taylors Hill","One person","Group household",0
"11","Taylors Hill","Two persons","One family household: Couple family with no children",1778
"12","Taylors Hill","Two persons","One family household: Couple family with children",0
"13","Taylors Hill","Two persons","One family household: One parent family",240
"14","Taylors Hill","Two persons","One family household: Other family",40
"15","Taylors Hill","Two persons","Two or more family household: Couple family with no children",0
"16","Taylors Hill","Two persons","Two or more family household: Couple family with children",0
"17","Taylors Hill","Two persons","Two or more family household: One parent family",0
"18","Taylors Hill","Two persons","Two or more family household: Other family",0
"19","Taylors Hill","Two persons","Lone person household",0
"20","Taylors Hill","Two persons","Group household",96
"21","Taylors Hill","Three persons","One family household: Couple family with no children",129
"22","Taylors Hill","Three persons","One family household: Couple family with children",2253
"23","Taylors Hill","Three persons","One family household: One parent family",426
"24","Taylors Hill","Three persons","One family household: Other family",27
"25","Taylors Hill","Three persons","Two or more family household: Couple family with no children",0
"26","Taylors Hill","Three persons","Two or more family household: Couple family with children",0
"27","Taylors Hill","Three persons","Two or more family household: One parent family",0
"28","Taylors Hill","Three persons","Two or more family household: Other family",0
"29","Taylors Hill","Three persons","Lone person household",0
"30","Taylors Hill","Three persons","Group household",18
"31","Taylors Hill","Four persons","One family household: Couple family with no children",12
"32","Taylors Hill","Four persons","One family household: Couple family with children",4808
"33","Taylors Hill","Four persons","One family household: One parent family",236
"34","Taylors Hill","Four persons","One family household: Other family",0
"35","Taylors Hill","Four persons","Two or more family household: Couple family with no children",76
"36","Taylors Hill","Four persons","Two or more family household: Couple family with children",0
"37","Taylors Hill","Four persons","Two or more family household: One parent family",20
"38","Taylors Hill","Four persons","Two or more family household: Other family",0
"39","Taylors Hill","Four persons","Lone person household",0
"40","Taylors Hill","Four persons","Group household",0
"41","Taylors Hill","Five persons","One family household: Couple family with no children",0
"42","Taylors Hill","Five persons","One family household: Couple family with children",2610
"43","Taylors Hill","Five persons","One family household: One parent family",140
"44","Taylors Hill","Five persons","One family household: Other family",0
"45","Taylors Hill","Five persons","Two or more family household: Couple family with no children",35
"46","Taylors Hill","Five persons","Two or more family household: Couple family with children",55
"47","Taylors Hill","Five persons","Two or more family household: One parent family",40
"48","Taylors Hill","Five persons","Two or more family household: Other family",15
"49","Taylors Hill","Five persons","Lone person household",0
"50","Taylors Hill","Five persons","Group household",0
"51","Taylors Hill","Six or more persons","One family household: Couple family with no children",0
"52","Taylors Hill","Six or more persons","One family household: Couple family with children",918
"53","Taylors Hill","Six or more persons","One family household: One parent family",78
"54","Taylors Hill","Six or more persons","One family household: Other family",0
"55","Taylors Hill","Six or more persons","Two or more family household: Couple family with no children",24
"56","Taylors Hill","Six or more persons","Two or more family household: Couple family with children",390
"57","Taylors Hill","Six or more persons","Two or more family household: One parent family",96
"58","Taylors Hill","Six or more persons","Two or more family household: Other family",0
"59","Taylors Hill","Six or more persons","Lone person household",0
"60","Taylors Hill","Six or more persons","Group household",0
