"","SA","Household Size","Family household type","Households count"
"1","Oakleigh - Huntingdale","One person","One family household: Couple family with no children",0
"2","Oakleigh - Huntingdale","One person","One family household: Couple family with children",0
"3","Oakleigh - Huntingdale","One person","One family household: One parent family",0
"4","Oakleigh - Huntingdale","One person","One family household: Other family",0
"5","Oakleigh - Huntingdale","One person","Two or more family household: Couple family with no children",0
"6","Oakleigh - Huntingdale","One person","Two or more family household: Couple family with children",0
"7","Oakleigh - Huntingdale","One person","Two or more family household: One parent family",0
"8","Oakleigh - Huntingdale","One person","Two or more family household: Other family",0
"9","Oakleigh - Huntingdale","One person","Lone person household",1561
"10","Oakleigh - Huntingdale","One person","Group household",0
"11","Oakleigh - Huntingdale","Two persons","One family household: Couple family with no children",3066
"12","Oakleigh - Huntingdale","Two persons","One family household: Couple family with children",0
"13","Oakleigh - Huntingdale","Two persons","One family household: One parent family",736
"14","Oakleigh - Huntingdale","Two persons","One family household: Other family",180
"15","Oakleigh - Huntingdale","Two persons","Two or more family household: Couple family with no children",0
"16","Oakleigh - Huntingdale","Two persons","Two or more family household: Couple family with children",0
"17","Oakleigh - Huntingdale","Two persons","Two or more family household: One parent family",0
"18","Oakleigh - Huntingdale","Two persons","Two or more family household: Other family",0
"19","Oakleigh - Huntingdale","Two persons","Lone person household",0
"20","Oakleigh - Huntingdale","Two persons","Group household",502
"21","Oakleigh - Huntingdale","Three persons","One family household: Couple family with no children",303
"22","Oakleigh - Huntingdale","Three persons","One family household: Couple family with children",2706
"23","Oakleigh - Huntingdale","Three persons","One family household: One parent family",660
"24","Oakleigh - Huntingdale","Three persons","One family household: Other family",117
"25","Oakleigh - Huntingdale","Three persons","Two or more family household: Couple family with no children",0
"26","Oakleigh - Huntingdale","Three persons","Two or more family household: Couple family with children",0
"27","Oakleigh - Huntingdale","Three persons","Two or more family household: One parent family",0
"28","Oakleigh - Huntingdale","Three persons","Two or more family household: Other family",0
"29","Oakleigh - Huntingdale","Three persons","Lone person household",0
"30","Oakleigh - Huntingdale","Three persons","Group household",414
"31","Oakleigh - Huntingdale","Four persons","One family household: Couple family with no children",172
"32","Oakleigh - Huntingdale","Four persons","One family household: Couple family with children",4332
"33","Oakleigh - Huntingdale","Four persons","One family household: One parent family",300
"34","Oakleigh - Huntingdale","Four persons","One family household: Other family",40
"35","Oakleigh - Huntingdale","Four persons","Two or more family household: Couple family with no children",72
"36","Oakleigh - Huntingdale","Four persons","Two or more family household: Couple family with children",0
"37","Oakleigh - Huntingdale","Four persons","Two or more family household: One parent family",60
"38","Oakleigh - Huntingdale","Four persons","Two or more family household: Other family",0
"39","Oakleigh - Huntingdale","Four persons","Lone person household",0
"40","Oakleigh - Huntingdale","Four persons","Group household",352
"41","Oakleigh - Huntingdale","Five persons","One family household: Couple family with no children",95
"42","Oakleigh - Huntingdale","Five persons","One family household: Couple family with children",1875
"43","Oakleigh - Huntingdale","Five persons","One family household: One parent family",90
"44","Oakleigh - Huntingdale","Five persons","One family household: Other family",40
"45","Oakleigh - Huntingdale","Five persons","Two or more family household: Couple family with no children",15
"46","Oakleigh - Huntingdale","Five persons","Two or more family household: Couple family with children",110
"47","Oakleigh - Huntingdale","Five persons","Two or more family household: One parent family",70
"48","Oakleigh - Huntingdale","Five persons","Two or more family household: Other family",0
"49","Oakleigh - Huntingdale","Five persons","Lone person household",0
"50","Oakleigh - Huntingdale","Five persons","Group household",150
"51","Oakleigh - Huntingdale","Six or more persons","One family household: Couple family with no children",78
"52","Oakleigh - Huntingdale","Six or more persons","One family household: Couple family with children",594
"53","Oakleigh - Huntingdale","Six or more persons","One family household: One parent family",30
"54","Oakleigh - Huntingdale","Six or more persons","One family household: Other family",0
"55","Oakleigh - Huntingdale","Six or more persons","Two or more family household: Couple family with no children",36
"56","Oakleigh - Huntingdale","Six or more persons","Two or more family household: Couple family with children",210
"57","Oakleigh - Huntingdale","Six or more persons","Two or more family household: One parent family",0
"58","Oakleigh - Huntingdale","Six or more persons","Two or more family household: Other family",18
"59","Oakleigh - Huntingdale","Six or more persons","Lone person household",0
"60","Oakleigh - Huntingdale","Six or more persons","Group household",72
