"","SA","Household Size","Family household type","Households count"
"1","Collingwood","One person","One family household: Couple family with no children",0
"2","Collingwood","One person","One family household: Couple family with children",0
"3","Collingwood","One person","One family household: One parent family",0
"4","Collingwood","One person","One family household: Other family",0
"5","Collingwood","One person","Two or more family household: Couple family with no children",0
"6","Collingwood","One person","Two or more family household: Couple family with children",0
"7","Collingwood","One person","Two or more family household: One parent family",0
"8","Collingwood","One person","Two or more family household: Other family",0
"9","Collingwood","One person","Lone person household",964
"10","Collingwood","One person","Group household",0
"11","Collingwood","Two persons","One family household: Couple family with no children",1272
"12","Collingwood","Two persons","One family household: Couple family with children",0
"13","Collingwood","Two persons","One family household: One parent family",322
"14","Collingwood","Two persons","One family household: Other family",90
"15","Collingwood","Two persons","Two or more family household: Couple family with no children",0
"16","Collingwood","Two persons","Two or more family household: Couple family with children",0
"17","Collingwood","Two persons","Two or more family household: One parent family",0
"18","Collingwood","Two persons","Two or more family household: Other family",0
"19","Collingwood","Two persons","Lone person household",0
"20","Collingwood","Two persons","Group household",522
"21","Collingwood","Three persons","One family household: Couple family with no children",99
"22","Collingwood","Three persons","One family household: Couple family with children",432
"23","Collingwood","Three persons","One family household: One parent family",294
"24","Collingwood","Three persons","One family household: Other family",33
"25","Collingwood","Three persons","Two or more family household: Couple family with no children",0
"26","Collingwood","Three persons","Two or more family household: Couple family with children",0
"27","Collingwood","Three persons","Two or more family household: One parent family",0
"28","Collingwood","Three persons","Two or more family household: Other family",0
"29","Collingwood","Three persons","Lone person household",0
"30","Collingwood","Three persons","Group household",312
"31","Collingwood","Four persons","One family household: Couple family with no children",60
"32","Collingwood","Four persons","One family household: Couple family with children",468
"33","Collingwood","Four persons","One family household: One parent family",108
"34","Collingwood","Four persons","One family household: Other family",20
"35","Collingwood","Four persons","Two or more family household: Couple family with no children",24
"36","Collingwood","Four persons","Two or more family household: Couple family with children",0
"37","Collingwood","Four persons","Two or more family household: One parent family",12
"38","Collingwood","Four persons","Two or more family household: Other family",0
"39","Collingwood","Four persons","Lone person household",0
"40","Collingwood","Four persons","Group household",112
"41","Collingwood","Five persons","One family household: Couple family with no children",0
"42","Collingwood","Five persons","One family household: Couple family with children",175
"43","Collingwood","Five persons","One family household: One parent family",105
"44","Collingwood","Five persons","One family household: Other family",0
"45","Collingwood","Five persons","Two or more family household: Couple family with no children",0
"46","Collingwood","Five persons","Two or more family household: Couple family with children",0
"47","Collingwood","Five persons","Two or more family household: One parent family",0
"48","Collingwood","Five persons","Two or more family household: Other family",0
"49","Collingwood","Five persons","Lone person household",0
"50","Collingwood","Five persons","Group household",15
"51","Collingwood","Six or more persons","One family household: Couple family with no children",0
"52","Collingwood","Six or more persons","One family household: Couple family with children",48
"53","Collingwood","Six or more persons","One family household: One parent family",54
"54","Collingwood","Six or more persons","One family household: Other family",0
"55","Collingwood","Six or more persons","Two or more family household: Couple family with no children",0
"56","Collingwood","Six or more persons","Two or more family household: Couple family with children",0
"57","Collingwood","Six or more persons","Two or more family household: One parent family",0
"58","Collingwood","Six or more persons","Two or more family household: Other family",0
"59","Collingwood","Six or more persons","Lone person household",0
"60","Collingwood","Six or more persons","Group household",0
