"","SA","Household Size","Family household type","Households count"
"1","Blackburn","One person","One family household: Couple family with no children",0
"2","Blackburn","One person","One family household: Couple family with children",0
"3","Blackburn","One person","One family household: One parent family",0
"4","Blackburn","One person","One family household: Other family",0
"5","Blackburn","One person","Two or more family household: Couple family with no children",0
"6","Blackburn","One person","Two or more family household: Couple family with children",0
"7","Blackburn","One person","Two or more family household: One parent family",0
"8","Blackburn","One person","Two or more family household: Other family",0
"9","Blackburn","One person","Lone person household",1751
"10","Blackburn","One person","Group household",0
"11","Blackburn","Two persons","One family household: Couple family with no children",3260
"12","Blackburn","Two persons","One family household: Couple family with children",0
"13","Blackburn","Two persons","One family household: One parent family",712
"14","Blackburn","Two persons","One family household: Other family",132
"15","Blackburn","Two persons","Two or more family household: Couple family with no children",0
"16","Blackburn","Two persons","Two or more family household: Couple family with children",0
"17","Blackburn","Two persons","Two or more family household: One parent family",0
"18","Blackburn","Two persons","Two or more family household: Other family",0
"19","Blackburn","Two persons","Lone person household",0
"20","Blackburn","Two persons","Group household",284
"21","Blackburn","Three persons","One family household: Couple family with no children",198
"22","Blackburn","Three persons","One family household: Couple family with children",2292
"23","Blackburn","Three persons","One family household: One parent family",687
"24","Blackburn","Three persons","One family household: Other family",60
"25","Blackburn","Three persons","Two or more family household: Couple family with no children",0
"26","Blackburn","Three persons","Two or more family household: Couple family with children",0
"27","Blackburn","Three persons","Two or more family household: One parent family",0
"28","Blackburn","Three persons","Two or more family household: Other family",0
"29","Blackburn","Three persons","Lone person household",0
"30","Blackburn","Three persons","Group household",159
"31","Blackburn","Four persons","One family household: Couple family with no children",68
"32","Blackburn","Four persons","One family household: Couple family with children",5180
"33","Blackburn","Four persons","One family household: One parent family",256
"34","Blackburn","Four persons","One family household: Other family",36
"35","Blackburn","Four persons","Two or more family household: Couple family with no children",72
"36","Blackburn","Four persons","Two or more family household: Couple family with children",0
"37","Blackburn","Four persons","Two or more family household: One parent family",16
"38","Blackburn","Four persons","Two or more family household: Other family",0
"39","Blackburn","Four persons","Lone person household",0
"40","Blackburn","Four persons","Group household",100
"41","Blackburn","Five persons","One family household: Couple family with no children",35
"42","Blackburn","Five persons","One family household: Couple family with children",2340
"43","Blackburn","Five persons","One family household: One parent family",95
"44","Blackburn","Five persons","One family household: Other family",15
"45","Blackburn","Five persons","Two or more family household: Couple family with no children",0
"46","Blackburn","Five persons","Two or more family household: Couple family with children",80
"47","Blackburn","Five persons","Two or more family household: One parent family",15
"48","Blackburn","Five persons","Two or more family household: Other family",0
"49","Blackburn","Five persons","Lone person household",0
"50","Blackburn","Five persons","Group household",60
"51","Blackburn","Six or more persons","One family household: Couple family with no children",0
"52","Blackburn","Six or more persons","One family household: Couple family with children",618
"53","Blackburn","Six or more persons","One family household: One parent family",18
"54","Blackburn","Six or more persons","One family household: Other family",0
"55","Blackburn","Six or more persons","Two or more family household: Couple family with no children",0
"56","Blackburn","Six or more persons","Two or more family household: Couple family with children",108
"57","Blackburn","Six or more persons","Two or more family household: One parent family",24
"58","Blackburn","Six or more persons","Two or more family household: Other family",0
"59","Blackburn","Six or more persons","Lone person household",0
"60","Blackburn","Six or more persons","Group household",30
